PID,eligible_tracking,status,whynotfound,specialcase
265204,1,Found,,
265205,1,Found,,
265206,0,Found,,
265301,1,Found,,
265302,0,"Not Found, Tracking Ineligible",,
265401,1,Found,,
265402,1,Found,,
265403,1,Found,,
265404,1,Found,,
265405,1,Found,,
265406,0,Found,,
265407,0,Found,,
265501,1,Found,,
265502,1,Found,,
265503,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
265504,0,"Not Found, Tracking Ineligible",,
265505,0,"Not Found, Tracking Ineligible",,
265506,1,"Not Found, Tracking Eligible",Special Case,Actual Age < 12
265601,1,Found,,
265602,1,Found,,
265603,1,Found,,
265604,0,Found,,
265605,0,Found,,
265606,0,Found,,
265701,1,Found,,
265702,1,Found,,
265801,1,Found,,
265802,1,Found,,
265803,1,Found,,
265804,0,Found,,
265805,0,Found,,
265901,1,Found,,
265902,0,Found,,
265903,0,Found,,
265904,0,Found,,
266001,1,"Not Found, Tracking Eligible",,
266002,1,"Not Found, Tracking Eligible",,
266003,0,"Not Found, Tracking Ineligible",,
266004,0,"Not Found, Tracking Ineligible",,
266005,0,"Not Found, Tracking Ineligible",,
266101,1,Found,,
266102,1,Found,,
266103,0,Found,,
266104,0,Found,,
266105,1,Found,,
266201,1,Found,,
266202,1,Found,,
266203,0,Found,,
266204,0,Individual Dead,,
266301,1,Found,,
266302,1,Found,,
266303,0,Found,,
266401,1,Found,,
266402,0,Found,,
266403,0,Found,,
266501,1,Found,,
266502,1,Found,,
266503,1,Found,,
266504,0,Found,,
266505,0,Found,,
266601,1,Found,,
266602,1,Found,,
266603,1,Found,,
266604,1,Found,,
266605,1,Found,,
266606,0,Found,,
266607,0,Found,,
266701,1,Found,,
266702,1,Found,,
266703,1,Found,,
266704,0,Found,,
266801,1,Found,,
266802,1,Found,,
266803,0,Found,,
266901,1,Found,,
266902,1,Found,,
266903,0,Found,,
266904,0,Found,,
267001,1,Found,,
267002,1,Found,,
267003,1,Found,,
267004,0,Found,,
267005,0,Found,,
267101,1,Found,,
267102,1,Found,,
267103,1,Found,,
267104,0,Found,,
267105,0,Found,,
267201,1,Found,,
267202,1,Found,,
267203,1,Found,,
267204,1,Found,,
267205,1,Found,,
267206,1,Found,,
267207,0,Found,,
267301,1,Found,,
267401,1,Individual Dead,,
267402,1,Found,,
267403,1,Found,,
267404,1,Found,,
267405,1,Found,,
267501,1,Found,,
267502,1,Found,,
267503,0,Found,,
267504,0,Found,,
267505,1,Found,,
267601,1,Found,,
267602,1,Found,,
267603,1,Found,,
267604,1,Found,,
267701,1,Found,,
267702,1,Found,,
267703,1,Found,,
267704,1,Found,,
267705,0,Found,,
267706,1,Found,,
267801,1,Found,,
267802,1,Found,,
267803,1,Found,,
267804,1,Found,,
267805,1,Found,,
267806,1,Found,,
267807,0,Found,,
267901,1,Found,,
267902,1,Found,,
267903,1,Found,,
267904,1,Found,,
267905,0,Found,,
267906,0,Found,,
267907,0,Found,,
267908,0,Found,,
268001,1,Found,,
268002,1,Found,,
268003,0,Found,,
268004,0,Found,,
268101,1,Found,,
268201,1,Found,,
268202,1,Found,,
268203,0,Found,,
268301,1,Found,,
268302,1,Found,,
268401,1,Found,,
268402,1,Found,,
268403,1,Found,,
268404,1,Found,,
268405,0,Found,,
268406,0,Found,,
268501,1,Found,,
268502,1,Found,,
268601,1,Found,,
268602,1,Found,,
268603,1,Found,,
268604,1,Found,,
268605,1,Found,,
268606,1,Found,,
268607,1,Found,,
268608,0,Found,,
268609,0,Found,,
268610,0,Found,,
268701,1,Individual Dead,,
268702,1,Found,,
268703,1,Found,,
268801,1,Found,,
268802,1,Found,,
268803,0,Found,,
268804,0,Found,,
268805,0,Found,,
268901,1,Found,,
268902,1,"Not Found, Tracking Eligible",,
268903,0,"Not Found, Tracking Ineligible",,
269001,1,Found,,
269002,1,Found,,
269003,0,Found,,
269004,0,Found,,
269005,0,Found,,
269101,1,Found,,
269102,0,Found,,
269103,0,Found,,
269104,0,Found,,
269201,1,Found,,
269202,1,Found,,
269203,1,Found,,
269204,1,Found,,
269205,1,Found,,
269206,1,Found,,
269207,1,Found,,
269208,0,Found,,
269209,0,Found,,
269301,1,Found,,
269302,1,Found,,
269401,1,Found,,
269402,1,Found,,
269403,0,Found,,
269404,0,"Not Found, Tracking Ineligible",,
269405,0,Found,,
269501,1,Found,,
269502,1,Found,,
269503,0,Found,,
269504,0,Found,,
269505,0,Found,,
269601,1,Found,,
269701,1,Found,,
269702,1,Found,,
269703,1,Individual Dead,,
269704,1,Found,,
269705,1,Found,,
269706,1,Found,,
269707,1,Found,,
269708,1,Found,,
269709,0,Found,,
269801,1,Found,,
269802,1,Found,,
269803,0,Found,,
269804,0,Found,,
269805,0,Found,,
269901,1,Found,,
269902,1,Found,,
269903,0,Found,,
270001,1,Found,,
270002,1,Found,,
270003,1,Found,,
270004,0,Found,,
270005,0,Found,,
270101,1,Found,,
270102,1,Found,,
270103,1,Found,,
270104,0,Found,,
270201,1,Found,,
270202,1,Found,,
270203,1,Found,,
270204,0,Found,,
270205,0,Found,,
270206,0,Found,,
270301,1,Found,,
270302,1,Found,,
270303,0,Found,,
270304,0,Found,,
270305,0,Found,,
270306,1,Found,,
270307,0,Found,,
270401,1,"Not Found, Tracking Eligible",,
270402,1,Found,,
270403,0,Found,,
270404,0,Found,,
270501,1,Found,,
270502,0,Found,,
270601,1,Found,,
270602,1,Found,,
270603,1,Found,,
270604,0,Found,,
270605,0,Found,,
270701,1,Found,,
270702,1,Found,,
270703,0,Found,,
270704,0,Found,,
270705,0,Found,,
270801,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
270802,1,Found,,
270803,1,Found,,
270804,1,Found,,
270805,1,Found,,
270806,1,Found,,
270807,0,Found,,
270901,1,Found,,
270902,1,Found,,
270903,1,Found,,
270904,1,Found,,
270905,0,Found,,
270906,0,Found,,
270907,0,Found,,
271001,1,Found,,
271002,1,Found,,
271003,1,Found,,
271004,1,Found,,
271005,1,Found,,
271006,0,Found,,
271007,0,Found,,
271101,1,Found,,
271102,1,Found,,
271103,1,Found,,
271104,1,Found,,
271201,1,Found,,
271202,1,Found,,
271203,1,Found,,
271204,0,Found,,
271205,0,Found,,
271206,0,Found,,
271301,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
271302,1,Found,,
271303,1,Found,,
271304,0,Found,,
271305,0,Found,,
271401,1,Found,,
271402,1,Found,,
271403,0,Found,,
271501,1,Found,,
271502,1,Found,,
271503,1,Found,,
271504,1,Found,,
271505,1,Found,,
271506,0,Found,,
271507,0,Found,,
271601,1,Found,,
271602,1,Found,,
271603,0,Found,,
271701,1,Found,,
271702,1,Found,,
271703,1,Found,,
271704,0,Found,,
271705,0,Found,,
271706,0,Found,,
271801,1,Found,,
271802,1,Found,,
271803,1,Found,,
271804,0,Found,,
271805,0,Found,,
271901,1,Found,,
271902,1,Found,,
271903,1,Found,,
271904,1,Found,,
272001,1,Individual Dead,,
272002,1,Found,,
272003,0,Found,,
272004,0,Found,,
272101,1,Found,,
272102,1,Found,,
272103,1,Found,,
272104,1,Found,,
272105,0,Found,,
272201,1,Found,,
272202,1,Found,,
272203,1,Found,,
272204,0,Found,,
272205,1,Found,,
272301,1,Found,,
272302,1,Found,,
272303,0,Found,,
272401,1,Found,,
272402,1,Found,,
272403,1,Found,,
272501,1,Found,,
272502,1,Found,,
272503,0,Found,,
272504,0,Found,,
272601,1,Found,,
272602,1,Found,,
272603,1,Found,,
272604,1,Found,,
272605,0,Found,,
272606,0,Found,,
272607,0,Found,,
272701,1,Found,,
272702,1,Found,,
272703,0,Found,,
272704,0,Found,,
272801,1,Individual Dead,,
272802,1,Individual Dead,,
272803,1,Found,,
272804,1,Found,,
272805,1,Found,,
272806,1,Found,,
272807,1,Found,,
272808,1,Found,,
272809,0,Found,,
272810,0,Individual Dead,,
272901,1,Found,,
272902,1,Found,,
272903,1,Found,,
272904,0,Found,,
272905,0,Found,,
272906,0,"Not Found, Tracking Ineligible",,
273001,1,Found,,
273003,1,Found,,
273101,1,Found,,
273102,1,Found,,
273201,1,Found,,
273202,1,Found,,
273203,1,Found,,
273204,0,Found,,
273301,1,Found,,
273302,1,Found,,
273303,1,Found,,
273304,0,Found,,
273305,0,Found,,
273306,0,Found,,
273401,1,"Not Found, Tracking Eligible",,
273402,1,"Not Found, Tracking Eligible",,
273403,0,"Not Found, Tracking Ineligible",,
273501,1,Found,,
273502,1,Found,,
273503,0,Found,,
273504,0,Found,,
273601,1,Found,,
273602,0,"Not Found, Tracking Ineligible",,
273603,0,"Not Found, Tracking Ineligible",,
273604,0,"Not Found, Tracking Ineligible",,
273701,1,Found,,
273702,1,Found,,
273703,1,Found,,
273704,0,Found,,
273705,0,Found,,
273706,0,Individual Dead,,
273801,1,Found,,
273802,0,Found,,
273803,0,Found,,
273804,1,Found,,
273805,1,Found,,
273901,1,Found,,
273902,1,Found,,
273903,0,Found,,
273904,0,Found,,
274001,1,Found,,
274002,1,Found,,
274003,1,Found,,
274004,0,Found,,
274005,0,Found,,
274101,1,Found,,
274102,1,Found,,
274103,0,Found,,
274104,0,Found,,
274201,1,Found,,
274202,1,Found,,
274203,0,Found,,
274204,0,Found,,
274301,1,Found,,
274302,1,Found,,
274303,1,Found,,
274401,1,Found,,
274402,1,Found,,
274403,1,Found,,
274404,0,Found,,
274405,0,Found,,
274501,1,Found,,
274502,1,Found,,
274503,1,Found,,
274601,1,Found,,
274602,1,Found,,
274603,1,Found,,
274604,1,Found,,
274605,0,Found,,
274701,1,Found,,
274702,1,Found,,
274703,0,Found,,
274704,0,Found,,
274801,1,Found,,
274803,0,Found,,
274804,1,Found,,
274805,0,Found,,
274806,1,Found,,
274901,1,Individual Dead,,
274902,1,Found,,
275001,1,Found,,
275002,1,Found,,
275003,0,Found,,
275004,0,Found,,
275005,0,Found,,
275101,1,Found,,
275102,1,Found,,
275103,0,Found,,
275104,0,Found,,
275201,1,Found,,
275202,1,Found,,
275203,0,Found,,
275204,0,Found,,
275205,0,Found,,
275301,1,Found,,
275302,1,Found,,
275303,1,Found,,
275304,1,Found,,
275305,1,Found,,
275306,1,Found,,
275307,1,Found,,
275308,0,Found,,
275309,0,Found,,
275310,0,Found,,
275401,1,Found,,
275402,1,Found,,
275403,1,Found,,
275404,1,Found,,
275405,1,Found,,
275406,0,Found,,
275501,1,Found,,
275502,1,Found,,
275503,1,Found,,
275504,1,Found,,
275601,1,"Not Found, Tracking Eligible",Individual in Institution,
275602,1,Found,,
275603,1,Found,,
275604,1,Found,,
275605,1,Found,,
275606,1,Found,,
275607,0,Found,,
275608,0,Found,,
275609,0,Found,,
275610,0,Found,,
275701,1,Found,,
275702,1,Found,,
275703,1,Found,,
275704,1,Found,,
275705,0,Found,,
275706,0,Found,,
275801,1,Found,,
275802,1,Found,,
275803,1,"Not Found, Tracking Eligible",,
275901,1,Found,,
275902,1,Found,,
275903,1,Found,,
275904,1,Found,,
276001,1,Found,,
276002,1,Found,,
276003,1,Found,,
276004,0,Found,,
276005,0,Found,,
276101,1,Found,,
276102,1,Found,,
276103,1,Found,,
276104,1,Found,,
276105,1,Found,,
276106,0,Found,,
276107,0,Found,,
276108,0,Found,,
276201,1,"Not Found, Tracking Eligible",,
276202,0,"Not Found, Tracking Ineligible",,
276203,0,"Not Found, Tracking Ineligible",,
276204,0,"Not Found, Tracking Ineligible",,
276205,0,"Not Found, Tracking Ineligible",,
276301,1,Found,,
276302,1,Found,,
276303,1,Found,,
276401,1,Found,,
276402,1,Found,,
276403,1,Found,,
276404,0,Found,,
276405,0,Found,,
276406,0,Found,,
276501,1,Found,,
276601,1,Found,,
276602,1,Found,,
276603,1,Found,,
276604,1,Found,,
276605,0,Found,,
276606,0,Found,,
276607,0,Found,,
276701,1,Found,,
276702,1,Found,,
276703,1,Found,,
276704,1,Found,,
276801,1,Found,,
276802,1,Found,,
276803,0,Found,,
276901,1,Found,,
277001,1,Found,,
277002,1,Found,,
277003,1,Found,,
277004,1,Found,,
277005,1,Found,,
277101,1,Found,,
277102,1,Found,,
277103,1,Found,,
277104,1,Found,,
277105,1,"Not Found, Tracking Eligible",Special Case,Person not known to household
277106,0,"Not Found, Tracking Ineligible",,
277201,1,Found,,
277202,1,Found,,
277203,1,Found,,
277204,0,Found,,
277301,1,Found,,
277302,1,Found,,
277303,0,Found,,
277304,0,Found,,
277305,0,Found,,
277401,1,Found,,
277402,0,Found,,
277403,0,Found,,
277404,0,Found,,
277405,0,Found,,
277501,1,Found,,
277502,1,Found,,
277601,1,Found,,
277602,1,Found,,
277603,1,Found,,
277604,0,Found,,
277605,0,Found,,
277606,0,Found,,
277607,0,Found,,
277608,1,Found,,
277701,1,Found,,
277702,1,Found,,
277801,1,Found,,
277802,1,Found,,
277803,1,Found,,
277804,0,Found,,
277901,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
277902,0,"Not Found, Tracking Ineligible",,
277903,1,"Not Found, Tracking Eligible",,
277904,0,"Not Found, Tracking Ineligible",,
278001,1,Found,,
278002,1,Found,,
278003,0,Found,,
278101,1,Found,,
278102,1,Found,,
278103,0,Found,,
278104,0,Found,,
278201,1,Found,,
278202,1,Found,,
278203,1,"Not Found, Tracking Eligible",,
278204,1,Found,,
278205,1,Found,,
278206,0,Found,,
278207,0,Found,,
278301,1,Found,,
278302,1,Found,,
278303,0,Found,,
278304,0,Found,,
278401,1,Found,,
278402,1,Found,,
278403,0,Found,,
278404,0,Found,,
278501,1,Found,,
278502,1,Found,,
278503,0,Found,,
278504,0,Found,,
278601,1,Found,,
278602,1,Found,,
278603,1,Found,,
278604,1,Found,,
278605,0,Found,,
278606,0,Found,,
278701,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
278702,1,Found,,
278801,1,Found,,
278802,1,Found,,
278803,1,Found,,
278804,1,Found,,
278805,1,Found,,
278806,1,Found,,
278807,0,Found,,
278808,0,Found,,
278901,1,Found,,
278902,1,"Not Found, Tracking Eligible",,
278903,1,Found,,
278904,0,Found,,
279001,1,Found,,
279101,1,Found,,
279102,1,Found,,
279103,1,Found,,
279104,0,Found,,
279201,1,Individual Dead,,
279202,1,Found,,
279203,1,Found,,
279204,1,Found,,
279301,1,Individual Dead,,
279302,1,Found,,
279401,1,Found,,
279402,1,Found,,
279403,0,Found,,
279501,1,"Not Found, Tracking Eligible",,
279502,0,"Not Found, Tracking Ineligible",,
279601,1,Found,,
279602,1,Found,,
279603,0,Found,,
279604,0,Found,,
279605,0,Found,,
279606,1,Found,,
279701,1,Found,,
279702,1,Found,,
279801,1,Found,,
279802,1,Found,,
279803,1,Found,,
279804,1,Found,,
279805,0,"Not Found, Tracking Ineligible",,
279806,0,Found,,
279807,0,Found,,
279901,1,Found,,
279902,1,Found,,
279903,0,Found,,
279904,0,Found,,
280001,1,Found,,
280002,0,Found,,
280003,1,Found,,
280101,1,Found,,
280102,1,Found,,
280103,1,Individual Dead,,
280104,1,Found,,
280105,1,Found,,
280106,1,Found,,
280107,0,Found,,
280108,0,Found,,
280202,1,Found,,
280203,0,Individual Dead,,
280301,1,Found,,
280302,1,Found,,
280303,1,Found,,
280304,1,Found,,
280305,1,Found,,
280306,0,Found,,
280307,0,Found,,
280401,1,Found,,
280402,1,Found,,
280501,1,Found,,
280502,1,Found,,
280601,1,Found,,
280602,1,Found,,
280603,1,Found,,
280604,0,Found,,
280605,0,Found,,
280606,1,Found,,
280701,1,Found,,
280702,1,Found,,
280703,0,Found,,
280801,1,Found,,
280802,1,Individual Dead,,
280803,1,Found,,
280804,1,Found,,
280805,0,Found,,
280806,0,Found,,
280807,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
280808,1,"Not Found, Tracking Eligible",,
280901,1,Found,,
280902,1,Found,,
280903,1,Found,,
280904,1,Found,,
280905,0,Found,,
280906,1,Found,,
280907,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
281001,1,Found,,
281101,1,Found,,
281201,1,Found,,
281202,1,Found,,
281203,0,Found,,
281301,1,Found,,
281302,1,Found,,
281401,1,Found,,
281402,1,Found,,
281501,1,Found,,
281502,1,Found,,
281503,1,Found,,
281602,1,Found,,
281603,1,Found,,
281604,0,Found,,
281701,1,Found,,
281702,1,Found,,
281703,0,Found,,
281704,1,Individual Dead,,
281801,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
281802,1,Found,,
281803,0,"Not Found, Tracking Ineligible",,
281804,0,"Not Found, Tracking Ineligible",,
281805,0,"Not Found, Tracking Ineligible",,
281901,1,Found,,
281902,1,Found,,
281903,0,Found,,
281904,0,Found,,
281905,0,Found,,
282001,1,Found,,
282101,1,Found,,
282102,1,Found,,
282103,0,Found,,
282104,0,Found,,
282105,0,Found,,
282201,1,Found,,
282202,1,Found,,
282203,1,Found,,
282204,1,Found,,
282205,0,Found,,
282206,0,Found,,
282207,0,Found,,
282208,0,Found,,
282301,1,Found,,
282302,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
282303,0,Found,,
282401,1,Found,,
282402,1,Found,,
282501,1,Found,,
282502,1,Found,,
282503,1,Found,,
282504,1,Found,,
282505,0,Found,,
282506,0,Found,,
282507,0,Found,,
282601,1,Found,,
282602,1,Found,,
282603,1,Found,,
282604,0,Found,,
282605,1,Found,,
282701,1,Found,,
282702,1,Found,,
282703,0,Found,,
282704,0,Found,,
282801,1,Found,,
282802,0,Found,,
282901,1,Found,,
282902,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
282903,1,Found,,
282904,0,Found,,
282905,0,Individual Dead,,
282906,0,Found,,
283001,1,Found,,
283002,1,Found,,
283003,1,Found,,
283004,1,Found,,
283101,1,Found,,
283102,1,Found,,
283103,1,Found,,
283104,0,Found,,
283105,1,Found,,
283201,1,Found,,
283202,1,Found,,
283203,1,Found,,
283204,1,Found,,
283205,0,Found,,
283206,0,Found,,
283207,0,Individual Dead,,
283301,1,"Not Found, Tracking Eligible",Entire HH Outside Malawi or in Likoma,
283302,1,"Not Found, Tracking Eligible",Entire HH Outside Malawi or in Likoma,
283303,0,"Not Found, Tracking Ineligible",Entire HH Outside Malawi or in Likoma,
283304,0,"Not Found, Tracking Ineligible",Entire HH Outside Malawi or in Likoma,
283305,0,"Not Found, Tracking Ineligible",Entire HH Outside Malawi or in Likoma,
283401,1,Found,,
283501,1,Found,,
283502,1,Found,,
283503,1,Found,,
283504,1,Found,,
283505,0,Found,,
283506,0,Found,,
283507,0,Found,,
283601,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
283602,1,"Not Found, Tracking Eligible",,
283603,0,"Not Found, Tracking Ineligible",,
283701,1,Found,,
283702,1,Found,,
283703,0,Found,,
283704,0,Found,,
283801,1,Found,,
283901,1,Found,,
283902,1,Found,,
283903,1,Found,,
283904,1,"Not Found, Tracking Eligible",,
283905,1,Found,,
283906,0,Found,,
284001,1,Found,,
284201,1,Found,,
284202,1,Found,,
284301,1,Found,,
284302,1,Found,,
284303,1,Found,,
284304,1,Found,,
284305,1,Found,,
284306,0,Found,,
284401,1,Found,,
284402,1,Found,,
284403,1,Found,,
284404,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
284405,1,Found,,
284406,0,"Not Found, Tracking Ineligible",,
284501,1,Found,,
284502,1,Found,,
284503,0,Found,,
284504,0,Found,,
284601,1,Found,,
284602,1,Found,,
284603,0,Found,,
284604,1,Found,,
284701,1,Found,,
284702,1,Found,,
284703,1,Found,,
284704,1,Found,,
284705,1,Found,,
284706,1,Found,,
284707,0,Found,,
284708,0,Found,,
284709,0,Found,,
284710,0,Found,,
284711,0,Found,,
284801,1,Found,,
284802,1,Found,,
284803,0,Found,,
284804,0,Found,,
284901,1,Found,,
284902,1,Found,,
284903,1,Found,,
284904,1,Found,,
284905,0,Found,,
284906,0,Found,,
284907,0,Found,,
285001,1,Found,,
285002,1,"Not Found, Tracking Eligible",,
285003,1,"Not Found, Tracking Eligible",,
285004,1,Found,,
285005,1,Found,,
285101,1,Found,,
285102,1,Found,,
285103,0,Found,,
285104,0,Found,,
285201,1,Found,,
285202,1,Found,,
285203,0,Found,,
285204,0,Found,,
285301,1,Found,,
285302,1,Found,,
285303,1,Found,,
285401,1,Found,,
285402,1,Found,,
285403,0,"Not Found, Tracking Ineligible",,
285404,0,Found,,
285405,1,Found,,
285501,1,Found,,
285502,1,Found,,
285503,1,Found,,
285504,1,Found,,
285505,1,Found,,
285506,1,Found,,
285507,1,Found,,
285508,0,Found,,
285509,0,Found,,
285510,1,Found,,
285511,0,Found,,
285601,1,Found,,
285602,1,Found,,
285603,1,Found,,
285604,0,Found,,
285605,0,Found,,
285606,0,Found,,
285607,1,Found,,
285608,1,Found,,
285609,1,Found,,
285701,1,Found,,
285702,1,Found,,
285703,0,Found,,
285801,1,Found,,
285802,1,Found,,
285803,0,Found,,
285901,1,Found,,
285902,1,Found,,
285903,0,Found,,
285904,0,Found,,
286001,1,Found,,
286002,1,Found,,
286003,0,Found,,
286004,0,Found,,
286005,0,Found,,
286101,1,Found,,
286102,1,Found,,
286103,1,Found,,
286104,0,Found,,
286105,0,Found,,
286201,1,Found,,
286202,1,Found,,
286301,1,Found,,
286302,1,Found,,
286303,1,Found,,
286304,1,Found,,
286305,0,Found,,
286306,0,Found,,
286401,1,Found,,
286501,1,Found,,
286502,1,Found,,
286503,1,Found,,
286504,1,Found,,
286505,1,Found,,
286506,0,Found,,
286601,1,"Not Found, Tracking Eligible",,
286701,1,Found,,
286702,1,Found,,
286703,1,Found,,
286704,1,Found,,
286705,0,Found,,
286706,0,Found,,
286707,1,Found,,
286801,1,Entire HH Dead,,
286901,1,Found,,
286902,1,Found,,
286903,1,Found,,
287001,1,Found,,
287002,1,Found,,
287004,1,Found,,
287101,1,Found,,
287201,1,Found,,
287202,1,Found,,
287203,0,"Not Found, Tracking Ineligible",,
287301,1,Found,,
287302,1,Found,,
287303,1,"Not Found, Tracking Eligible",,
287304,1,Found,,
287306,1,Found,,
287307,1,Found,,
287308,1,Found,,
287401,1,Found,,
287402,1,Found,,
287403,1,Found,,
287404,1,Found,,
287405,0,Found,,
287406,0,Found,,
287502,0,"Not Found, Tracking Ineligible",,
287601,1,Individual Dead,,
287602,1,Found,,
287605,1,Found,,
287701,1,Found,,
287702,1,Found,,
287703,1,"Not Found, Tracking Eligible",,
287704,1,Found,,
287705,1,Found,,
287706,1,Found,,
287707,0,Found,,
287708,0,Found,,
287801,1,Found,,
287901,1,"Not Found, Tracking Eligible",,
287902,1,Found,,
287903,1,Found,,
287904,0,Found,,
287905,0,Found,,
288001,1,Found,,
288002,1,Found,,
288003,0,Found,,
288004,0,Found,,
288101,1,Individual Dead,,
288102,1,Found,,
288103,1,Found,,
288104,0,Found,,
288105,0,Found,,
288202,1,Found,,
288204,1,"Not Found, Tracking Eligible",Individual in Institution,
288205,1,Found,,
288206,0,Found,,
288207,1,Found,,
288208,0,Found,,
288209,0,"Not Found, Tracking Ineligible",Individual Outside Malawi or in Likoma,
288301,1,Found,,
288302,1,Found,,
288303,1,Found,,
288304,1,Found,,
288305,0,"Not Found, Tracking Ineligible",,
288306,0,Found,,
288401,1,Found,,
288501,1,Found,,
288502,1,Found,,
288503,0,Found,,
288601,1,Individual Dead,,
288602,1,Found,,
288603,1,Found,,
288604,1,Found,,
288605,1,Found,,
288606,1,"Not Found, Tracking Eligible",Individual Outside Malawi or in Likoma,
