case_id,hhid,crop_code,ag_o01,ag_o02a,ag_o02b,ag_o02c,ag_o03,ag_o05a,ag_o05b,ag_o06a,ag_o06b,ag_o07a,ag_o07b,ag_o08,ag_o09,ag_o09_oth,ag_o10,ag_o31a,ag_o31b,ag_o31b_oth,ag_o31c,ag_o32a,ag_o32b,ag_o32b_oth,ag_o32c,ag_o33a,ag_o33b,ag_o33b_oth,ag_o33c,ag_o34a,ag_o34b,ag_o34b_oth,ag_o34c,ag_o35a,ag_o35b,ag_o35b_oth,ag_o35c,ag_o36a,ag_o36b,ag_o36b_oth,ag_o36c,ag_o36d,ag_o37a,ag_o37b,ag_o37_oth,ag_o38,ag_o39,ag_o39_oth,ag_o40a,ag_o40b,ag_o40b_oth,ag_o40c,ag_o41a,ag_o41b,ag_o41_oth,ag_o42a,ag_o42b,ag_o42_oth
104011740025,b42dfe9761254b8cafc19effdd13425d,tanaposi,yes,15,PAIL (LARGE),NOT APPLICABLE,15000,4,,1,,october,2016,6,On Foot,,0,0,,,,0,,,,0,,,,0,,,,0,,,,3,OTHER (SPECIFY),HEAPS,NOT APPLICABLE,,Flood,,,no,,,,,,,,,,Food for household,,
104011770042,c50e32f6a4e74eaaa30c4dd546da8046,tanaposi,yes,3,50 KG BAG,NOT APPLICABLE,4000,3,,1,2,september,2016,3,On Foot,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,no,,,,,,,,,,Food for household,To sell at a higher price,
104011770273,92a1d7fad0ea4e6aae1ede4e5529c2fe,tanaposi,yes,1,PAIL (LARGE),NOT APPLICABLE,1500,4,,1,2,august,2015,1,On Foot,,0,0,,,,0,,,,0,,,,0,,,,0,,,,1,PAIL (SMALL),,NOT APPLICABLE,,Rotting,,,no,,,,,,,,,,Food for household,,
104011770273,92a1d7fad0ea4e6aae1ede4e5529c2fe,tomato,yes,1,PAIL (LARGE),NOT APPLICABLE,5000,4,,1,2,september,2015,1,On Foot,,0,0,,,,0,,,,0,,,,0,,,,0,,,,1,PAIL (SMALL),,NOT APPLICABLE,,Rotting,,,no,,,,,,,,,,Food for household,,
104011790060,12914a7c16fc4ecbb7fda0f8b2243f23,maize,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Food for household,,
104041850010,24cd76c79f4e47e9bbc60db566e8ce88,maize,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,no,,,,,,,,,,Food for household,,
104041850100,e7934eef156d460aa29a5d720cf960e8,tanaposi,no,,,,,,,,,,,,,,,1,PAIL (SMALL),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,1,kilogram,,NOT APPLICABLE,,Rotting,,,no,,,,,,,,,,Food for household,Seed for planting,
104041850130,e1dc21c97fbf41eaa51389d4a6ab305b,MAIZE HYBRID,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,2,,,,no,,,,,,,,,,Food for household,Seed for planting,
104041850170,098034d09e5b4fcfb9dfde728b7deafa,SWEET POTATO,yes,7,PAIL (LARGE),NOT APPLICABLE,6300,4,,1,,august,2016,7,Buyer picked up the crop,,0,1,PAIL (LARGE),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,2,,,,no,,,,,,,,,,Food for household,Wait for the arrival of buyer,
104041850180,eeb094721982434e9329e37f209e9210,SWEET POTATO,yes,6,50 KG BAG,NOT APPLICABLE,12000,2,,1,,november,2015,9,On Foot,,0,2,PAIL (SMALL),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,6,,,,no,,,,,,,,,,Food for household,To sell at a higher price,
104041860043,a925b3d0984b479c85b99184eb2c96c4,OTHER (SPECIFY),yes,6,PAIL (LARGE),NOT APPLICABLE,9000,3,,1,2,july,2016,6,Buyer picked up the crop,,0,1,PAIL (LARGE),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,5,,,,no,,,,,,,,,,Does not usually store,,
104041860074,483851ba0f754097b92f16cf7e7b8818,SWEET POTATO,yes,30,PAIL (LARGE),NOT APPLICABLE,50000,7,,1,2,june,2016,2,Buyer picked up the crop,,0,2,PAIL (SMALL),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,1,PAIL (SMALL),,NOT APPLICABLE,,Rotting,,,no,,,,,,,,,,Food for household,To sell at a higher price,
104041860074,483851ba0f754097b92f16cf7e7b8818,tomato,yes,140,PAIL (LARGE),NOT APPLICABLE,300000,3,,1,2,july,2016,4,Truck / Bus/ Minibus,,30000,1,PAIL (LARGE),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,3,PAIL (LARGE),,NOT APPLICABLE,,Rotting,,,no,,,,,,,,,,Does not usually store,Food for household,
104041860115,4990e5678b1a4d67891deb59868b4e28,tomato,yes,15,PAIL (LARGE),S: SHELLED,75000,2,,1,2,december,2016,4,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,.2,kilogram,,S: SHELLED,4,PAIL (SMALL),,S: SHELLED,,Rodents/Pests,Insects,,no,,,,,,,,,,Food for household,Seed for planting,
104041860136,ee40da2d83bb4591bac47a2cd1c0fee6,MAIZE HYBRID,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,PAIL (SMALL),,U: UNSHELLED,,Rotting,,,no,,,,,,,,,,Seed for planting,,
104051870020,55aa2da676e44367999dce7dc070d9d7,maize,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,5,kilogram,,U: UNSHELLED,0,,,,0,,,,no,,,,,,,,,,Food for household,Seed for planting,
104051870036,913c32c225514ec7bff1b7e41baaca67,tomato,yes,10,PAIL (LARGE),NOT APPLICABLE,35,2,,1,2,september,2015,2,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,5,bunch,,NOT APPLICABLE,,Rodents/Pests,,,no,,,,,,,,,,To sell at a higher price,Food for household,
104051870049,1a4eb6cfb3e64022920c986e2424345b,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104051870108,637a657a4f874a6a800d6e97a3c7eabc,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104051870115,b49eb7613bba41d780ca1085e7062b6b,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104051870121,b48bcb0ff441452589ab77a9315188d9,tomato,yes,21,PAIL (LARGE),NOT APPLICABLE,94500,7,,1,,august,2015,6,Buyer picked up the crop,,0,1,PAIL (LARGE),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,1,PAIL (SMALL),,NOT APPLICABLE,,Rotting,,,no,,,,,,,,,,Wait for the arrival of buyer,,
104071890046,d03e5afc80a34699a8ab239df3726df6,OTHER (SPECIFY),no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,10,NO 10 PLATE,,NOT APPLICABLE,,Rotting,,,no,,,,,,,,,,Food for household,To sell at a higher price,
104071900179,2f37d92641f046b2baf941f8c0aa24c2,IRISH [MALAWI] POTATO,yes,8,PAIL (LARGE),NOT APPLICABLE,20000,6,,2,,august,2016,2,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,2,,,,no,,,,,,,,,,To sell at a higher price,,
104071900283,e1344f0d7ca546feb8196e54862f2066,maize,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,2,,,,no,,,,,,,,,,Food for household,,
104071900283,e1344f0d7ca546feb8196e54862f2066,SUGAR CANE,no,,,,,,,,,,,,,,,4,OTHER (SPECIFY),BUNDLES,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,5,,,,no,,,,,,,,,,Does not usually store,,
104081910019,5ebbbe66932d43d1947485f6b42ee93c,maize,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,no,,,,,,,,,,Food for household,To sell at a higher price,
104081910019,5ebbbe66932d43d1947485f6b42ee93c,tomato,yes,2,PAIL (LARGE),NOT APPLICABLE,3000,4,,2,,september,2015,1,Bicycle Taxi,,850,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,no,,,,,,,,,,Food for household,To sell at a higher price,
104081910019,5ebbbe66932d43d1947485f6b42ee93c,onion,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,no,,,,,,,,,,Food for household,To sell at a higher price,
104081910085,fd1f4bf0fb5f4a55b02b01c6e2ae0b93,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105011970006,2dcdf35d99f247ae97880d0fb61bacb2,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105011970013,e62147afc7ed48ef9fbf348735aa8017,OTHER (SPECIFY),yes,1,OTHER (SPECIFY),NOT APPLICABLE,1500,4,,1,2,july,2015,1,On Foot,,0,0,,,,0,,,,0,,,,0,,,,0,,,,3,OTHER (SPECIFY),BUCKET,NOT APPLICABLE,,Rotting,Insects,,no,,,,,,,,,,Food for household,To sell at a higher price,
105011970039,25153b50efa54c24b335c502f4c14e73,beans,yes,2,PAIL (LARGE),S: SHELLED,26000,3,,1,2,july,2015,2,On Foot,,0,0,,,,0,,,,0,,,,0,,,,2,kilogram,,S: SHELLED,0,,,,1,,,,no,,,,,,,,,,Food for household,,
105011970046,c2d52e826e024d919799387bf29cd80e,tanaposi,yes,8,PAIL (LARGE),NOT APPLICABLE,4000,2,,1,2,october,2015,2,On Foot,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,39,,,,no,,,,,,,,,,Food for household,,
105011970046,c2d52e826e024d919799387bf29cd80e,tomato,yes,2,PAIL (LARGE),NOT APPLICABLE,5000,2,,1,2,october,2015,2,On Foot,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,39,,,,no,,,,,,,,,,Food for household,,
105011970059,025aa6c330234024a159947a74a27cb7,maize,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,9,PAIL (LARGE),,U: UNSHELLED,,Other (Specify),,ANIMAL PESTS,no,,,,,,,,,,To sell at a higher price,Food for household,
105011970059,025aa6c330234024a159947a74a27cb7,SWEET POTATO,yes,15,PAIL (LARGE),NOT APPLICABLE,22500,5,,1,2,september,2015,1,Buyer picked up the crop,,0,1,PAIL (LARGE),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,1,PAIL (SMALL),,NOT APPLICABLE,,Rotting,,,no,,,,,,,,,,To sell at a higher price,Food for household,
105011970059,025aa6c330234024a159947a74a27cb7,beans,yes,1,PAIL (LARGE),S: SHELLED,28000,5,,1,,july,2015,3,On Foot,,0,0,,,,0,,,,0,,,,0,,,,0,,,,1,kilogram,,S: SHELLED,,Rotting,,,no,,,,,,,,,,To sell at a higher price,,
105011970059,025aa6c330234024a159947a74a27cb7,nkhwani,yes,3,OTHER (SPECIFY),NOT APPLICABLE,4500,8,,1,2,may,2015,1,Buyer picked up the crop,,0,4,NO 12 PLATE,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,6,NO 10 PLATE,,NOT APPLICABLE,,Theft,,,no,,,,,,,,,,Does not usually store,Food for household,
105011970059,025aa6c330234024a159947a74a27cb7,tomato,yes,20,PAIL (LARGE),NOT APPLICABLE,30000,5,,1,2,june,2015,2,Buyer picked up the crop,,0,1,PAIL (SMALL),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,1,PAIL (SMALL),,NOT APPLICABLE,,Rotting,,,no,,,,,,,,,,Does not usually store,Food for household,
105011970111,451641988c5e4997a0eb2769423e8225,beans,no,,,,,,,,,,,,,,,1,PAIL (SMALL),,S: SHELLED,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,no,,,,,,,,,,Food for household,,
105011970111,451641988c5e4997a0eb2769423e8225,tanaposi,yes,7,50 KG BAG,NOT APPLICABLE,28000,4,,1,,june,2015,10,Other (Specify),BICYCLE,0,1,PAIL (LARGE),,NOT APPLICABLE,0,,,,0,,,,1,PAIL (SMALL),,NOT APPLICABLE,0,,,,1,PAIL (SMALL),,NOT APPLICABLE,,Insects,,,no,,,,,,,,,,Food for household,,
105011980010,c6a20ebc4ab146d0b971bc5b242ec9d4,maize,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Does not usually store,,
105011980071,20e8ee8fd4e24923990c39ba6f0cda33,MAIZE HYBRID,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Food for household,,
105011980071,20e8ee8fd4e24923990c39ba6f0cda33,OTHER (SPECIFY),yes,25,bunch,NOT APPLICABLE,600,5,,1,,july,2016,1,On Foot,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Does not usually store,,
105011980105,7447f0f393ed47d79a8128800a2edcc4,tomato,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,20,piece,,NOT APPLICABLE,,Rotting,,,no,,,,,,,,,,Food for household,,
105011980105,7447f0f393ed47d79a8128800a2edcc4,OTHER (SPECIFY),no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,5,OTHER (SPECIFY),HEAP (LARGE),NOT APPLICABLE,,Rotting,Rodents/Pests,,no,,,,,,,,,,Food for household,,
105011980122,de2fe800ded2494981770ca7ef609b02,tomato,yes,1,OTHER (SPECIFY),NOT APPLICABLE,3500,3,,1,2,october,2016,1,Buyer picked up the crop,,0,3,OTHER (SPECIFY),HEAP,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,1,PAIL (SMALL),,NOT APPLICABLE,,Insects,Rotting,,no,,,,,,,,,,To sell at a higher price,,
105011980191,7bae69c3e69749b39ac5a43455ee5bd8,MAIZE HYBRID,yes,6,50 KG BAG,U: UNSHELLED,27000,5,,1,2,january,2017,1,Buyer picked up the crop,,0,1,PAIL (LARGE),,U: UNSHELLED,0,,,,0,,,,0,,,,0,,,,10,piece,,U: UNSHELLED,,Theft,,,no,,,,,,,,,,Does not usually store,,
105011980191,7bae69c3e69749b39ac5a43455ee5bd8,onion,yes,9,PAIL (LARGE),NOT APPLICABLE,18000,5,,1,2,august,2016,1,Buyer picked up the crop,,1,1,PAIL (SMALL),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,5,piece,,NOT APPLICABLE,,Theft,,,no,,,,,,,,,,Wait for the arrival of buyer,,
105011980191,7bae69c3e69749b39ac5a43455ee5bd8,OTHER (SPECIFY),yes,6,PAIL (LARGE),NOT APPLICABLE,18000,5,,1,2,august,2016,1,Buyer picked up the crop,,1,1,PAIL (LARGE),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,1,PAIL (SMALL),,NOT APPLICABLE,,Theft,,,no,,,,,,,,,,Does not usually store,,
105022000014,9b68cedb0d9043a2afc997421b1bf310,IRISH [MALAWI] POTATO,yes,17,PAIL (LARGE),NOT APPLICABLE,59500,8,,1,2,october,2016,1,Buyer picked up the crop,,0,1,PAIL (LARGE),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,1,PAIL (SMALL),,NOT APPLICABLE,,Rotting,,,no,,,,,,,,,,Does not usually store,,
105022000058,cecc19af2e0f43ddb3e518dc88f22713,tanaposi,yes,28,OTHER (SPECIFY),NOT APPLICABLE,22000,3,,1,,june,2016,1,Buyer picked up the crop,,0,2,OTHER (SPECIFY),BASIN (LARGE),NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,1,PAIL (LARGE),,NOT APPLICABLE,,Other (Specify),Theft,ANIMAL PESTS,no,,,,,,,,,,Food for household,Wait for the arrival of buyer,
105022000058,cecc19af2e0f43ddb3e518dc88f22713,tomato,yes,45,OTHER (SPECIFY),NOT APPLICABLE,135000,3,,1,,october,2016,2,Buyer picked up the crop,,0,2,PAIL (LARGE),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,1,PAIL (LARGE),,NOT APPLICABLE,,Rotting,Insects,,no,,,,,,,,,,Food for household,Wait for the arrival of buyer,
105022000058,cecc19af2e0f43ddb3e518dc88f22713,OTHER (SPECIFY),yes,3,PAIL (LARGE),NOT APPLICABLE,9000,3,,1,,june,2016,1,Buyer picked up the crop,,1,1,PAIL (SMALL),,NOT APPLICABLE,0,,,,0,,,,0,,,,1,OTHER (SPECIFY),TINA (SMALL),NOT APPLICABLE,10,piece,,NOT APPLICABLE,,Rotting,Insects,,no,,,,,,,,,,Food for household,To sell at a higher price,
105022000072,8a5e4492221e48b3af2d29c709134dc0,SWEET POTATO,yes,1,50 KG BAG,NOT APPLICABLE,5000,3,,1,,april,2017,1,On Foot,,0,1,PAIL (LARGE),,NOT APPLICABLE,0,,,,0,,,,1,PAIL (SMALL),,NOT APPLICABLE,0,,,,0,,,,1,,,,no,,,,,,,,,,Food for household,To sell at a higher price,
105022000072,8a5e4492221e48b3af2d29c709134dc0,IRISH [MALAWI] POTATO,yes,2,50 KG BAG,NOT APPLICABLE,30000,3,,1,,november,2016,1,On Foot,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,no,,,,,,,,,,Food for household,To sell at a higher price,
105022000072,8a5e4492221e48b3af2d29c709134dc0,SUGAR CANE,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,2,,,,no,,,,,,,,,,Food for household,,
105022000072,8a5e4492221e48b3af2d29c709134dc0,OTHER (SPECIFY),yes,9,PAIL (LARGE),NOT APPLICABLE,27000,3,,1,,november,2016,9,On Foot,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,no,,,,,,,,,,Food for household,To sell at a higher price,
105022010127,706dc57e5d094975aa145056deb3e74b,tomato,yes,5,PAIL (LARGE),NOT APPLICABLE,10000,7,,1,,august,2015,5,On Foot,,0,4,kilogram,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,3,PAIL (SMALL),,NOT APPLICABLE,,Rotting,Insects,,no,,,,,,,,,,Food for household,To sell at a higher price,
105022010127,706dc57e5d094975aa145056deb3e74b,OTHER (SPECIFY),yes,27,OTHER (SPECIFY),NOT APPLICABLE,9000,8,,1,,march,2015,3,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,2,50 KG BAG,,NOT APPLICABLE,,Rotting,Insects,,no,,,,,,,,,,Food for household,To sell at a higher price,
105022010280,1e2ab03feb0b4b8aa6a197b3b874473f,nkhwani,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,4,bunch,,NOT APPLICABLE,,Rotting,Insects,,no,,,,,,,,,,Food for household,,
105022010280,1e2ab03feb0b4b8aa6a197b3b874473f,tomato,yes,1,PAIL (LARGE),NOT APPLICABLE,3000,2,,1,2,october,2015,2,Buyer picked up the crop,,0,2,OTHER (SPECIFY),BASIN (SMALL),NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,1,PAIL (SMALL),,NOT APPLICABLE,,Rotting,Insects,,no,,,,,,,,,,To sell at a higher price,Food for household,
105022010280,1e2ab03feb0b4b8aa6a197b3b874473f,OTHER (SPECIFY),no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,10,OTHER (SPECIFY),HEAP,NOT APPLICABLE,,Insects,Rotting,,no,,,,,,,,,,Food for household,,
105022020063,ec1a5e3ddac4401dae21cd5862d347d8,MAIZE HYBRID,yes,58,50 KG BAG,U: UNSHELLED,270000,10,,1,,january,2017,0,Buyer picked up the crop,,0,1,50 KG BAG,,U: UNSHELLED,0,,,,0,,,,0,,,,0,,,,10,piece,,U: UNSHELLED,,Theft,,,no,,,,,,,,,,Does not usually store,,
105022020063,ec1a5e3ddac4401dae21cd5862d347d8,MAIZE HYBRID RECYCLED,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,PAIL (LARGE),,U: UNSHELLED,0,,,,2,,,,no,,,,,,,,,,Seed for planting,Food for household,
105022020063,ec1a5e3ddac4401dae21cd5862d347d8,IRISH [MALAWI] POTATO,yes,9,OTHER (SPECIFY),U: UNSHELLED,360000,10,,1,,december,2016,1,Buyer picked up the crop,,0,1,PAIL (LARGE),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,1,PAIL (SMALL),,NOT APPLICABLE,,Theft,,,no,,,,,,,,,,Wait for the arrival of buyer,,
105022020063,ec1a5e3ddac4401dae21cd5862d347d8,cabbage,yes,8,OX-CART,NOT APPLICABLE,405000,10,,1,,january,2017,1,Buyer picked up the crop,,0,4,PAIL (LARGE),,NOT APPLICABLE,0,,,,1,PAIL (LARGE),,NOT APPLICABLE,0,,,,0,,,,1,PAIL (SMALL),,NOT APPLICABLE,,Rotting,Theft,,no,,,,,,,,,,Does not usually store,,
105022020063,ec1a5e3ddac4401dae21cd5862d347d8,tomato,yes,295,PAIL (LARGE),NOT APPLICABLE,1180000,10,,1,,november,2016,2,Buyer picked up the crop,,0,3,PAIL (LARGE),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,1,PAIL (SMALL),,NOT APPLICABLE,,Rotting,Theft,,no,,,,,,,,,,Does not usually store,,
105022030198,e3652b13b7e84c48b696f51de01b79d5,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105032050010,1b4b077a74bf45a89ad22082ac4ff153,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105032050060,de0e525ed0c34bad85c5dec4ca1048c4,SUGAR CANE,yes,200,piece,NOT APPLICABLE,10000,4,,1,2,july,2016,1,Buyer picked up the crop,,0,20,piece,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,15,piece,,NOT APPLICABLE,,Theft,,,no,,,,,,,,,,Does not usually store,,
105032050060,de0e525ed0c34bad85c5dec4ca1048c4,tanaposi,yes,15,PAIL (LARGE),NOT APPLICABLE,15000,5,,1,2,june,2016,1,Buyer picked up the crop,,0,1,PAIL (LARGE),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,1,PAIL (SMALL),,NOT APPLICABLE,,Other (Specify),,ANIMAL PESTS,no,,,,,,,,,,Does not usually store,,
105032050060,de0e525ed0c34bad85c5dec4ca1048c4,tomato,yes,6,PAIL (LARGE),NOT APPLICABLE,18000,4,,1,2,june,2016,2,Buyer picked up the crop,,0,1,PAIL (SMALL),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,1,PAIL (SMALL),,NOT APPLICABLE,,Rotting,,,no,,,,,,,,,,Does not usually store,,
105032050060,de0e525ed0c34bad85c5dec4ca1048c4,OTHER (SPECIFY),yes,10,PAIL (LARGE),NOT APPLICABLE,10000,5,,1,,june,2016,1,Buyer picked up the crop,,0,1,PAIL (LARGE),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,1,PAIL (SMALL),,NOT APPLICABLE,,Theft,,,no,,,,,,,,,,Does not usually store,,
105032050180,a01f25b3c0b14e0fb86dc4f07a46754b,tanaposi,yes,1,PAIL (SMALL),NOT APPLICABLE,2000,7,,1,2,september,2016,1,Buyer picked up the crop,,0,1,PAIL (SMALL),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,2,,,,no,,,,,,,,,,To sell at a higher price,Food for household,
105032050180,a01f25b3c0b14e0fb86dc4f07a46754b,nkhwani,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,2,,,,no,,,,,,,,,,Food for household,,
105032050180,a01f25b3c0b14e0fb86dc4f07a46754b,OTHER (SPECIFY),no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,no,,,,,,,,,,To sell at a higher price,Food for household,
105032060016,7490a13e8f594768bc8d9fa9b94eec18,maize,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,20,kilogram,,S: SHELLED,,Rodents/Pests,,,no,,,,,,,,,,Food for household,,
105032060016,7490a13e8f594768bc8d9fa9b94eec18,beans,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,2,kilogram,,S: SHELLED,,Rotting,,,no,,,,,,,,,,Food for household,,
105032060049,430fc75a461d4c64bb3e9092230a9bac,maize,yes,3,50 KG BAG,U: UNSHELLED,5000,5,6,1,2,february,2015,5,Buyer picked up the crop,,0,50,piece,,U: UNSHELLED,0,,,,0,,,,0,,,,0,,,,10,kilogram,,U: UNSHELLED,,Theft,,,no,,,,,,,,,,Food for household,,
105032060049,430fc75a461d4c64bb3e9092230a9bac,beans,yes,2,PAIL (LARGE),S: SHELLED,12000,6,,1,2,september,2015,1,Buyer picked up the crop,,0,15,PAIL (LARGE),,S: SHELLED,0,,,,0,,,,0,,,,0,,,,5,kilogram,,S: SHELLED,,Rotting,Insects,,no,,,,,,,,,,Food for household,,
105032060049,430fc75a461d4c64bb3e9092230a9bac,peas,no,,,,,,,,,,,,,,,10,kilogram,,S: SHELLED,0,,,,0,,,,0,,,,7,kilogram,,S: SHELLED,1,PAIL (SMALL),,U: UNSHELLED,,Rotting,,,yes,Heaped in house,,10,kilogram,,S: SHELLED,Did Nothing,,,Food for household,To sell at a higher price,
105032060057,ca795b6a5b7c4834b392d59dbf7a4823,tanaposi,no,,,,,,,,,,,,,,,1,PAIL (LARGE),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,1,PAIL (SMALL),,NOT APPLICABLE,,Rotting,Insects,,no,,,,,,,,,,Food for household,,
105032060057,ca795b6a5b7c4834b392d59dbf7a4823,OTHER (SPECIFY),no,,,,,,,,,,,,,,,1,PAIL (LARGE),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,2,bunch,,NOT APPLICABLE,,Rotting,Insects,,no,,,,,,,,,,Food for household,,
105032060091,9a36c4bd2976443cab2ba70aa8fc6f28,SWEET POTATO,yes,5,PAIL (LARGE),NOT APPLICABLE,5000,4,,1,,august,2015,1,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,5,NO 12 PLATE,,NOT APPLICABLE,,Rotting,,,no,,,,,,,,,,Food for household,,
105042070030,48e83f28d8b9426591c2a2e8446fca35,MAIZE HYBRID,yes,9,50 KG BAG,U: UNSHELLED,40500,6,,1,2,january,2017,1,Buyer picked up the crop,,0,1,PAIL (SMALL),,U: UNSHELLED,0,,,,0,,,,0,,,,0,,,,1,PAIL (SMALL),,U: UNSHELLED,,Theft,,,no,,,,,,,,,,Does not usually store,,
105042070030,48e83f28d8b9426591c2a2e8446fca35,OTHER (SPECIFY),yes,11,50 KG BAG,NOT APPLICABLE,31500,6,,1,2,june,2016,1,Buyer picked up the crop,,0,1,PAIL (LARGE),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,1,PAIL (SMALL),,NOT APPLICABLE,,Theft,,,no,,,,,,,,,,Does not usually store,,
105052100133,eef8bb38aa394a97915144cbaa33a265,SWEET POTATO,yes,25,50 KG BAG,NOT APPLICABLE,37500,5,,5,,may,2016,10,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,10,50 KG BAG,,NOT APPLICABLE,0,,,,0,,,,1,,,,no,,,,,,,,,,Food for household,Wait for the arrival of buyer,
105062110014,55485d16f27649dcb46d9b06961387dc,MAIZE HYBRID,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Food for household,,
