adm4,hhID,plotID,plot_area_reported_localUnit,plot_area_reported_ha,localUnit_area,plot_area_measured_ha,gps_meas,crop_area_share,planting_year,planting_month,harvest_year_begin,harvest_month_begin,harvest_year_end,harvest_month_end,dm_gender,adm1,adm2,adm3,crop,season,lat,lon,GPS_level,dataset_name,dataset_doi,wave,country
316,350027,1,900,3.6000001,RIDGES,.391,1,100,2015,7,2015,12,2016,1,2,NORTH EAST,YOBE,TARMUWA,MILLET/MAIWA,main season,12.3031192396,11.9049071279,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
316,350028,1,820,3.2800002,RIDGES,.94,1,100,2015,6,2016,1,2016,1,1,NORTH EAST,YOBE,TARMUWA,MILLET/MAIWA,main season,12.3031192396,11.9049071279,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
316,350028,1,820,3.2800002,RIDGES,.94,1,0,2015,6,,,,,1,NORTH EAST,YOBE,TARMUWA,BAMBARA NUT,main season,12.3031192396,11.9049071279,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
316,350028,1,820,3.2800002,RIDGES,.94,1,51.063831,2015,6,,,,,1,NORTH EAST,YOBE,TARMUWA,GROUND NUT/PEANUTS,main season,12.3031192396,11.9049071279,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
316,350028,1,820,3.2800002,RIDGES,.94,1,42.553192,2015,6,2015,12,2015,12,1,NORTH EAST,YOBE,TARMUWA,BEENI-SEED/SESAME,main season,12.3031192396,11.9049071279,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
316,350028,1,820,3.2800002,RIDGES,.94,1,85.106384,2015,6,,,,,1,NORTH EAST,YOBE,TARMUWA,BEANS/COWPEA,main season,12.3031192396,11.9049071279,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
316,350029,1,1500,6.0000005,RIDGES,.13805,1,100,2015,5,2015,10,2015,11,1,NORTH EAST,YOBE,TARMUWA,GUINEA COURN/SORGHUM,main season,12.3031192396,11.9049071279,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
316,350029,1,1500,6.0000005,RIDGES,.13805,1,100,2015,5,2015,10,2015,11,1,NORTH EAST,YOBE,TARMUWA,BEANS/COWPEA,main season,12.3031192396,11.9049071279,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
316,350029,1,1500,6.0000005,RIDGES,.13805,1,100,2015,5,2015,10,2015,11,1,NORTH EAST,YOBE,TARMUWA,MILLET/MAIWA,main season,12.3031192396,11.9049071279,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
316,350029,2,1300,5.2000003,RIDGES,.13758001,1,100,2015,5,2015,11,2015,11,1,NORTH EAST,YOBE,TARMUWA,BEENI-SEED/SESAME,main season,12.3031192396,11.9049071279,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
316,350029,2,1300,5.2000003,RIDGES,.13758001,1,100,2015,5,2015,10,2015,11,1,NORTH EAST,YOBE,TARMUWA,BEANS/COWPEA,main season,12.3031192396,11.9049071279,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
316,350030,1,840,3.3600001,RIDGES,.37,1,100,2015,5,2015,10,2015,10,1,NORTH EAST,YOBE,TARMUWA,GUINEA COURN/SORGHUM,main season,12.3031192396,11.9049071279,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
316,350030,1,840,3.3600001,RIDGES,.37,1,100,2015,5,2015,10,2015,10,1,NORTH EAST,YOBE,TARMUWA,MILLET/MAIWA,main season,12.3031192396,11.9049071279,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
316,350030,1,840,3.3600001,RIDGES,.37,1,100,2015,5,2015,10,2015,10,1,NORTH EAST,YOBE,TARMUWA,BEANS/COWPEA,main season,12.3031192396,11.9049071279,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
316,350030,2,700,2.8000002,RIDGES,.35499999,1,100,2015,5,2015,10,2015,10,1,NORTH EAST,YOBE,TARMUWA,BEENI-SEED/SESAME,main season,12.3031192396,11.9049071279,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
316,350030,2,700,2.8000002,RIDGES,.35499999,1,100,2015,5,2015,10,2015,10,1,NORTH EAST,YOBE,TARMUWA,MILLET/MAIWA,main season,12.3031192396,11.9049071279,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
316,350030,2,700,2.8000002,RIDGES,.35499999,1,100,2015,5,2015,10,2015,10,1,NORTH EAST,YOBE,TARMUWA,GUINEA COURN/SORGHUM,main season,12.3031192396,11.9049071279,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1632,350031,1,450,1.8000001,RIDGES,.90718001,1,100,2015,8,2015,11,2015,11,1,NORTH EAST,YOBE,YUNUSARI,BEANS/COWPEA,main season,13.0476171436,11.8739903891,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1632,350031,1,450,1.8000001,RIDGES,.90718001,1,100,2015,7,2015,12,2015,12,1,NORTH EAST,YOBE,YUNUSARI,BEENI-SEED/SESAME,main season,13.0476171436,11.8739903891,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1632,350031,1,450,1.8000001,RIDGES,.90718001,1,100,2015,6,2015,10,2015,10,1,NORTH EAST,YOBE,YUNUSARI,GUINEA COURN/SORGHUM,main season,13.0476171436,11.8739903891,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1632,350031,1,450,1.8000001,RIDGES,.90718001,1,100,2015,6,2015,10,2015,10,1,NORTH EAST,YOBE,YUNUSARI,MILLET/MAIWA,main season,13.0476171436,11.8739903891,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1632,350032,1,270,1.08,RIDGES,.065833002,1,100,2015,6,2015,10,2015,10,1,NORTH EAST,YOBE,YUNUSARI,MILLET/MAIWA,main season,13.0476171436,11.8739903891,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1632,350032,1,270,1.08,RIDGES,.065833002,1,100,2015,8,2015,11,2015,11,1,NORTH EAST,YOBE,YUNUSARI,BEANS/COWPEA,main season,13.0476171436,11.8739903891,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1632,350034,1,1000,4,RIDGES,2.6152999,1,100,2015,6,2015,11,2015,11,1,NORTH EAST,YOBE,YUNUSARI,BEANS/COWPEA,main season,13.0476171436,11.8739903891,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1632,350034,1,1000,4,RIDGES,2.6152999,1,100,2015,6,2015,10,2015,10,1,NORTH EAST,YOBE,YUNUSARI,MILLET/MAIWA,main season,13.0476171436,11.8739903891,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1632,350034,2,500,2,RIDGES,2.4212,1,82.603668,2015,6,2015,11,2015,11,1,NORTH EAST,YOBE,YUNUSARI,BEANS/COWPEA,main season,13.0476171436,11.8739903891,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1632,350034,2,500,2,RIDGES,2.4212,1,82.603668,2015,6,2015,10,2015,10,1,NORTH EAST,YOBE,YUNUSARI,MILLET/MAIWA,main season,13.0476171436,11.8739903891,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1632,350035,1,3000,12.000001,RIDGES,2.6152999,1,100,2015,6,2015,12,2015,12,1,NORTH EAST,YOBE,YUNUSARI,BEANS/COWPEA,main season,13.0476171436,11.8739903891,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1632,350035,1,3000,12.000001,RIDGES,2.6152999,1,100,2015,6,2015,12,2015,12,1,NORTH EAST,YOBE,YUNUSARI,GUINEA COURN/SORGHUM,main season,13.0476171436,11.8739903891,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1632,350035,1,3000,12.000001,RIDGES,2.6152999,1,100,2015,6,2015,10,2015,10,1,NORTH EAST,YOBE,YUNUSARI,MILLET/MAIWA,main season,13.0476171436,11.8739903891,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1632,350035,2,2000,8,RIDGES,2.2514999,1,100,2015,6,2015,12,2015,12,1,NORTH EAST,YOBE,YUNUSARI,GUINEA COURN/SORGHUM,main season,13.0476171436,11.8739903891,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1632,350035,2,2000,8,RIDGES,2.2514999,1,100,2015,6,2015,12,2015,12,1,NORTH EAST,YOBE,YUNUSARI,BEANS/COWPEA,main season,13.0476171436,11.8739903891,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1632,350036,1,3000,.47999999,STANDS,1.1288,1,42.523033,2015,6,2015,11,2015,11,1,NORTH EAST,YOBE,YUNUSARI,GUINEA COURN/SORGHUM,main season,13.0476171436,11.8739903891,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1632,350036,1,3000,.47999999,STANDS,1.1288,1,42.523033,2015,6,2015,11,2015,11,1,NORTH EAST,YOBE,YUNUSARI,MILLET/MAIWA,main season,13.0476171436,11.8739903891,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1632,350036,1,3000,.47999999,STANDS,1.1288,1,42.523033,2015,8,2015,11,2015,11,1,NORTH EAST,YOBE,YUNUSARI,BEANS/COWPEA,main season,13.0476171436,11.8739903891,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1632,350037,1,3300,.528,STANDS,.78890002,1,66.928635,2015,7,2015,10,2015,10,1,NORTH EAST,YOBE,YUNUSARI,BEANS/COWPEA,main season,13.0476171436,11.8739903891,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1632,350037,1,3300,.528,STANDS,.78890002,1,66.928635,2015,6,2015,10,2015,10,1,NORTH EAST,YOBE,YUNUSARI,MILLET/MAIWA,main season,13.0476171436,11.8739903891,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1632,350038,1,350,1.4000001,RIDGES,2.4110999,1,58.064789,2015,6,2015,11,2015,11,1,NORTH EAST,YOBE,YUNUSARI,MILLET/MAIWA,main season,13.0476171436,11.8739903891,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1632,350038,1,350,1.4000001,RIDGES,2.4110999,1,58.064789,2015,6,2015,11,2015,11,1,NORTH EAST,YOBE,YUNUSARI,GUINEA COURN/SORGHUM,main season,13.0476171436,11.8739903891,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1632,350038,1,350,1.4000001,RIDGES,2.4110999,1,58.064789,2015,7,2015,11,2015,11,1,NORTH EAST,YOBE,YUNUSARI,BEANS/COWPEA,main season,13.0476171436,11.8739903891,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1040,350041,1,450,1.8000001,RIDGES,.107552,1,100,2015,6,2015,10,2015,10,1,NORTH EAST,YOBE,GEIDAM,MILLET/MAIWA,main season,12.7339831806,11.8217241687,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1040,350041,1,450,1.8000001,RIDGES,.107552,1,100,2015,6,2015,12,2015,12,1,NORTH EAST,YOBE,GEIDAM,GUINEA COURN/SORGHUM,main season,12.7339831806,11.8217241687,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1040,350043,1,2500,10,RIDGES,.152936,1,100,2015,6,2015,10,2015,10,1,NORTH EAST,YOBE,GEIDAM,MILLET/MAIWA,main season,12.7339831806,11.8217241687,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1040,350043,1,2500,10,RIDGES,.152936,1,100,2015,6,2015,12,2015,12,1,NORTH EAST,YOBE,GEIDAM,GUINEA COURN/SORGHUM,main season,12.7339831806,11.8217241687,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1040,350044,1,500,2,RIDGES,.251562,1,100,2015,6,2015,12,2016,1,1,NORTH EAST,YOBE,GEIDAM,MILLET/MAIWA,main season,12.7339831806,11.8217241687,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1040,350045,1,300,1.2,RIDGES,2.4231999,1,49.521297,2015,6,2015,10,2015,10,1,NORTH EAST,YOBE,GEIDAM,MILLET/MAIWA,main season,12.7339831806,11.8217241687,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1040,350045,1,300,1.2,RIDGES,2.4231999,1,49.521297,2015,6,2015,10,2015,10,1,NORTH EAST,YOBE,GEIDAM,GUINEA COURN/SORGHUM,main season,12.7339831806,11.8217241687,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1040,350045,1,300,1.2,RIDGES,2.4231999,1,49.521297,2015,7,2015,10,2015,10,1,NORTH EAST,YOBE,GEIDAM,BEANS/COWPEA,main season,12.7339831806,11.8217241687,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1040,350046,1,3200,.51199996,STANDS,1.0858999,1,47.14983,2015,6,2015,10,2015,10,1,NORTH EAST,YOBE,GEIDAM,GUINEA COURN/SORGHUM,main season,12.7339831806,11.8217241687,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1040,350046,1,3200,.51199996,STANDS,1.0858999,1,47.14983,2015,7,2015,10,2015,10,1,NORTH EAST,YOBE,GEIDAM,BEANS/COWPEA,main season,12.7339831806,11.8217241687,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1040,350046,1,3200,.51199996,STANDS,1.0858999,1,47.14983,2015,6,2015,10,2015,10,1,NORTH EAST,YOBE,GEIDAM,MILLET/MAIWA,main season,12.7339831806,11.8217241687,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1040,350047,1,250,1,RIDGES,.027694,1,100,2015,8,2015,11,2015,11,1,NORTH EAST,YOBE,GEIDAM,BEANS/COWPEA,main season,12.7339831806,11.8217241687,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1040,350047,1,250,1,RIDGES,.027694,1,100,2015,6,2015,10,2015,10,1,NORTH EAST,YOBE,GEIDAM,MILLET/MAIWA,main season,12.7339831806,11.8217241687,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1040,350048,1,450,1.8000001,RIDGES,.186143,1,100,2015,6,2015,10,2015,10,1,NORTH EAST,YOBE,GEIDAM,MILLET/MAIWA,main season,12.7339831806,11.8217241687,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1040,350048,1,450,1.8000001,RIDGES,.186143,1,100,2015,6,2015,11,2015,11,1,NORTH EAST,YOBE,GEIDAM,GUINEA COURN/SORGHUM,main season,12.7339831806,11.8217241687,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1040,350049,1,300,1.2,RIDGES,8.3341999,1,14.398503,2015,6,2015,12,2016,1,1,NORTH EAST,YOBE,GEIDAM,MILLET/MAIWA,main season,12.7339831806,11.8217241687,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1040,350050,1,2,.0080000004,RIDGES,6.632,1,.12062726,2015,7,2015,11,2016,1,1,NORTH EAST,YOBE,GEIDAM,MILLET/MAIWA,main season,12.7339831806,11.8217241687,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1646,350051,1,1800,7.2000003,RIDGES,3.9779999,1,100,2015,5,2015,11,2015,11,1,NORTH EAST,YOBE,MACHINA,BEENI-SEED/SESAME,main season,13.1155370454,10.0449155894,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1646,350051,1,1800,7.2000003,RIDGES,3.9779999,1,100,2015,6,2015,10,2015,10,1,NORTH EAST,YOBE,MACHINA,MILLET/MAIWA,main season,13.1155370454,10.0449155894,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1646,350051,2,2000,8,RIDGES,4.0549998,1,100,2015,6,2015,12,2015,12,1,NORTH EAST,YOBE,MACHINA,GUINEA COURN/SORGHUM,main season,13.1155370454,10.0449155894,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1646,350051,2,2000,8,RIDGES,4.0549998,1,100,2015,5,2015,11,2015,11,1,NORTH EAST,YOBE,MACHINA,BEENI-SEED/SESAME,main season,13.1155370454,10.0449155894,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1646,350051,2,2000,8,RIDGES,4.0549998,1,100,2015,6,2015,10,2015,10,1,NORTH EAST,YOBE,MACHINA,MILLET/MAIWA,main season,13.1155370454,10.0449155894,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1646,350051,2,2000,8,RIDGES,4.0549998,1,100,2015,7,2015,12,2015,12,1,NORTH EAST,YOBE,MACHINA,BEANS/COWPEA,main season,13.1155370454,10.0449155894,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1646,350053,1,1125,4.5,RIDGES,1.8484,1,100,2015,5,2015,10,2015,10,1,NORTH EAST,YOBE,MACHINA,MILLET/MAIWA,main season,13.1155370454,10.0449155894,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1646,350053,1,1125,4.5,RIDGES,1.8484,1,100,2015,8,2015,11,2015,11,1,NORTH EAST,YOBE,MACHINA,BEANS/COWPEA,main season,13.1155370454,10.0449155894,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1646,350053,1,1125,4.5,RIDGES,1.8484,1,100,2015,6,2015,11,2015,11,1,NORTH EAST,YOBE,MACHINA,BEENI-SEED/SESAME,main season,13.1155370454,10.0449155894,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1646,350054,1,700,2.8000002,RIDGES,.70880002,1,100,2015,4,2015,12,2016,1,1,NORTH EAST,YOBE,MACHINA,MILLET/MAIWA,main season,13.1155370454,10.0449155894,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1646,350054,1,700,2.8000002,RIDGES,.70880002,1,100,2015,5,2015,11,2015,12,1,NORTH EAST,YOBE,MACHINA,BEENI-SEED/SESAME,main season,13.1155370454,10.0449155894,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1646,350056,1,1300,5.2000003,RIDGES,.51201999,1,100,2015,6,,,,,1,NORTH EAST,YOBE,MACHINA,GUINEA COURN/SORGHUM,main season,13.1155370454,10.0449155894,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1646,350056,1,1300,5.2000003,RIDGES,.51201999,1,100,2015,6,,,,,1,NORTH EAST,YOBE,MACHINA,MILLET/MAIWA,main season,13.1155370454,10.0449155894,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1646,350056,1,1300,5.2000003,RIDGES,.51201999,1,100,2015,6,,,,,1,NORTH EAST,YOBE,MACHINA,BEANS/COWPEA,main season,13.1155370454,10.0449155894,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1646,350057,1,380,.060799997,HEAPS,1.5255001,1,99.639465,2015,6,2015,10,2015,10,1,NORTH EAST,YOBE,MACHINA,MILLET/MAIWA,main season,13.1155370454,10.0449155894,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1646,350057,1,380,.060799997,HEAPS,1.5255001,1,99.639465,2015,6,2015,10,2015,10,1,NORTH EAST,YOBE,MACHINA,GUINEA COURN/SORGHUM,main season,13.1155370454,10.0449155894,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1646,350057,1,380,.060799997,HEAPS,1.5255001,1,99.639465,2015,7,2015,10,2015,10,1,NORTH EAST,YOBE,MACHINA,BEANS/COWPEA,main season,13.1155370454,10.0449155894,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1646,350059,1,2070,8.2800007,RIDGES,2.575,1,100,2014,6,2015,12,2015,12,1,NORTH EAST,YOBE,MACHINA,BEANS/COWPEA,main season,13.1155370454,10.0449155894,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1646,350059,1,2070,8.2800007,RIDGES,2.575,1,100,2014,6,2015,12,2015,12,1,NORTH EAST,YOBE,MACHINA,GUINEA COURN/SORGHUM,main season,13.1155370454,10.0449155894,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1646,350059,1,2070,8.2800007,RIDGES,2.575,1,100,2014,6,2015,10,2015,10,1,NORTH EAST,YOBE,MACHINA,BEENI-SEED/SESAME,main season,13.1155370454,10.0449155894,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1646,350059,1,2070,8.2800007,RIDGES,2.575,1,100,2014,6,2015,11,2015,11,1,NORTH EAST,YOBE,MACHINA,MILLET/MAIWA,main season,13.1155370454,10.0449155894,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
1646,350060,1,1000,4,RIDGES,.27500001,1,100,2015,6,2015,10,2015,10,1,NORTH EAST,YOBE,MACHINA,BEENI-SEED/SESAME,main season,13.1155370454,10.0449155894,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
576,350061,1,2200,.352,STANDS,2.4579,1,14.321168,2015,6,2015,10,2015,11,1,NORTH EAST,YOBE,NGURU,MILLET/MAIWA,main season,12.8569995948,10.5657037996,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
576,350061,1,2200,.352,STANDS,2.4579,1,14.321168,2015,6,2015,10,2015,11,1,NORTH EAST,YOBE,NGURU,GUINEA COURN/SORGHUM,main season,12.8569995948,10.5657037996,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
576,350061,1,2200,.352,STANDS,2.4579,1,14.321168,2015,7,2015,10,2015,11,1,NORTH EAST,YOBE,NGURU,BEANS/COWPEA,main season,12.8569995948,10.5657037996,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
576,350062,1,1700,6.8000002,RIDGES,.74080002,1,100,2015,7,2015,10,2015,10,1,NORTH EAST,YOBE,NGURU,BEENI-SEED/SESAME,main season,12.8569995948,10.5657037996,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
576,350062,1,1700,6.8000002,RIDGES,.74080002,1,100,2015,7,2015,12,2015,12,1,NORTH EAST,YOBE,NGURU,GUINEA COURN/SORGHUM,main season,12.8569995948,10.5657037996,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
576,350062,2,2000,8,RIDGES,.1363,1,100,2015,7,2015,11,2015,11,1,NORTH EAST,YOBE,NGURU,MILLET/MAIWA,main season,12.8569995948,10.5657037996,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
576,350062,2,2000,8,RIDGES,.1363,1,100,2015,7,2015,12,2015,12,1,NORTH EAST,YOBE,NGURU,GUINEA COURN/SORGHUM,main season,12.8569995948,10.5657037996,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
576,350062,3,1400,5.6000004,RIDGES,.2156,1,100,,,2015,11,2015,11,1,NORTH EAST,YOBE,NGURU,BEANS/COWPEA,main season,12.8569995948,10.5657037996,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
576,350062,3,1400,5.6000004,RIDGES,.2156,1,100,,,2015,11,2015,11,1,NORTH EAST,YOBE,NGURU,MILLET/MAIWA,main season,12.8569995948,10.5657037996,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
576,350063,1,710,2.8400002,RIDGES,1.0034,1,100,2015,6,2015,12,2016,1,1,NORTH EAST,YOBE,NGURU,MILLET/MAIWA,main season,12.8569995948,10.5657037996,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
576,350063,1,710,2.8400002,RIDGES,1.0034,1,100,2015,6,2015,11,2015,12,1,NORTH EAST,YOBE,NGURU,BEANS/COWPEA,main season,12.8569995948,10.5657037996,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
576,350063,1,710,2.8400002,RIDGES,1.0034,1,100,2015,6,2015,11,2015,12,1,NORTH EAST,YOBE,NGURU,GUINEA COURN/SORGHUM,main season,12.8569995948,10.5657037996,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
576,350063,1,710,2.8400002,RIDGES,1.0034,1,100,2015,6,2015,10,2015,11,1,NORTH EAST,YOBE,NGURU,BEENI-SEED/SESAME,main season,12.8569995948,10.5657037996,adm4,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,2015,Nigeria
