adm4,hhID,plotID,plot_area_reported_localUnit,plot_area_measured_ha,plot_area_reported_ha,localUnit_area,gps_meas,crop_area_share,planting_year,planting_month,harvest_month_begin,harvest_year_begin,harvest_year_end,harvest_month_end,dm_gender,adm1,adm2,adm3,crop,season,latitude,longitude,GPS_level,dataset_name,dataset_doi,wave,country
954,79024,4,4000,.35339,.47999999,HEAPS,1,100,2018,5,12,2018,2019,1,1,North Central,Benue,AGATU,GUINEA CORN (SORGHUM),main season,7.7869762681,8.035730964760001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
10,79025,1,2,1.5137,2,HECTARES,1,100,2018,7,11,2018,2018,11,1,North Central,Benue,BURUKU,SOYA BEANS,main season,7.60977005259,8.9881023525,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
10,79025,2,1,.11354,1,HECTARES,1,100,2018,4,8,2018,,,1,North Central,Benue,BURUKU,CASSAVA,main season,7.60977005259,8.9881023525,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
10,79025,3,1,.60741,1,HECTARES,1,100,2018,7,10,2018,2018,10,1,North Central,Benue,BURUKU,MAIZE,main season,7.60977005259,8.9881023525,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
10,79026,1,100,.289,.27000001,RIDGES,1,100,2018,4,11,2018,2018,11,1,North Central,Benue,BURUKU,MAIZE,main season,7.60977005259,8.9881023525,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
10,79026,1,100,.289,.27000001,RIDGES,1,100,2017,7,11,2018,,,1,North Central,Benue,BURUKU,CASSAVA,main season,7.60977005259,8.9881023525,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
10,79026,2,250,1.2837,.029999999,HEAPS,1,100,2018,4,11,2018,,,1,North Central,Benue,BURUKU,MAIZE,main season,7.60977005259,8.9881023525,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
10,79026,4,1200,2.3213,3.24,RIDGES,1,100,2018,7,10,2018,2018,11,1,North Central,Benue,BURUKU,SOYA BEANS,main season,7.60977005259,8.9881023525,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
10,79026,4,1200,2.3213,3.24,RIDGES,1,100,2018,7,11,2018,,,1,North Central,Benue,BURUKU,GUINEA CORN (SORGHUM),main season,7.60977005259,8.9881023525,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
10,79026,5,2,2.1895,2,HECTARES,1,100,2018,7,10,2018,2018,11,1,North Central,Benue,BURUKU,RICE,main season,7.60977005259,8.9881023525,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
10,79028,1,300,1.6003,.81,RIDGES,1,100,2018,6,11,2018,2018,11,1,North Central,Benue,BURUKU,SOYA BEANS,main season,7.60977005259,8.9881023525,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
10,79028,1,300,1.6003,.81,RIDGES,1,100,2018,6,12,2018,2018,12,1,North Central,Benue,BURUKU,GUINEA CORN (SORGHUM),main season,7.60977005259,8.9881023525,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
10,79028,2,1200,.63434,.14399999,HEAPS,1,100,2017,7,8,2018,,,1,North Central,Benue,BURUKU,CASSAVA,main season,7.60977005259,8.9881023525,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
10,79028,3,1,.8906500000000001,.404686,ACRES,1,100,2018,6,12,2018,2018,12,1,North Central,Benue,BURUKU,RICE,main season,7.60977005259,8.9881023525,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
10,79029,1,2,.83683,2,HECTARES,1,100,2018,7,11,2018,2019,1,3,North Central,Benue,BURUKU,RICE,main season,7.60977005259,8.9881023525,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
10,79029,2,1,.4603100000000001,1,HECTARES,1,100,2018,7,10,2018,2018,11,3,North Central,Benue,BURUKU,SOYA BEANS,main season,7.60977005259,8.9881023525,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
10,79030,1,2,2.3971,2,HECTARES,1,100,2018,6,11,2018,,,1,North Central,Benue,BURUKU,RICE,main season,7.60977005259,8.9881023525,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
10,79030,2,60,.46143,.0071999999,HEAPS,1,50,2018,7,7,2018,2018,9,1,North Central,Benue,BURUKU,MAIZE,main season,7.60977005259,8.9881023525,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
10,79030,2,60,.46143,.0071999999,HEAPS,1,75,2018,6,,,,,1,North Central,Benue,BURUKU,CASSAVA,main season,7.60977005259,8.9881023525,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
10,79030,3,5,.78249,5,HECTARES,1,25,,,7,2018,2018,10,1,North Central,Benue,BURUKU,"PEPPER, CHILLI (SHOMBO)",main season,7.60977005259,8.9881023525,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
10,79030,3,5,.78249,5,HECTARES,1,100,2018,6,11,2018,2018,12,1,North Central,Benue,BURUKU,SOYA BEANS,main season,7.60977005259,8.9881023525,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
10,79030,3,5,.78249,5,HECTARES,1,33,2018,6,7,2018,2018,8,1,North Central,Benue,BURUKU,TOMATO,main season,7.60977005259,8.9881023525,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
10,79032,1,500,.67816,1.35,RIDGES,1,100,2018,6,11,2018,,,1,North Central,Benue,BURUKU,CASSAVA,main season,7.60977005259,8.9881023525,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
10,79032,1,500,.67816,1.35,RIDGES,1,50,2018,6,10,2018,2018,12,1,North Central,Benue,BURUKU,SOYA BEANS,main season,7.60977005259,8.9881023525,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
10,79033,1,2,.27691,2,HECTARES,1,100,2018,6,12,2018,,,1,North Central,Benue,BURUKU,GUINEA CORN (SORGHUM),main season,7.60977005259,8.9881023525,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
10,79033,1,2,.27691,2,HECTARES,1,100,2018,6,11,2018,2018,12,1,North Central,Benue,BURUKU,SOYA BEANS,main season,7.60977005259,8.9881023525,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
10,79033,3,1,,1,HECTARES,0,100,2018,6,12,2018,2018,12,1,North Central,Benue,BURUKU,RICE,main season,7.60977005259,8.9881023525,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
10,79034,1,200,1.1803,.54000002,RIDGES,1,100,2018,5,10,2018,2018,11,1,North Central,Benue,BURUKU,SOYA BEANS,main season,7.60977005259,8.9881023525,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
10,79034,2,1200,.092953,.14399999,HEAPS,1,100,2018,4,10,2018,2018,11,1,North Central,Benue,BURUKU,"YAM, WHITE",main season,7.60977005259,8.9881023525,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
10,79035,1,2,1.3742,2,HECTARES,1,100,2018,6,11,2018,2018,12,1,North Central,Benue,BURUKU,SOYA BEANS,main season,7.60977005259,8.9881023525,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
10,79035,2,3,6.2486,3,HECTARES,1,100,2018,6,12,2018,,,1,North Central,Benue,BURUKU,RICE,main season,7.60977005259,8.9881023525,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
10,79035,3,5100,.31372,.61199999,HEAPS,1,100,2018,4,9,2018,2018,12,1,North Central,Benue,BURUKU,"YAM, WHITE",main season,7.60977005259,8.9881023525,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
10,79036,1,180,.40803,.486,RIDGES,1,100,2018,6,11,2018,2018,12,1,North Central,Benue,BURUKU,SOYA BEANS,main season,7.60977005259,8.9881023525,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
10,79036,2,1,1.5182,.404686,ACRES,1,100,2018,5,11,2018,2018,12,1,North Central,Benue,BURUKU,RICE,main season,7.60977005259,8.9881023525,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
3834,79038,2,500,.50734,.059999999,HEAPS,1,100,2018,4,,,,,1,North Central,Benue,GBOKO,CASSAVA,main season,7.30852119834,9.05912422269,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
3834,79038,2,500,.50734,.059999999,HEAPS,1,100,2018,4,11,2018,2019,1,1,North Central,Benue,GBOKO,"YAM, WHITE",main season,7.30852119834,9.05912422269,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
3834,79038,3,200,.25555,.54000002,RIDGES,1,100,2018,4,9,2018,2018,11,1,North Central,Benue,GBOKO,"PEPPER, SWEET/BELL (TATASHE)",main season,7.30852119834,9.05912422269,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
3834,79038,3,200,.25555,.54000002,RIDGES,1,100,2018,4,,,,,1,North Central,Benue,GBOKO,CASSAVA,main season,7.30852119834,9.05912422269,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
3834,79038,4,4000,.15875,.47999999,HEAPS,1,100,2018,4,,,,,1,North Central,Benue,GBOKO,CASSAVA,main season,7.30852119834,9.05912422269,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
3834,79038,5,300,.41727,.81,RIDGES,1,100,2018,7,11,2018,2018,12,1,North Central,Benue,GBOKO,SOYA BEANS,main season,7.30852119834,9.05912422269,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
3834,79038,5,300,.41727,.81,RIDGES,1,100,,,,,,,1,North Central,Benue,GBOKO,ORANGE,main season,7.30852119834,9.05912422269,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
3834,79038,5,300,.41727,.81,RIDGES,1,100,2018,7,11,2018,2018,12,1,North Central,Benue,GBOKO,GUINEA CORN (SORGHUM),main season,7.30852119834,9.05912422269,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
3834,79039,1,3500,.8722299999999999,.41999999,HEAPS,1,100,2018,3,9,2018,2018,12,1,North Central,Benue,GBOKO,"YAM, WHITE",main season,7.30852119834,9.05912422269,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
3834,79039,2,2,.8211299999999999,2,HECTARES,1,100,2018,6,12,2018,2018,12,1,North Central,Benue,GBOKO,RICE,main season,7.30852119834,9.05912422269,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
3834,79039,3,10,.27532,.027000001,RIDGES,1,100,2018,5,10,2018,2018,12,1,North Central,Benue,GBOKO,"YAM, WHITE",main season,7.30852119834,9.05912422269,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
3834,79039,3,10,.27532,.027000001,RIDGES,1,100,2018,4,9,2018,,,1,North Central,Benue,GBOKO,CASSAVA,main season,7.30852119834,9.05912422269,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
3834,79039,5,5,1.1553,5,HECTARES,1,100,,,,,,,1,North Central,Benue,GBOKO,ORANGE,main season,7.30852119834,9.05912422269,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
3834,79039,5,5,1.1553,5,HECTARES,1,100,2018,5,12,2018,2018,12,1,North Central,Benue,GBOKO,SOYA BEANS,main season,7.30852119834,9.05912422269,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
3834,79040,1,2000,.090481,.23999999,HEAPS,1,100,2018,4,12,2018,2018,12,3,North Central,Benue,GBOKO,"YAM, WHITE",main season,7.30852119834,9.05912422269,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
3834,79040,2,2500,,6.75,RIDGES,0,100,2018,6,12,2018,2018,12,3,North Central,Benue,GBOKO,RICE,main season,7.30852119834,9.05912422269,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
3834,79042,1,400,.41521,.048,HEAPS,1,100,2018,4,11,2018,2018,12,1,North Central,Benue,GBOKO,"YAM, WHITE",main season,7.30852119834,9.05912422269,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
3834,79042,2,78,.32695,.2106,RIDGES,1,100,2018,4,11,2018,2018,12,1,North Central,Benue,GBOKO,GROUND NUT/PEANUTS,main season,7.30852119834,9.05912422269,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
3834,79042,3,1,.7213000000000001,.404686,ACRES,1,100,2018,7,11,2018,2018,12,1,North Central,Benue,GBOKO,RICE,main season,7.30852119834,9.05912422269,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
3834,79043,1,1,.084338,1,HECTARES,1,100,2018,5,8,2018,2018,8,1,North Central,Benue,GBOKO,GROUND NUT/PEANUTS,main season,7.30852119834,9.05912422269,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
3834,79043,2,1,.39472,1,HECTARES,1,100,2018,7,11,2018,2018,12,1,North Central,Benue,GBOKO,SOYA BEANS,main season,7.30852119834,9.05912422269,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
3834,79047,1,60,.17633,.162,RIDGES,1,100,2018,6,,,,,3,North Central,Benue,GBOKO,CASSAVA,main season,7.30852119834,9.05912422269,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
3834,79047,2,1200,.26082,.14399999,HEAPS,1,100,2018,4,11,2018,2018,12,3,North Central,Benue,GBOKO,"YAM, WHITE",main season,7.30852119834,9.05912422269,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
458,79061,1,4000,.42666,.47999999,HEAPS,1,100,2018,4,9,2018,,,1,North Central,Benue,OHIMINI,"YAM, WHITE",main season,7.27866420362,8.023734055169999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
458,79061,2,6000,.26309,.72000003,HEAPS,1,100,2017,9,,,,,1,North Central,Benue,OHIMINI,CASSAVA,main season,7.27866420362,8.023734055169999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
458,79061,3,2000,.32232,.23999999,HEAPS,1,100,2018,7,12,2018,2019,1,1,North Central,Benue,OHIMINI,GUINEA CORN (SORGHUM),main season,7.27866420362,8.023734055169999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
458,79062,1,2400,.17821,.28799999,HEAPS,1,100,2017,6,12,2018,2018,12,1,North Central,Benue,OHIMINI,CASSAVA,main season,7.27866420362,8.023734055169999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
458,79062,1,2400,.17821,.28799999,HEAPS,1,100,,,,,,,1,North Central,Benue,OHIMINI,PLANTAIN,main season,7.27866420362,8.023734055169999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
458,79062,3,2000,.13113,.23999999,HEAPS,1,100,2018,5,12,2018,,,1,North Central,Benue,OHIMINI,CASSAVA,main season,7.27866420362,8.023734055169999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
458,79062,4,2800,.31158,.336,HEAPS,1,100,2018,7,10,2018,2018,10,1,North Central,Benue,OHIMINI,MAIZE,main season,7.27866420362,8.023734055169999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
458,79062,4,2800,.31158,.336,HEAPS,1,100,2018,7,12,2018,2019,1,1,North Central,Benue,OHIMINI,GUINEA CORN (SORGHUM),main season,7.27866420362,8.023734055169999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
458,79062,5,1600,.33575,.192,HEAPS,1,100,2018,5,12,2018,,,1,North Central,Benue,OHIMINI,"YAM, WHITE",main season,7.27866420362,8.023734055169999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
458,79064,1,5000,.5260899999999999,.60000002,HEAPS,1,100,2017,5,11,2018,,,1,North Central,Benue,OHIMINI,CASSAVA,main season,7.27866420362,8.023734055169999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
458,79064,2,4000,.49177,.47999999,HEAPS,1,100,2018,2,10,2018,,,1,North Central,Benue,OHIMINI,"YAM, WHITE",main season,7.27866420362,8.023734055169999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
458,79064,3,4000,.25328,.47999999,HEAPS,1,100,2018,4,12,2018,2019,1,1,North Central,Benue,OHIMINI,GUINEA CORN (SORGHUM),main season,7.27866420362,8.023734055169999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
458,79064,4,2000,.43815,.23999999,HEAPS,1,100,2017,4,9,2018,,,1,North Central,Benue,OHIMINI,CASSAVA,main season,7.27866420362,8.023734055169999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
458,79065,1,4800,.71219,.57599998,HEAPS,1,100,2018,5,10,2018,,,3,North Central,Benue,OHIMINI,CASSAVA,main season,7.27866420362,8.023734055169999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
458,79065,2,6400,.64881,.76800001,HEAPS,1,100,2018,7,11,2018,2019,1,3,North Central,Benue,OHIMINI,BEANS/COWPEA,main season,7.27866420362,8.023734055169999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
458,79065,2,6400,.64881,.76800001,HEAPS,1,100,2018,3,8,2018,,,3,North Central,Benue,OHIMINI,"YAM, WHITE",main season,7.27866420362,8.023734055169999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
458,79065,3,3200,.47361,.384,HEAPS,1,100,2018,6,12,2018,2018,12,3,North Central,Benue,OHIMINI,GUINEA CORN (SORGHUM),main season,7.27866420362,8.023734055169999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
458,79066,1,400,.038585,.048,HEAPS,1,100,2018,5,9,2018,,,1,North Central,Benue,OHIMINI,CASSAVA,main season,7.27866420362,8.023734055169999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
458,79066,1,400,.038585,.048,HEAPS,1,100,2018,1,10,2018,,,1,North Central,Benue,OHIMINI,"YAM, WHITE",main season,7.27866420362,8.023734055169999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
458,79066,2,4800,.32632,.57599998,HEAPS,1,100,2018,5,,,,,1,North Central,Benue,OHIMINI,GUINEA CORN (SORGHUM),main season,7.27866420362,8.023734055169999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
458,79066,2,4800,.32632,.57599998,HEAPS,1,100,2018,5,9,2018,2018,10,1,North Central,Benue,OHIMINI,MAIZE,main season,7.27866420362,8.023734055169999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
458,79066,3,1200,.029884,.14399999,HEAPS,1,100,2018,6,9,2018,,,1,North Central,Benue,OHIMINI,CASSAVA,main season,7.27866420362,8.023734055169999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
458,79067,1,4000,.39021,.47999999,HEAPS,1,100,2018,5,,,,,1,North Central,Benue,OHIMINI,CASSAVA,main season,7.27866420362,8.023734055169999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
458,79067,2,800,.06288,.096000001,HEAPS,1,100,2018,2,8,2018,,,1,North Central,Benue,OHIMINI,"YAM, WHITE",main season,7.27866420362,8.023734055169999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
458,79067,3,1600,.14529,.192,HEAPS,1,100,2018,7,12,2018,2018,12,1,North Central,Benue,OHIMINI,GUINEA CORN (SORGHUM),main season,7.27866420362,8.023734055169999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
458,79068,1,5000,.079247,.60000002,HEAPS,1,100,2018,5,9,2018,,,1,North Central,Benue,OHIMINI,"YAM, WHITE",main season,7.27866420362,8.023734055169999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
458,79068,2,3,.84816,1.214058,ACRES,1,,,,,,,,1,North Central,Benue,OHIMINI,OIL PALM TREE,main season,7.27866420362,8.023734055169999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
458,79069,1,3200,.5280100000000001,.384,HEAPS,1,100,2017,12,8,2018,,,1,North Central,Benue,OHIMINI,"YAM, WHITE",main season,7.27866420362,8.023734055169999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
458,79069,2,8000,.67835,.95999998,HEAPS,1,100,2017,7,11,2018,,,1,North Central,Benue,OHIMINI,CASSAVA,main season,7.27866420362,8.023734055169999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
458,79070,1,10000,1.1138,1.2,HEAPS,1,100,2018,4,10,2018,,,1,North Central,Benue,OHIMINI,"YAM, WHITE",main season,7.27866420362,8.023734055169999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
458,79070,2,10000,1.3861,1.2,HEAPS,1,100,2017,5,10,2018,,,1,North Central,Benue,OHIMINI,CASSAVA,main season,7.27866420362,8.023734055169999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
458,79070,3,1000,.5377,2.7,RIDGES,1,100,2018,6,1,2019,2019,1,1,North Central,Benue,OHIMINI,GUINEA CORN (SORGHUM),main season,7.27866420362,8.023734055169999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
458,79072,1,3000,.27595,1214.058,ACRES,1,100,2018,4,9,2018,,,2,North Central,Benue,OHIMINI,"YAM, WHITE",main season,7.27866420362,8.023734055169999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
458,79072,2,10000,.63031,1.2,HEAPS,1,100,2017,4,11,2018,,,2,North Central,Benue,OHIMINI,CASSAVA,main season,7.27866420362,8.023734055169999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
478,79073,1,250,.29217,.029999999,HEAPS,1,100,2017,5,9,2018,,,1,North Central,Benue,OJU,CASSAVA,main season,6.82814953483,8.28862817616,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
478,79074,1,500,.5151,.059999999,HEAPS,1,100,2017,10,12,2018,,,1,North Central,Benue,OJU,"YAM, WHITE",main season,6.82814953483,8.28862817616,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
478,79074,1,500,.5151,.059999999,HEAPS,1,100,2018,5,9,2018,2018,11,1,North Central,Benue,OJU,GROUND NUT/PEANUTS,main season,6.82814953483,8.28862817616,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
478,79074,2,200,.13288,.02,SQUARE METERS,1,100,2018,4,9,2018,2018,11,3,North Central,Benue,OJU,GROUND NUT/PEANUTS,main season,6.82814953483,8.28862817616,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
478,79075,1,1,1.3109,.404686,ACRES,1,100,2018,2,11,2018,2019,1,1,North Central,Benue,OJU,"YAM, WHITE",main season,6.82814953483,8.28862817616,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
478,79075,2,1.5,.36946,.60702902,ACRES,1,100,2018,4,8,2018,2018,9,1,North Central,Benue,OJU,GROUND NUT/PEANUTS,main season,6.82814953483,8.28862817616,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
478,79075,3,2.5,.9489200000000001,1.0117151,ACRES,1,100,2017,5,11,2018,,,1,North Central,Benue,OJU,CASSAVA,main season,6.82814953483,8.28862817616,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
478,79075,4,1.5,.58968,.60702902,ACRES,1,100,2018,7,11,2018,2018,12,1,North Central,Benue,OJU,MAIZE,main season,6.82814953483,8.28862817616,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
478,79075,4,1.5,.58968,.60702902,ACRES,1,100,2018,7,11,2018,2018,12,1,North Central,Benue,OJU,RICE,main season,6.82814953483,8.28862817616,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
