"PASSAGE","GRAPPE","MENAGE","EXTENSION","AS01QA","AS01Q01","AS01Q03","AS01Q06","AS01Q07","AS01Q08","AS01Q09","AS01Q10","AS01Q11","AS01QB","AS01Q01_02","AS01Q03_02","AS01Q12","AS01Q13","AS01Q14","AS01Q15","AS01Q16","AS01Q17A","AS01Q17B","AS01Q18","AS01QC","AS01Q01_03","AS01Q03_03","AS01Q19","AS01Q20","AS01Q21","AS01Q22","AS01Q23","AS01Q24","AS01Q25","AS01Q26","AS01Q27","AS01QD","AS01Q01_04","AS01Q03_04","AS01Q28","AS01Q29","AS01Q30","AS01Q31","AS01Q32","AS01Q33A","AS01Q33B","AS01Q34","AS01Q35","AS01QE","AS01Q01_05","AS01Q03_05","AS01Q36","AS01Q37","AS01Q38","AS01Q39","AS01Q40","AS01Q41","AS01Q42","AS01Q43","AS01QF","AS01Q01_06","AS01Q03_06","AS01Q44","AS01Q45","AS01Q46","AS01Q47","AS01Q48","PrimaryLast"
1,145,15,0,3,3,1,2000,0,4,1,60,2,3,3,1,3,14,5,,,,,,3,3,1,,,,,1,2,2,,2,3,3,1,2,2,2,5,,,,,2,3,3,1,,,1,,,,,,3,3,1,,6,2,9998,2,1
1,145,15,0,4,4,1,40000,0,4,1,60,2,4,4,1,3,98,2,5,,,,2,4,4,1,2,99999998,99999998,,1,2,2,,2,4,4,1,2,2,2,5,,,,,2,4,4,1,,,2,2,,,,,4,4,1,,,,,,1
1,145,16,0,1,1,1,70000,0,1,1,15,2,1,1,1,4,98,2,5,,,,2,1,1,1,2,9999998,9999998,,1,2,1,4,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,1,2,0,2,1
1,145,16,0,2,2,1,10000,0,4,1,60,2,2,2,1,1,15,2,5,,,,2,2,2,1,2,9999998,9999998,,1,2,1,4,2,2,2,1,2,2,2,5,,,,,2,2,2,1,,,1,,,,,,2,2,1,,1,2,0,2,1
1,145,16,0,3,2,2,10000,0,4,1,60,2,3,2,2,1,15,2,5,,,,2,3,2,2,2,9999998,9999998,,1,2,1,4,2,3,2,2,2,2,2,5,,,,,2,3,2,2,,,1,,,,,,3,2,2,,1,2,0,2,1
1,145,18,0,1,1,1,70000,0,16,1,180,2,1,1,1,2,98,1,5,,,,2,1,1,1,1,2000000,15000,,1,2,2,,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,98,2,0,1,1
1,145,18,0,2,2,1,80000,53054,2,1,20,1,2,2,1,,98,1,5,,,,2,2,2,1,1,2000000,15000,,1,2,2,,2,2,2,1,2,2,2,5,,,,,2,2,2,1,,,1,,,,,,2,2,1,,98,2,0,1,1
1,145,18,0,3,3,1,50000,0,6,1,75,2,3,3,1,1,6,5,,,,,,3,3,1,,,,,2,2,2,,2,3,3,1,2,2,2,5,,,,,2,3,3,1,,,1,,,,,,3,3,1,,98,2,0,1,1
1,145,18,0,4,4,1,10000,0,5,1,60,2,4,4,1,1,6,5,,,,,,4,4,1,,,,,2,2,2,,2,4,4,1,2,2,2,5,,,,,2,4,4,1,,,1,,,,,,4,4,1,,98,2,0,1,1
1,145,18,0,5,5,1,85000,21481,3,1,40,1,5,5,1,,34,5,,,,,,5,5,1,,,,,2,2,2,,2,5,5,1,2,2,2,5,,,,,2,5,5,1,,,1,,,,,,5,5,1,,98,2,0,1,1
1,146,1,0,1,1,1,30000,29150,7,1,70,1,1,1,1,,98,2,5,,,,2,1,1,1,2,99999998,99999998,,2,2,2,,2,1,1,1,2,2,1,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,1,1,0,2,1
1,146,1,0,2,2,1,40000,31341,2,1,30,1,2,2,1,,98,2,5,,,,2,2,2,1,2,99999998,99999998,,2,2,2,,2,2,2,1,2,2,1,5,,,,,2,2,2,1,,,1,,,,,,2,2,1,,1,1,0,2,1
1,146,1,0,3,3,1,10000,22230,1,1,15,1,3,3,1,,98,2,5,,,,2,3,3,1,2,99999998,99999998,,2,2,2,,2,3,3,1,2,2,2,5,,,,,2,3,3,1,,,1,,,,,,3,3,1,,1,1,0,2,1
1,146,1,0,4,4,1,10000,13412,1,1,15,1,4,4,1,,99,2,5,,,,2,4,4,1,2,99999998,99999998,,2,2,2,,2,4,4,1,2,2,2,5,,,,,2,4,4,1,,,1,,,,,,4,4,1,,5,1,0,2,1
1,146,1,0,5,5,1,10000,1079,2,1,20,1,5,5,1,,98,2,5,,,,2,5,5,1,2,99999998,99999998,,2,2,2,,2,5,5,1,2,2,2,5,,,,,2,5,5,1,,,1,,,,,,5,5,1,,1,1,0,2,1
1,146,2,0,1,1,1,50000,62940,2,1,35,1,1,1,1,,98,2,5,,,,2,1,1,1,2,99999998,99999998,,1,2,2,,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,7,2,0,2,1
1,146,2,0,2,2,1,40000,0,1,1,20,2,2,2,1,4,98,2,5,,,,2,2,2,1,2,99999998,99999998,,1,2,2,,2,2,2,1,2,2,2,5,,,,,2,2,2,1,,,2,2,,,,,2,2,1,,,,,,1
1,146,2,0,3,3,1,30000,0,1,1,15,2,3,3,1,4,98,2,5,,,,2,3,3,1,2,99999998,99999998,,1,2,2,,2,3,3,1,2,2,2,5,,,,,2,3,3,1,,,2,2,,,,,3,3,1,,,,,,1
1,146,2,0,4,4,1,10000,0,1,1,20,2,4,4,1,4,98,2,5,,,,2,4,4,1,2,99999998,99999998,,1,2,2,,2,4,4,1,2,2,2,5,,,,,2,4,4,1,,,2,2,,,,,4,4,1,,,,,,1
1,146,3,0,1,1,1,20000,17433,1,1,20,1,1,1,1,,98,2,5,,,,2,1,1,1,2,99999998,99999998,,9,9,9,9,9,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,1,2,0,2,1
1,146,3,0,2,2,1,15000,20230,1,1,20,1,2,2,1,,98,2,5,,,,2,2,2,1,2,99999998,99999998,,9,9,9,9,9,2,2,1,2,2,2,5,,,,,2,2,2,1,,,1,,,,,,2,2,1,,1,2,0,2,1
1,146,3,0,3,3,1,20000,34720,2,1,30,1,3,3,1,,98,2,5,,,,2,3,3,1,2,99999998,99999998,,9,9,9,9,9,3,3,1,2,2,2,5,,,,,2,3,3,1,,,1,,,,,,3,3,1,,1,2,0,2,1
1,146,3,0,4,4,1,5000,0,1,1,10,2,4,4,1,4,98,2,5,,,,2,4,4,1,2,99999998,99999998,,9,9,9,9,9,4,4,1,2,2,2,5,,,,,2,4,4,1,,,1,,,,,,4,4,1,,1,2,9998,2,1
1,146,3,0,5,5,1,30000,9325,1,1,15,1,5,5,1,,98,2,5,,,,2,5,5,1,2,99999998,99999998,,9,9,9,9,9,5,5,1,2,2,2,5,,,,,2,5,5,1,,,1,,,,,,5,5,1,,1,2,0,2,1
1,146,4,0,1,1,1,20000,18732,3,1,60,1,1,1,1,,98,2,5,,,,2,1,1,1,2,99999998,99999998,,1,2,2,,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,98,1,9998,2,1
1,146,4,0,2,2,1,10000,13260,3,1,60,1,2,2,1,,98,2,5,,,,2,2,2,1,2,99999998,99999998,,2,2,2,,2,2,2,1,2,2,2,5,,,,,2,2,2,1,,,1,,,,,,2,2,1,,98,1,9998,2,1
1,146,5,0,1,1,1,30000,21334,0,1,10,1,1,1,1,,98,1,5,,,,2,1,1,1,2,99999998,99999998,,1,2,2,,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,1,2,0,2,1
1,146,5,0,2,2,1,50000,9250,1,1,15,1,2,2,1,,98,1,5,,,,2,2,2,1,2,99999998,99999998,,1,2,2,,2,2,2,1,2,2,2,5,,,,,2,2,2,1,,,1,,,,,,2,2,1,,1,2,0,2,1
1,146,5,0,3,3,1,20000,424,1,1,15,1,3,3,1,,98,1,5,,,,2,3,3,1,2,99999998,99999998,,1,2,2,,2,3,3,1,1,2,2,5,,,,,2,3,3,1,,,1,,,,,,3,3,1,,1,2,0,2,1
1,146,6,0,1,1,1,10000,0,1,1,10,2,1,1,1,4,98,1,5,,,,2,1,1,1,2,99999998,99999998,,1,2,1,4,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,1,2,2004,2,1
1,146,6,0,2,2,1,10000,0,0,1,5,2,2,2,1,4,98,1,5,,,,2,2,2,1,2,99999998,99999998,,1,2,2,,2,2,2,1,2,2,2,5,,,,,2,2,2,1,,,1,,,,,,2,2,1,,1,2,0,2,1
1,146,6,0,3,3,1,10000,19457,0,1,5,1,3,3,1,,98,1,5,,,,2,3,3,1,2,99999998,99999998,,1,2,2,,2,3,3,1,2,2,2,5,,,,,2,3,3,1,,,1,,,,,,3,3,1,,4,2,0,2,1
1,146,6,0,4,4,1,5000,14402,0,1,5,1,4,4,1,,98,1,5,,,,2,4,4,1,2,99999998,99999998,,1,2,1,2,2,4,4,1,2,2,2,5,,,,,2,4,4,1,,,1,,,,,,4,4,1,,1,2,0,2,1
1,146,6,0,5,5,1,2000,0,0,1,2,2,5,5,1,4,98,1,5,,,,2,5,5,1,2,99999998,99999998,,1,2,2,,2,5,5,1,2,2,2,5,,,,,2,5,5,1,,,1,,,,,,5,5,1,,2,2,0,2,1
1,146,6,0,6,6,1,2000,0,0,1,2,2,6,6,1,4,98,1,5,,,,2,6,6,1,2,99999998,99999998,,1,2,2,,2,6,6,1,2,2,2,5,,,,,2,6,6,1,,,1,,,,,,6,6,1,,9,2,0,2,1
1,146,7,0,1,1,1,30000,38875,1,1,10,1,1,1,1,,98,2,5,,,,2,1,1,1,1,99999998,99999998,,1,2,2,,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,1,2,0,2,1
1,146,8,0,1,1,1,20000,16146,0,1,15,1,1,1,1,,98,1,5,,,,2,1,1,1,1,50000,25000,,2,2,2,,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,1,2,0,2,1
1,146,8,0,2,2,1,20000,0,3,1,45,2,2,2,1,1,98,1,5,,,,2,2,2,1,1,50000,50000,,1,2,2,,2,2,2,1,2,2,2,5,,,,,2,2,2,1,,,1,,,,,,2,2,1,,1,2,0,2,1
1,146,9,0,1,1,1,15000,0,6,1,60,2,1,1,1,2,98,1,5,,,,2,1,1,1,1,600000,50000,,2,2,2,,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,3,2,0,2,1
1,146,9,0,2,2,1,25000,41850,3,1,30,1,2,2,1,,98,1,5,,,,2,2,2,1,1,800000,50000,,3,2,2,,2,2,2,1,2,2,2,5,,,,,2,2,2,1,,,1,,,,,,2,2,1,,3,2,0,2,1
1,146,10,0,1,1,1,25000,51230,1,1,10,1,1,1,1,,98,1,5,,,,2,1,1,1,1,99999998,99999998,,1,2,2,,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,98,2,0,2,1
1,146,10,0,2,2,1,10000,47160,1,2,25,1,2,2,1,,98,1,5,,,,2,2,2,1,1,99999998,99999998,,1,2,2,,2,2,2,1,2,2,2,5,,,,,2,2,2,1,,,1,,,,,,2,2,1,,98,2,0,2,1
1,146,10,0,3,3,1,2500,0,1,1,10,2,3,3,1,2,2,1,5,,,,2,3,3,1,1,99999998,99999998,,3,2,2,,2,3,3,1,2,2,2,5,,,,,2,3,3,1,,,1,,,,,,3,3,1,,98,2,0,2,1
1,146,10,0,4,3,2,2500,0,1,1,10,2,4,3,2,2,7,1,5,,,,2,4,3,2,1,99999998,99999998,,3,2,2,,2,4,3,2,2,2,2,5,,,,,2,4,3,2,,,1,,,,,,4,3,2,,98,2,0,2,1
1,146,10,0,5,3,3,2500,0,1,1,10,2,5,3,3,2,12,1,5,,,,2,5,3,3,1,99999998,99999998,,3,2,2,,2,5,3,3,2,2,2,5,,,,,2,5,3,3,,,1,,,,,,5,3,3,,98,2,0,2,1
1,146,11,0,1,1,1,30000,62883,1,1,10,1,1,1,1,,98,1,5,,,,2,1,1,1,1,99999998,99999998,,2,2,2,,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,98,2,0,2,1
1,146,11,0,2,2,1,30000,10931,1,1,10,1,2,2,1,,98,5,,,,,,2,2,1,,,,,2,2,2,,2,2,2,1,2,2,2,5,,,,,2,2,2,1,,,1,,,,,,2,2,1,,98,2,0,2,1
1,146,11,0,3,3,1,20000,0,2,1,20,2,3,3,1,1,98,1,5,,,,2,3,3,1,1,99999998,99999998,,2,2,2,,2,3,3,1,2,2,2,5,,,,,2,3,3,1,,,1,,,,,,3,3,1,,98,2,0,2,1
1,146,12,0,1,1,1,10000,10400,0,1,0,1,1,1,1,,98,1,5,,,,2,1,1,1,1,99999998,99999998,,4,2,2,,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,1,2,1983,2,1
1,146,12,0,2,2,1,2500,0,1,1,10,2,2,2,1,3,2,1,5,,,,2,2,2,1,1,99999998,99999998,,1,2,2,,2,2,2,1,2,2,2,5,,,,,2,2,2,1,,,1,,,,,,2,2,1,,2,2,1993,1,1
1,146,13,0,1,1,1,15000,46195,1,2,10,1,1,1,1,,30,2,5,,,,2,1,1,1,2,99999998,99999998,,1,3,1,2,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,1,2,0,2,1
1,146,13,0,2,1,2,15000,12127,1,2,10,1,2,1,2,,30,2,5,,,,2,2,1,2,2,99999998,99999998,,1,3,1,2,2,2,1,2,2,2,2,5,,,,,2,2,1,2,,,1,,,,,,2,1,2,,1,2,0,2,1
1,146,13,0,3,2,1,1000,9812,1,1,15,1,3,2,1,,98,2,5,,,,2,3,2,1,2,99999998,99999998,,3,3,2,,2,3,2,1,2,2,2,5,,,,,2,3,2,1,,,1,,,,,,3,2,1,,2,2,0,2,1
1,146,14,0,1,1,1,20000,2323,1,1,40,1,1,1,1,,98,2,5,,,,2,1,1,1,1,99999998,99999998,,1,1,2,,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,2,2,0,2,1
1,146,15,0,1,1,1,15000,24200,1,1,5,1,1,1,1,,2,1,5,,,,2,1,1,1,1,99999998,99999998,,4,3,1,3,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,1,2,2005,2,1
1,146,15,0,2,2,1,15000,0,1,1,5,2,2,2,1,9,15,1,5,,,,2,2,2,1,1,99999998,99999998,,1,2,2,,2,2,2,1,2,2,2,5,,,,,2,2,2,1,,,2,1,5,2,2,2,2,2,1,2,,,,,1
1,146,15,0,3,3,1,5000,0,1,1,5,2,3,3,1,9,15,1,5,,,,2,3,3,1,1,99999998,99999998,,4,3,1,2,2,3,3,1,2,2,2,5,,,,,2,3,3,1,,,2,1,1,2,2,1,3,3,1,2,,,,,1
1,146,15,0,4,4,1,20000,0,4,1,60,2,4,4,1,9,15,1,5,,,,2,4,4,1,1,99999998,99999998,,1,3,1,2,2,4,4,1,2,2,2,5,,,,,2,4,4,1,,,2,1,1,2,2,1,4,4,1,2,,,,,1
1,146,16,0,1,1,1,10000,38007,0,1,2,1,1,1,1,,98,2,5,,,,2,1,1,1,2,99999998,99999998,,1,2,1,4,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,1,2,9998,2,1
1,146,16,0,2,1,2,10000,19305,0,1,2,1,2,1,2,,98,2,5,,,,2,2,1,2,2,99999998,99999998,,1,2,1,4,2,2,1,2,2,2,2,5,,,,,2,2,1,2,,,1,,,,,,2,1,2,,1,2,9998,2,1
1,146,16,0,4,1,3,1000,1800,0,1,2,1,4,1,3,,98,2,5,,,,2,4,1,3,2,99999998,99999998,,1,2,1,4,2,4,1,3,2,2,2,5,,,,,2,4,1,3,,,1,,,,,,4,1,3,,1,2,9998,2,1
1,146,16,0,3,2,1,1000,2130,2,1,15,1,3,2,1,,98,1,5,,,,2,3,2,1,1,99999998,99999998,,3,2,1,3,2,3,2,1,2,2,2,5,,,,,2,3,2,1,,,1,,,,,,3,2,1,,2,2,2012,2,1
1,146,17,0,1,1,1,30000,31228,7,5,60,1,1,1,1,,98,1,5,,,,2,1,1,1,1,99999998,99999998,,1,2,1,2,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,1,2,0,2,1
1,146,17,0,2,1,2,2000,10213,7,5,60,1,2,1,2,,98,1,5,,,,2,2,1,2,1,99999998,99999998,,1,2,1,2,2,2,1,2,2,2,2,5,,,,,2,2,1,2,,,1,,,,,,2,1,2,,1,2,0,2,1
1,146,17,0,3,1,3,1000,9180,7,5,60,1,3,1,3,,98,1,5,,,,2,3,1,3,1,99999998,99999998,,3,2,1,2,2,3,1,3,2,2,2,5,,,,,2,3,1,3,,,1,,,,,,3,1,3,,1,2,0,2,1
1,146,17,0,4,2,1,10000,0,0,1,0,2,4,2,1,4,3,5,,,,,,4,2,1,,,,,1,2,2,,2,4,2,1,2,2,2,5,,,,,2,4,2,1,,,1,,,,,,4,2,1,,3,2,0,2,1
1,146,17,0,5,3,1,100000,0,2,1,10,2,5,3,1,4,98,1,5,,,,2,5,3,1,1,99999998,99999998,,1,2,2,,2,5,3,1,2,2,2,5,,,,,2,5,3,1,,,2,1,1,2,2,2,5,3,1,2,,,,,1
1,146,18,0,1,1,1,20000,26756,0,1,5,1,1,1,1,,98,2,5,,,,2,1,1,1,2,10000000,99999998,,1,2,2,,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,1,2,0,2,1
1,146,18,0,2,1,2,20000,10140,0,1,5,1,2,1,2,,98,2,5,,,,2,2,1,2,2,100000,99999998,,1,2,2,,2,2,1,2,2,2,2,5,,,,,2,2,1,2,,,1,,,,,,2,1,2,,1,2,0,2,1
1,146,18,0,3,2,1,1000,0,1,1,10,2,3,2,1,4,10,2,5,,,,2,3,2,1,2,99999998,99999998,,3,2,2,,2,3,2,1,2,2,2,5,,,,,2,3,2,1,,,1,,,,,,3,2,1,,2,2,0,2,1
1,146,18,0,4,3,1,1000,0,1,1,10,2,4,3,1,4,10,2,5,,,,2,4,3,1,2,99999998,99999998,,3,2,2,,2,4,3,1,2,2,2,5,,,,,2,4,3,1,,,1,,,,,,4,3,1,,2,2,0,2,1
1,147,1,0,1,1,1,0,0,0,1,10,2,1,1,1,4,98,2,5,,,,2,1,1,1,2,99999998,99999998,,1,2,1,2,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,98,2,0,2,1
1,147,1,0,2,2,1,0,0,1,1,30,2,2,2,1,4,98,2,5,,,,2,2,2,1,2,99999998,99999998,,1,5,1,2,2,2,2,1,2,2,2,5,,,,,2,2,2,1,,,1,,,,,,2,2,1,,98,2,0,2,1
1,147,1,0,3,2,2,0,0,2,1,60,2,3,2,2,4,98,2,5,,,,2,3,2,2,2,99999998,99999998,,1,2,1,2,2,3,2,2,2,2,2,5,,,,,2,3,2,2,,,1,,,,,,3,2,2,,98,2,0,2,1
1,147,1,0,4,3,1,0,0,1,1,40,2,4,3,1,4,98,2,5,,,,2,4,3,1,2,99999998,99999998,,3,5,1,2,2,4,3,1,2,2,2,5,,,,,2,4,3,1,,,2,3,,,,,4,3,1,,,,,,1
1,147,1,0,5,4,1,0,0,1,1,40,2,5,4,1,4,98,2,5,,,,2,5,4,1,2,99999998,99999998,,3,5,1,2,2,5,4,1,2,2,2,5,,,,,2,5,4,1,,,1,,,,,,5,4,1,,98,2,0,2,1
1,147,2,0,1,1,1,30000,0,3,1,140,2,1,1,1,4,98,1,5,,,,2,1,1,1,1,99999998,99999998,,1,2,1,3,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,1,2,0,2,1
1,147,3,0,1,1,1,0,0,20,1,240,2,1,1,1,4,98,5,,,,,,1,1,1,,,,,1,2,1,2,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,98,2,0,2,1
1,147,3,0,2,2,1,0,0,10,1,120,2,2,2,1,4,98,2,5,,,,2,2,2,1,2,99999998,99999998,,3,5,1,2,2,2,2,1,2,2,2,5,,,,,2,2,2,1,,,1,,,,,,2,2,1,,98,2,0,2,1
1,147,4,0,1,1,1,80000,0,4,5,60,2,1,1,1,4,30,2,5,,,,2,1,1,1,1,99999998,99999998,,4,2,2,,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,1,2,0,2,1
1,147,4,0,2,2,1,70000,0,4,5,60,2,2,2,1,4,20,2,5,,,,2,2,2,1,1,99999998,99999998,,4,2,2,,2,2,2,1,2,2,2,5,,,,,2,2,2,1,,,1,,,,,,2,2,1,,1,2,0,2,1
1,147,4,0,3,3,1,30000,0,1,5,5,2,3,3,1,4,17,2,5,,,,2,3,3,1,1,99999998,99999998,,4,2,2,,2,3,3,1,2,2,2,5,,,,,2,3,3,1,,,1,,,,,,3,3,1,,1,2,0,2,1
1,147,5,0,1,1,1,100000,0,5,5,60,2,1,1,1,4,98,2,5,,,,2,1,1,1,2,99999998,99999998,,1,2,1,3,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,98,2,0,2,1
1,147,5,0,2,2,1,300000,0,1,5,15,2,2,2,1,4,98,2,5,,,,2,2,2,1,2,99999998,99999998,,1,2,1,3,2,2,2,1,2,2,2,5,,,,,2,2,2,1,,,1,,,,,,2,2,1,,98,2,0,2,1
1,147,5,0,3,3,1,500000,0,4,5,50,2,3,3,1,4,98,2,5,,,,2,3,3,1,2,99999998,99999998,,3,5,1,2,2,3,3,1,2,2,2,5,,,,,2,3,3,1,,,1,,,,,,3,3,1,,98,2,0,2,1
1,147,6,0,1,1,1,60000,0,3,1,60,2,1,1,1,4,20,1,5,,,,2,1,1,1,1,10000000,20000,,4,2,1,2,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,1,2,0,2,1
1,147,6,0,2,2,1,30000,0,3,1,60,2,2,2,1,4,1,5,,,,,,2,2,1,,,,,1,2,1,2,2,2,2,1,2,2,2,5,,,,,2,2,2,1,,,1,,,,,,2,2,1,,1,2,0,2,1
1,147,7,0,1,1,1,50000,0,3,5,30,2,1,1,1,4,4,2,5,,,,2,1,1,1,1,99999998,99999998,,1,2,2,,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,4,2,0,2,1
1,147,7,0,2,2,1,60000,0,3,5,30,2,2,2,1,4,4,2,5,,,,2,2,2,1,1,99999998,99999998,,4,2,2,,2,2,2,1,2,2,2,5,,,,,2,2,2,1,,,1,,,,,,2,2,1,,4,2,0,2,1
1,147,8,0,1,1,1,40000,0,4,1,45,2,1,1,1,4,98,2,5,,,,2,1,1,1,2,99999998,99999998,,1,2,2,,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,12,1,0,2,1
1,147,8,0,2,2,1,40000,0,3,1,30,2,2,2,1,4,98,2,5,,,,2,2,2,1,2,99999998,99999998,,3,3,1,2,2,2,2,1,2,2,2,5,,,,,2,2,2,1,,,1,,,,,,2,2,1,,12,1,0,2,1
1,147,10,0,1,1,1,10000,0,7,1,60,2,1,1,1,4,10,2,5,,,,2,1,1,1,1,99999998,99999998,,4,2,1,2,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,1,2,0,2,1
1,147,10,0,2,2,1,10000,0,2,1,60,2,2,2,1,4,10,2,5,,,,2,2,2,1,1,99999998,99999998,,4,2,1,2,2,2,2,1,2,2,2,5,,,,,2,2,2,1,,,1,,,,,,2,2,1,,1,2,0,2,1
1,147,11,0,1,1,1,100000,0,7,1,30,2,1,1,1,4,98,2,5,,,,2,1,1,1,2,1000000,99999998,,1,2,1,2,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,1,2,0,2,1
1,147,11,0,2,2,1,50000,0,1,1,4,2,2,2,1,4,98,2,5,,,,2,2,2,1,2,2000000,99999998,,1,2,1,2,2,2,2,1,2,2,2,5,,,,,2,2,2,1,,,1,,,,,,2,2,1,,1,2,0,2,1
1,147,12,0,1,1,1,40000,0,1,1,5,2,1,1,1,4,98,1,5,,,,2,1,1,1,1,99999998,99999998,,1,2,2,,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,1,2,2009,2,1
1,147,12,0,2,2,1,40000,0,3,1,40,2,2,2,1,4,98,1,5,,,,2,2,2,1,1,99999998,99999998,,3,5,2,,2,2,2,1,2,2,2,5,,,,,2,2,2,1,,,1,,,,,,2,2,1,,1,2,0,2,1
1,147,12,0,3,3,1,100000,0,3,1,40,2,3,3,1,4,98,1,5,,,,2,3,3,1,1,99999998,99999998,,1,2,2,,2,3,3,1,2,2,2,5,,,,,2,3,3,1,,,1,,,,,,3,3,1,,1,2,0,1,1
1,147,12,0,4,4,1,60000,0,5,1,60,2,4,4,1,4,98,1,5,,,,2,4,4,1,1,99999998,99999998,,1,2,2,,2,4,4,1,2,2,2,5,,,,,2,4,4,1,,,1,,,,,,4,4,1,,1,2,0,2,1
1,147,13,0,1,1,1,10000,0,7,1,60,2,1,1,1,4,98,1,5,,,,2,1,1,1,1,1500000,99999998,,1,2,2,,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,1,2,0,2,1
1,147,13,0,2,2,1,15000,0,10,1,120,2,2,2,1,4,98,1,5,,,,2,2,2,1,1,100000,99999998,,1,2,1,2,2,2,2,1,2,2,2,5,,,,,2,2,2,1,,,1,,,,,,2,2,1,,1,2,2012,2,1
1,147,15,0,1,1,1,600000,22782,0,1,5,1,1,1,1,,98,2,5,,,,2,1,1,1,2,99999998,99999998,,1,2,1,3,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,98,2,0,2,1
1,147,15,0,2,2,1,200000,11816,1,1,30,1,2,2,1,,98,2,5,,,,2,2,2,1,2,99999998,99999998,,4,2,1,3,2,2,2,1,2,2,2,5,,,,,2,2,2,1,,,1,,,,,,2,2,1,,98,2,0,2,1
1,147,15,0,3,3,1,400000,28006,5,1,50,1,3,3,1,,98,2,5,,,,2,3,3,1,2,99999998,99999998,,1,2,1,3,2,3,3,1,2,2,2,5,,,,,2,3,3,1,,,1,,,,,,3,3,1,,98,2,0,2,1
1,147,15,0,4,3,2,200000,0,5,1,50,2,4,3,2,4,98,2,5,,,,2,4,3,2,2,99999998,99999998,,3,5,1,2,2,4,3,2,2,2,2,5,,,,,2,4,3,2,,,1,,,,,,4,3,2,,98,2,0,2,1
1,147,15,0,5,4,1,200,0,0,1,10,2,5,4,1,4,10,5,,,,,,5,4,1,,,,,3,5,2,,2,5,4,1,2,2,2,5,,,,,2,5,4,1,,,2,5,,,,,5,4,1,,,,,,1
1,147,18,0,1,1,1,0,101436,1,1,10,1,1,1,1,,98,2,5,,,,2,1,1,1,2,99999998,99999998,,1,2,1,3,2,1,1,1,2,2,2,5,,,,,2,1,1,1,,,1,,,,,,1,1,1,,98,2,0,2,1
1,147,18,0,2,1,2,0,101436,4,1,30,1,2,1,2,,98,5,,,,,,2,1,2,,,,,1,2,1,3,2,2,1,2,2,2,2,5,,,,,2,2,1,2,,,1,,,,,,2,1,2,,98,2,0,2,1
1,147,18,0,3,2,1,0,0,4,1,30,2,3,2,1,4,98,5,,,,,,3,2,1,,,,,1,2,1,3,2,3,2,1,2,2,2,5,,,,,2,3,2,1,,,1,,,,,,3,2,1,,98,2,0,2,1
