"PASSAGE","GRAPPE","MENAGE","EXTENSION","AS01BQ00","AS01Q01","AS01Q03","AS02BQ04","AS02BQ05","AS02BQ06","AS02BQ07","AS02BQ08","AS02BQ09","AS02BQ10","AS02BQ11","AS02BQ12","AS02BQ13A","AS02BQ13B","AS02BQ14","AS02BQ15A","AS02BQ15B","PrimaryLast","PrimaryLast1"
1,103,9,0,4,2,1,1,"MIL",1,2,10000,1,6,7,2,,,2,,,1,1
1,103,9,0,5,2,1,1,"SORGHO",2,2,10000,1,6,7,2,,,2,,,1,1
1,103,9,0,6,2,1,1,"NIEBE",8,2,10000,1,6,7,2,,,2,,,1,1
1,103,9,0,9,3,1,1,"MIL",1,2,10000,1,6,7,2,,,2,,,1,1
1,103,9,0,8,3,1,1,"SORGHO",2,2,10000,1,6,7,2,,,2,,,1,1
1,103,9,0,7,3,1,1,"NIEBE",8,2,10000,1,6,7,2,,,2,,,1,1
1,103,10,0,1,1,1,1,"MIL",1,2,10000,1,4,6,2,,,2,,,1,1
1,103,10,0,2,1,1,1,"SORGHO",2,2,10000,1,3,6,2,,,2,,,1,1
1,103,10,0,3,1,1,1,"NIEBE",8,2,10000,1,3,6,2,,,2,,,1,1
1,103,10,0,4,2,1,1,"MIL",1,2,5000,1,4,6,2,,,2,,,1,1
1,103,10,0,5,2,1,1,"SORGHO",2,2,5000,1,3,6,2,,,2,,,1,1
1,103,10,0,6,2,1,1,"NIEBE",8,2,5000,1,3,6,2,,,2,,,1,1
1,103,11,0,2,1,1,1,"MIL",1,1,2000,1,6,7,2,,,2,,,1,1
1,103,11,0,3,1,1,1,"SORGHO",2,1,2000,1,6,7,2,,,2,,,1,1
1,103,11,0,1,1,1,1,"NIEBE",8,1,2000,1,6,7,2,,,2,,,1,1
1,103,11,0,4,1,1,1,"ARACHIDE",10,1,2000,1,6,7,2,,,2,,,1,1
1,103,11,0,5,2,1,1,"MIL",1,1,4000,1,6,7,2,,,2,,,1,1
1,103,11,0,7,2,1,1,"SORGHO",2,1,3000,1,6,7,2,,,2,,,1,1
1,103,11,0,6,2,1,1,"NIEBE",8,1,3000,1,6,7,2,,,2,,,1,1
1,103,11,0,8,3,1,1,"MIL",1,1,3000,1,6,7,2,,,2,,,1,1
1,103,11,0,9,3,1,1,"SORGHO",2,1,4000,1,6,7,2,,,2,,,1,1
1,103,11,0,10,3,1,1,"NIEBE",8,1,3000,1,6,7,2,,,2,,,1,1
1,103,12,0,1,1,1,1,"MIL",1,1,1000,1,3,7,2,,,2,,,1,1
1,103,12,0,2,1,1,1,"SORGHO",2,1,1500,1,3,7,2,,,2,,,1,1
1,103,12,0,3,1,1,1,"NIEBE",8,1,2500,1,3,7,2,,,2,,,1,1
1,103,12,0,4,2,1,1,"MIL",1,1,5000,1,3,7,2,,,2,,,1,1
1,103,12,0,6,2,1,1,"SORGHO",2,1,2500,1,3,7,2,,,2,,,1,1
1,103,12,0,5,2,1,1,"NIEBE",8,1,2500,1,3,7,2,,,2,,,1,1
1,103,12,0,7,3,1,1,"MIL",1,1,2500,1,3,7,2,,,2,,,1,1
1,103,12,0,8,3,1,1,"SORGHO",2,1,1500,1,3,7,2,,,2,,,1,1
1,103,12,0,9,3,1,1,"NIEBE",8,1,1000,1,3,7,2,,,2,,,1,1
1,103,13,0,1,1,1,1,"MIL",1,2,20000,1,6,7,2,,,2,,,1,1
1,103,13,0,3,1,1,1,"SORGHO",2,2,20000,1,6,7,2,,,2,,,1,1
1,103,13,0,2,1,1,1,"NIEBE",8,2,20000,1,6,7,2,,,2,,,1,1
1,103,13,0,4,1,2,1,"SESAME",13,2,5000,1,6,7,2,,,2,,,1,1
1,103,13,0,6,2,1,1,"MIL",1,2,10000,1,6,7,2,,,2,,,1,1
1,103,13,0,7,2,1,1,"SORGHO",2,2,10000,1,6,7,2,,,2,,,1,1
1,103,13,0,5,2,1,1,"NIEBE",8,2,10000,1,6,7,2,,,2,,,1,1
1,103,13,0,9,3,1,1,"MIL",1,2,10000,1,6,7,2,,,2,,,1,1
1,103,13,0,8,3,1,1,"SORGHO",2,2,10000,1,6,7,2,,,2,,,1,1
1,103,13,0,10,3,1,1,"NIEBE",8,2,10000,1,6,7,2,,,2,,,1,1
1,103,14,0,3,1,1,1,"MIL",1,2,10000,2,6,7,2,,,2,,,1,1
1,103,14,0,1,1,1,1,"SORGHO",2,2,10000,2,6,7,2,,,2,,,1,1
1,103,14,0,2,1,1,1,"NIEBE",8,2,10000,2,6,7,2,,,2,,,1,1
1,103,14,0,5,2,1,1,"MIL",2,2,10000,2,6,7,2,,,2,,,1,1
1,103,14,0,4,2,1,1,"NIEBE",8,2,10000,2,6,7,2,,,2,,,1,1
1,103,14,0,7,3,1,1,"MIL",1,2,10000,2,6,7,2,,,2,,,1,1
1,103,14,0,6,3,1,1,"NIEBE",8,2,10000,2,6,7,2,,,2,,,1,1
1,103,15,0,1,1,1,1,"MIL",1,2,10000,3,7,7,2,,,2,,,1,1
1,103,15,0,2,1,1,1,"SORGHO",2,2,10000,1,6,7,2,,,2,,,1,1
1,103,15,0,3,1,1,1,"NIEBE",8,2,10000,1,6,7,2,,,2,,,1,1
1,103,15,0,4,1,1,1,"ARACHIDE",10,2,10000,1,6,7,2,,,2,,,1,1
1,103,15,0,5,1,1,1,"SESAME",13,2,10000,1,6,7,2,,,2,,,1,1
1,103,15,0,10,2,1,1,"MIL",1,2,30000,1,6,7,2,,,2,,,1,1
1,103,15,0,8,2,1,1,"SORGHO",2,2,30000,1,6,7,2,,,2,,,1,1
1,103,15,0,11,2,1,1,"NIEBE",8,2,30000,1,6,7,2,,,2,,,1,1
1,103,15,0,7,2,1,1,"ARACHIDE",10,2,30000,1,6,7,2,,,2,,,1,1
1,103,15,0,9,2,1,1,"OSEILLE",12,2,30000,1,6,7,2,,,2,,,1,1
1,103,15,0,6,2,1,1,"SESAME",13,2,30000,1,6,7,2,,,2,,,1,1
1,103,15,0,14,3,1,1,"MIL",1,2,10000,1,6,7,2,,,2,,,1,1
1,103,15,0,12,3,1,1,"SSORGHO",2,2,10000,1,6,7,2,,,2,,,1,1
1,103,15,0,13,3,1,1,"NIEBE",8,2,10000,1,6,7,2,,,2,,,1,1
1,103,16,0,1,1,1,1,"MIL",1,2,10000,1,6,7,2,,,2,,,1,1
1,103,16,0,2,1,1,1,"SORGHO",2,2,10000,1,6,7,2,,,2,,,1,1
1,103,16,0,3,1,1,1,"ARACHIDE",10,2,10000,1,6,7,2,,,2,,,1,1
1,103,16,0,5,2,1,1,"MIL",1,2,10000,1,6,7,2,,,2,,,1,1
1,103,16,0,6,2,1,1,"SORGHO",2,2,10000,1,6,7,2,,,2,,,1,1
1,103,16,0,4,2,1,1,"NIEBE",8,2,10000,1,6,7,2,,,2,,,1,1
1,103,16,0,8,3,1,1,"MIL",1,2,15000,1,6,7,2,,,2,,,1,1
1,103,16,0,7,3,1,1,"SORGHO",2,2,15000,1,6,7,2,,,2,,,1,1
1,103,16,0,9,3,1,1,"NIEBE",8,2,15000,1,6,7,2,,,2,,,1,1
1,103,17,0,2,1,1,1,"MIL",1,2,20000,1,6,7,2,,,2,,,1,1
1,103,17,0,1,1,1,1,"SORGHO",2,2,20000,1,6,7,2,,,2,,,1,1
1,103,17,0,3,1,1,1,"NIEBE",8,2,20000,1,6,7,2,,,2,,,1,1
1,103,17,0,4,1,1,1,"SESAME",13,2,20000,1,6,7,2,,,2,,,1,1
1,103,18,0,2,1,1,1,"MIL",1,2,10000,1,6,7,2,,,2,,,1,1
1,103,18,0,3,1,1,1,"SORGHO",2,2,10000,1,6,7,2,,,2,,,1,1
1,103,18,0,1,1,1,1,"NIEBE",8,2,10000,1,6,7,2,,,2,,,1,1
1,103,18,0,5,2,1,1,"MIL",1,2,10000,1,6,7,2,,,2,,,1,1
1,103,18,0,4,2,1,1,"SORGHO",2,2,10000,1,6,7,2,,,2,,,1,1
1,104,2,0,1,1,1,1,,1,2,10000,4,6,7,2,,,2,,,1,1
1,104,2,0,2,1,1,1,,2,2,10000,4,6,7,2,,,2,,,1,1
1,104,2,0,3,1,1,1,,8,2,10000,4,6,7,2,,,2,,,1,1
1,104,2,0,5,1,1,1,,12,2,5000,4,6,7,2,,,2,,,1,1
1,104,2,0,4,1,1,1,,13,2,5000,4,6,7,2,,,2,,,1,1
1,104,2,0,6,2,1,1,,1,2,15000,4,6,7,2,,,2,,,1,1
1,104,2,0,8,2,1,1,,2,2,10000,4,6,7,2,,,2,,,1,1
1,104,2,0,7,2,1,1,,10,2,15000,4,6,7,2,,,2,,,1,1
1,104,3,0,1,1,1,1,,1,2,2500,4,6,7,2,,,2,,,1,1
1,104,3,0,2,1,1,1,,2,2,2500,4,6,7,2,,,2,,,1,1
1,104,3,0,3,1,1,1,,8,2,2500,4,2,7,2,,,2,,,1,1
1,104,3,0,4,1,1,1,,12,2,2500,4,6,7,2,,,2,,,1,1
1,104,3,0,5,2,1,1,,1,2,2000,4,6,7,2,,,2,,,1,1
1,104,3,0,6,2,1,1,,8,2,2000,4,2,7,2,,,2,,,1,1
1,104,3,0,7,2,1,1,,12,2,1000,4,6,7,2,,,2,,,1,1
1,104,3,0,8,3,1,1,,1,2,1000,4,6,7,2,,,2,,,1,1
1,104,3,0,10,3,1,1,,8,2,3000,4,2,7,2,,,2,,,1,1
1,104,3,0,9,3,1,1,,12,2,1000,4,6,7,2,,,2,,,1,1
1,104,4,0,1,1,1,1,,1,2,20000,1,3,6,1,6,2,2,,,1,1
1,104,4,0,2,1,1,1,,8,2,20000,1,3,6,1,6,2,2,,,1,1
1,104,4,0,3,2,1,1,,1,2,15000,1,3,6,1,6,2,2,,,1,1
1,104,4,0,4,2,1,1,,8,2,15000,1,3,6,1,6,2,2,,,1,1
1,104,5,0,1,1,1,1,,1,2,30000,1,6,5,2,,,2,,,1,1
1,104,5,0,2,1,1,1,,8,2,30000,1,6,5,2,,,2,,,1,1
1,104,5,0,3,1,1,1,,13,2,30000,1,3,5,2,,,2,,,1,1
1,104,5,0,4,2,1,1,,1,2,20000,1,6,5,2,,,2,,,1,1
1,104,5,0,6,2,1,1,,2,2,20000,1,6,5,2,,,2,,,1,1
1,104,5,0,5,2,1,1,,8,2,20000,1,6,5,2,,,2,,,1,1
1,104,5,0,7,2,1,1,,13,2,20000,1,6,5,2,,,2,,,1,1
1,104,5,0,8,3,1,1,,1,2,20000,1,6,5,2,,,2,,,1,1
1,104,5,0,9,3,1,1,,2,2,20000,1,6,5,2,,,2,,,1,1
1,104,5,0,10,3,1,1,,8,2,20000,1,6,5,2,,,2,,,1,1
1,104,5,0,11,3,1,1,,13,2,20000,1,6,5,2,,,2,,,1,1
1,104,5,2,1,1,1,1,,1,2,10000,1,6,5,2,,,2,,,1,1
1,104,5,2,3,1,1,1,,2,2,10000,1,6,5,2,,,2,,,1,1
1,104,5,2,2,1,1,1,,8,2,10000,1,6,5,2,,,2,,,1,1
1,104,6,0,1,1,1,1,,1,2,20000,1,6,5,2,,,2,,,1,1
1,104,6,0,2,1,1,1,,8,2,20000,1,6,5,2,,,2,,,1,1
1,104,6,0,3,2,1,1,,1,2,20000,1,6,5,2,,,2,,,1,1
1,104,6,0,5,2,1,1,,2,2,20000,1,6,5,2,,,2,,,1,1
1,104,6,0,4,2,1,1,,8,2,20000,1,6,5,2,,,2,,,1,1
1,104,6,0,6,3,1,1,,1,2,10000,1,6,5,2,,,2,,,1,1
1,104,6,0,7,3,1,1,,8,2,10000,1,6,5,2,,,2,,,1,1
1,104,7,0,1,1,1,1,,1,2,20000,1,6,5,2,,,2,,,1,1
1,104,7,0,2,1,1,1,,2,2,20000,1,6,5,2,,,2,,,1,1
1,104,7,0,3,1,1,1,,8,2,20000,1,6,5,2,,,2,,,1,1
1,104,7,0,4,2,1,1,,1,2,20000,1,6,5,2,,,2,,,1,1
1,104,7,0,5,2,1,1,,2,2,20000,1,6,5,2,,,2,,,1,1
1,104,7,0,6,2,1,1,,8,2,20000,1,6,5,2,,,2,,,1,1
1,104,8,0,1,1,1,1,,1,2,10000,1,6,5,2,,,2,,,1,1
1,104,8,0,2,1,1,1,,8,2,10000,1,6,5,2,,,2,,,1,1
1,104,8,0,3,2,1,1,,1,2,10000,1,6,5,2,,,2,,,1,1
1,104,8,0,4,2,1,1,,8,2,10000,1,6,5,2,,,2,,,1,1
1,104,9,0,1,1,1,1,,1,2,20000,1,6,5,2,,,2,,,1,1
1,104,9,0,2,1,1,1,,8,2,20000,1,6,5,2,,,2,,,1,1
1,104,9,0,3,1,1,1,,13,2,20000,1,3,5,2,,,2,,,1,1
1,104,9,0,4,2,1,1,,1,2,10000,1,6,5,2,,,2,,,1,1
1,104,9,0,5,2,1,1,,8,2,10000,1,6,5,2,,,2,,,1,1
1,104,9,0,6,2,1,1,,13,2,10000,1,6,5,2,,,2,,,1,1
1,104,9,0,7,3,1,1,,1,2,10000,1,6,5,2,,,2,,,1,1
1,104,9,0,8,3,1,1,,8,2,10000,1,6,5,2,,,2,,,1,1
1,104,10,0,1,1,1,1,,1,2,10000,1,6,5,2,,,2,,,1,1
1,104,10,0,2,1,1,1,,2,2,10000,1,6,5,2,,,2,,,1,1
1,104,10,0,3,1,1,1,,8,2,10000,1,6,5,2,,,2,,,1,1
1,104,11,0,1,1,1,1,,1,2,10000,1,6,5,1,4,2,2,,,1,1
1,104,11,0,3,1,1,1,,2,2,10000,1,6,5,1,4,2,2,,,1,1
1,104,11,0,2,1,1,1,,8,2,10000,1,3,5,1,4,2,2,,,1,1
1,104,11,0,4,2,1,1,,1,2,10000,1,6,5,1,4,2,2,,,1,1
1,104,11,0,6,2,1,1,,2,2,10000,1,6,5,1,4,2,2,,,1,1
1,104,11,0,5,2,1,1,,8,2,10000,1,3,5,1,4,2,2,,,1,1
1,104,12,0,1,1,1,1,,1,2,10000,1,6,7,1,4,2,2,,,1,1
1,104,12,0,2,1,1,1,"SORGHO",2,2,10000,1,6,7,1,4,2,2,,,1,1
1,104,12,0,3,1,1,1,"NIEBE",8,2,10000,1,6,7,1,4,2,2,,,1,1
1,104,13,0,2,1,1,1,,1,2,20000,1,6,7,1,4,2,2,,,1,1
1,104,13,0,3,1,1,1,,2,2,20000,1,6,7,1,4,2,2,,,1,1
1,104,13,0,4,1,1,1,,8,2,20000,1,6,7,1,4,2,2,,,1,1
1,104,13,0,1,1,1,1,,12,2,20000,1,6,7,1,4,2,2,,,1,1
1,104,13,0,6,2,1,1,,1,2,10000,1,6,7,1,4,2,2,,,1,1
1,104,13,0,8,2,1,1,,2,2,10000,1,6,7,1,4,2,2,,,1,1
1,104,13,0,7,2,1,1,,8,2,10000,1,6,7,1,4,2,2,,,1,1
1,104,13,0,5,2,1,1,,13,2,10000,1,6,7,1,4,2,2,,,1,1
1,104,13,0,9,3,1,1,,1,2,10000,1,6,7,1,4,2,2,,,1,1
1,104,13,0,10,3,1,1,,2,2,10000,1,6,7,1,4,2,2,,,1,1
1,104,13,0,11,3,1,1,,8,2,10000,1,6,7,1,4,2,2,,,1,1
1,104,13,0,12,3,1,1,,12,2,10000,1,6,7,1,4,2,2,,,1,1
1,104,13,0,13,4,1,1,,1,2,10000,1,6,7,1,4,2,2,,,1,1
1,104,13,0,14,4,1,1,,2,2,10000,1,6,7,1,4,2,2,,,1,1
1,104,13,0,15,4,1,1,,8,2,10000,1,6,7,1,4,2,2,,,1,1
1,104,13,0,16,5,1,1,,1,2,10000,1,6,7,1,4,2,2,,,1,1
1,104,13,0,17,5,1,1,,2,2,10000,1,6,7,1,4,2,2,,,1,1
1,104,13,0,18,5,1,1,,8,2,10000,1,6,7,1,4,2,2,,,1,1
1,104,14,0,22,0,1,1,,1,2,10000,1,3,7,1,4,2,2,,,1,1
1,104,14,0,21,0,1,1,,2,2,10000,1,3,7,1,4,2,2,,,1,1
1,104,14,0,23,0,1,1,,8,2,10000,1,3,7,1,4,2,2,,,1,1
1,104,14,0,1,1,1,1,,1,2,10000,1,3,7,1,4,2,2,,,0,1
1,104,14,0,2,1,1,1,,8,2,10000,1,3,7,1,4,2,2,,,0,1
1,104,14,0,25,1,11,1,,1,2,10000,1,3,7,1,4,2,2,,,1,1
1,104,14,0,24,1,11,1,,8,2,10000,1,3,7,1,4,2,2,,,1,1
1,104,14,0,3,2,1,1,,1,2,10000,1,3,7,1,4,2,2,,,1,1
1,104,14,0,4,2,1,1,,8,2,10000,1,3,7,1,4,2,2,,,1,1
1,104,14,0,6,4,1,1,,1,2,10000,1,3,7,1,4,2,2,,,1,1
1,104,14,0,7,4,1,1,,2,2,10000,1,3,7,1,4,2,2,,,1,1
1,104,14,0,5,4,1,1,,8,2,10000,1,3,7,1,4,2,2,,,1,1
1,104,14,0,9,5,1,1,,1,2,10000,1,3,7,1,4,2,2,,,1,1
1,104,14,0,8,5,1,1,,2,2,10000,1,3,7,1,4,2,2,,,1,1
1,104,14,0,10,5,1,1,,8,2,10000,1,3,7,1,4,2,2,,,1,1
1,104,14,0,13,6,1,1,,1,2,10000,1,3,7,1,4,2,2,,,1,1
1,104,14,0,11,6,1,1,,2,2,10000,1,3,7,1,4,2,2,,,1,1
1,104,14,0,12,6,1,1,,8,2,10000,1,3,7,1,4,2,2,,,1,1
1,104,14,0,14,7,1,1,,1,2,10000,1,3,7,1,4,2,2,,,1,1
1,104,14,0,15,7,1,1,,8,2,10000,1,3,7,1,4,2,2,,,1,1
1,104,14,0,16,8,1,1,,1,2,10000,1,3,7,1,4,2,2,,,1,1
1,104,14,0,18,8,1,1,,2,2,10000,1,3,7,1,4,2,2,,,1,1
1,104,14,0,17,8,1,1,,8,2,10000,1,3,7,1,4,2,2,,,1,1
1,104,14,0,19,9,1,1,,1,2,10000,1,3,7,1,4,2,2,,,1,1
1,104,14,0,20,9,1,1,,8,2,10000,1,3,7,1,4,2,2,,,1,1
1,104,15,0,1,1,1,1,,1,2,20000,1,6,7,1,4,2,2,,,1,1
1,104,15,0,2,1,1,1,,2,2,20000,1,6,7,1,4,2,2,,,1,1
1,104,15,0,3,1,1,1,,8,2,20000,1,6,7,1,4,2,2,,,1,1
1,104,15,0,4,2,1,1,,1,2,10000,1,6,7,1,4,2,2,,,1,1
1,104,15,0,6,2,1,1,,2,2,10000,1,6,7,1,4,2,2,,,1,1
1,104,15,0,5,2,1,1,,8,2,10000,1,6,7,1,4,2,2,,,1,1
1,104,15,0,7,2,1,1,,12,2,10000,1,6,7,1,4,2,2,,,1,1
1,104,15,0,8,2,1,1,,13,2,10000,1,6,7,1,4,2,2,,,1,1
1,104,16,0,1,1,1,1,,1,2,20000,1,6,7,2,,,2,,,1,1
1,104,16,0,3,1,1,1,,2,2,20000,1,6,7,2,,,2,,,1,1
1,104,16,0,2,1,1,1,,8,2,20000,1,6,7,2,,,2,,,1,1
1,104,16,0,4,1,1,1,,12,2,20000,1,6,7,2,,,2,,,1,1
1,104,16,0,5,2,1,1,,1,2,25000,1,6,7,2,,,2,,,1,1
1,104,16,0,6,2,1,1,,2,2,25000,1,6,7,2,,,2,,,1,1
1,104,16,0,8,2,1,1,,8,2,25000,1,6,7,2,,,2,,,1,1
1,104,16,0,7,2,1,1,,12,2,25000,1,6,7,2,,,2,,,1,1
1,104,16,0,9,2,1,1,,13,2,25000,1,6,7,2,,,2,,,1,1
1,104,16,0,10,3,1,1,,1,2,10000,1,6,7,2,,,2,,,1,1
1,104,16,0,11,3,1,1,,2,2,10000,1,6,7,2,,,2,,,1,1
1,104,16,0,12,3,1,1,,8,2,10000,1,6,7,2,,,2,,,1,1
1,104,17,0,2,1,1,1,,1,2,10000,1,6,7,1,3,2,2,,,1,1
1,104,17,0,3,1,1,1,,2,2,10000,1,6,7,1,3,2,2,,,1,1
1,104,17,0,4,1,1,1,,8,2,10000,1,6,7,1,3,2,2,,,1,1
1,104,17,0,1,1,1,1,,12,2,10000,1,6,7,1,3,2,2,,,1,1
1,104,17,0,6,2,1,1,,1,2,5000,1,6,7,1,3,2,2,,,1,1
1,104,17,0,8,2,1,1,,2,2,5000,1,6,7,1,3,2,2,,,1,1
1,104,17,0,7,2,1,1,,8,2,5000,1,6,7,1,3,2,2,,,1,1
1,104,17,0,5,2,1,1,,13,2,5000,1,6,7,1,3,2,2,,,1,1
1,104,17,0,9,3,1,1,,1,2,20000,1,6,7,1,3,2,2,,,1,1
1,104,17,0,10,3,1,1,,2,2,20000,1,6,7,1,3,2,2,,,1,1
1,104,17,0,11,3,1,1,,8,2,20000,1,6,7,1,3,2,2,,,1,1
1,104,17,0,12,3,1,1,,13,2,20000,1,6,7,1,3,2,2,,,1,1
1,104,17,0,13,5,1,1,,1,2,10000,1,6,7,1,3,2,2,,,1,1
1,104,17,0,14,5,1,1,,2,2,10000,1,6,7,1,3,2,2,,,1,1
1,104,17,0,15,5,1,1,,8,2,10000,1,6,7,1,3,2,2,,,1,1
1,104,17,0,16,5,1,1,,13,2,10000,1,6,7,1,3,2,2,,,1,1
1,104,17,0,17,6,1,1,,1,2,10000,1,6,7,1,3,2,2,,,1,1
1,104,17,0,18,6,1,1,,2,2,10000,1,6,7,1,3,2,2,,,1,1
1,104,17,0,19,6,1,1,,8,2,10000,1,6,7,1,3,2,2,,,1,1
1,104,17,0,20,6,1,1,,12,2,10000,1,6,7,1,3,2,2,,,1,1
1,104,17,0,22,7,1,1,,1,2,10000,1,6,7,1,3,2,2,,,1,1
1,104,17,0,21,7,1,1,,2,2,10000,1,6,7,1,3,2,2,,,1,1
1,104,17,0,23,7,1,1,,8,2,10000,1,6,7,1,3,2,2,,,1,1
1,104,18,0,1,1,1,1,,1,2,10000,1,3,7,1,4,2,2,,,1,1
1,104,18,0,3,1,1,1,,2,2,10000,1,3,7,1,4,2,2,,,1,1
1,104,18,0,2,1,1,1,,8,2,10000,1,3,7,1,4,2,2,,,1,1
1,104,18,0,5,2,1,1,,1,2,10000,1,3,7,1,4,2,2,,,1,1
1,104,18,0,6,2,1,1,,2,2,10000,1,3,7,1,4,2,2,,,1,1
1,104,18,0,7,2,1,1,,8,2,10000,1,3,7,1,4,2,2,,,1,1
1,104,18,0,4,2,1,1,,12,2,10000,1,3,7,1,4,2,2,,,1,1
1,104,18,0,9,3,1,1,,1,2,10000,1,3,7,1,4,2,2,,,1,1
1,104,18,0,8,3,1,1,,2,2,10000,1,3,7,1,4,2,2,,,1,1
1,104,18,0,10,3,1,1,,8,2,10000,1,3,7,1,4,2,2,,,1,1
1,104,18,0,11,4,1,1,,1,2,10000,1,3,7,1,4,2,2,,,1,1
1,104,18,0,12,4,1,1,,2,2,10000,1,3,7,1,4,2,2,,,1,1
1,104,18,0,14,4,1,1,,8,2,10000,1,3,7,1,4,2,2,,,1,1
1,104,18,0,13,4,1,1,,12,2,10000,1,3,7,1,4,2,2,,,1,1
1,105,1,0,1,1,1,1,"MIL",1,2,40000,1,6,7,1,2,2,2,,,1,1
1,105,1,0,2,1,1,1,"SORGHO",2,2,40000,1,6,7,1,2,2,2,,,1,1
1,105,1,0,3,1,1,1,"NIEBE",8,2,40000,1,6,7,1,2,2,2,,,1,1
1,105,1,0,4,2,1,1,"MIL",1,2,30000,1,6,7,1,2,2,2,,,1,1
1,105,1,0,5,2,1,1,"SORGHO",2,2,30000,1,6,7,1,2,2,2,,,1,1
1,105,1,0,6,2,1,1,"NIEBE",8,2,30000,1,6,7,1,2,2,2,,,1,1
1,105,1,0,7,3,1,1,"MIL",1,2,60000,1,6,7,1,2,2,2,,,1,1
1,105,1,0,8,3,1,1,"SORGHO",2,2,60000,1,6,7,1,2,2,2,,,1,1
1,105,1,0,9,3,1,1,"NIEBE",8,2,60000,1,6,7,1,2,2,2,,,1,1
1,105,1,0,10,4,1,1,"MIL",1,2,70000,1,6,7,1,2,2,2,,,1,1
1,105,1,0,11,4,1,1,"SORGHO",2,2,70000,1,6,7,1,2,2,2,,,1,1
1,105,1,0,12,4,1,1,"NIEBE",8,2,70000,1,6,7,1,2,2,2,,,1,1
1,105,1,0,13,5,1,1,"MIL",1,2,150000,1,6,7,1,2,2,2,,,1,1
1,105,1,0,14,5,1,1,"SORGHO",2,2,150000,1,6,7,1,2,2,2,,,1,1
1,105,1,0,15,5,1,1,"NIEBE",8,2,150000,1,6,7,1,2,2,2,,,1,1
1,105,2,0,1,1,1,1,,1,2,13109,1,6,7,1,2,1,2,,,1,1
1,105,2,0,2,1,1,1,,8,2,13109,1,6,7,2,,,2,,,1,1
1,105,2,0,4,2,1,1,,1,2,29851,1,6,7,1,2,1,2,,,1,1
1,105,2,0,3,2,1,1,,2,2,29851,1,6,7,2,,,2,,,1,1
1,105,2,0,5,2,1,1,,8,2,29851,1,6,7,2,,,2,,,1,1
1,105,3,0,1,1,1,1,,1,2,32216,4,6,7,2,,,2,,,1,1
1,105,3,0,2,1,1,1,"0",2,2,32216,4,6,7,2,,,2,,,1,1
1,105,3,0,3,1,1,1,,8,2,32216,4,6,7,2,,,2,,,1,1
1,105,3,0,4,1,1,1,,12,2,32216,4,6,7,2,,,2,,,1,1
1,105,3,0,5,2,1,1,,1,2,12194,4,6,7,2,,,2,,,1,1
1,105,3,0,6,2,1,1,,2,2,12194,4,6,7,2,,,2,,,1,1
1,105,3,0,7,2,1,1,,8,2,12194,4,6,7,2,,,2,,,1,1
1,105,4,0,1,1,1,1,,1,2,20000,1,6,7,1,3,2,2,,,1,1
1,105,4,0,2,1,1,1,,8,2,20000,1,6,7,1,3,2,2,,,1,1
1,105,4,0,3,2,1,1,,2,2,10000,1,6,7,1,3,2,2,,,1,1
1,105,4,0,4,2,1,1,,8,2,10000,1,6,7,1,3,2,2,,,1,1
1,105,4,0,5,3,1,1,,1,2,10000,1,6,7,1,3,2,2,,,1,1
1,105,4,0,6,3,1,1,,2,2,10000,1,6,7,1,3,2,2,,,1,1
1,105,4,0,7,3,1,1,,8,2,10000,1,6,7,1,3,2,2,,,1,1
1,105,4,0,8,4,1,1,,1,2,10000,1,6,7,1,3,2,2,,,1,1
1,105,4,0,9,4,1,1,,2,2,10000,1,6,7,1,3,2,2,,,1,1
1,105,5,0,1,1,1,1,,1,2,5000,1,6,7,1,2,2,2,,,1,1
1,105,5,0,2,1,1,1,,2,2,5000,1,6,7,1,2,2,2,,,1,1
1,105,5,0,3,1,1,1,,8,2,5000,1,6,7,1,2,2,2,,,1,1
1,105,5,0,4,2,1,1,,1,2,27554,1,6,7,1,2,2,2,,,1,1
1,105,5,0,5,2,1,1,,2,2,27554,1,6,7,1,2,2,2,,,1,1
1,105,5,0,6,2,1,1,,8,2,27554,1,6,7,1,2,2,2,,,1,1
1,105,5,0,7,3,1,1,,1,2,60000,1,6,7,1,2,2,2,,,1,1
1,105,5,0,8,3,1,1,,2,2,60000,1,6,7,1,2,2,2,,,1,1
1,105,5,0,9,3,1,1,,8,2,60000,1,6,7,1,2,2,2,,,1,1
1,105,5,0,10,4,1,1,,1,2,29665,1,6,7,1,2,2,2,,,1,1
1,105,5,0,11,4,1,1,,8,2,29665,1,6,7,1,2,2,2,,,1,1
1,105,5,0,12,4,1,1,,12,2,29665,1,6,7,1,2,2,2,,,1,1
1,105,5,0,13,5,1,1,,1,2,20000,1,6,7,1,2,2,2,,,1,1
1,105,5,0,14,5,1,1,,2,2,20000,1,6,7,1,2,2,2,,,1,1
1,105,5,0,15,5,1,1,,8,2,20000,1,6,7,1,2,2,2,,,1,1
1,105,6,0,1,1,1,1,,1,2,45137,4,6,6,2,,,2,,,1,1
1,105,6,0,2,1,1,1,,2,2,45137,4,6,6,2,,,2,,,1,1
1,105,6,0,3,1,1,1,,8,2,45137,4,6,6,2,,,2,,,1,1
1,105,6,0,4,2,1,1,,1,2,40402,4,6,6,2,,,2,,,1,1
1,105,6,0,6,2,1,1,,2,2,40402,4,6,6,2,,,2,,,1,1
