"PASSAGE","GRAPPE","MENAGE","EXTENSION","MS00Q01","MS00Q02","MS00Q03A","MS00Q03B","MS00Q04A","MS00Q04B","MS00Q05","MS00Q06","MS00Q07","MS00Q08","MS00Q09","MS00Q10","MS00Q11","MS00Q12","MS00Q14","MS00Q15","MS00Q16","MS00Q17","MS00Q22","MS00Q23","MS00Q24","MS00Q25","MS00Q26","MS00Q59","MS00Q60","MS00Q61"
1,15,16,0,10,2,24092014,1505,24092014,1732,1,1,25092014,10,25092014,1,11,1150,84,3,221,2,11,0,0,1,1,2,2,2
1,15,17,0,10,1,24092014,1527,24092014,1642,1,1,25092014,10,25092014,1,11,1150,84,3,266,2,6,1,0,1,1,2,2,2
1,16,1,0,1,1,20102014,1709,20102014,1812,1,1,21102014,1,21102014,1,11,1150,93,3,5,1,5,1,1,1,1,2,2,2
1,16,2,0,1,1,20102014,1526,20102014,1630,1,1,21102014,1,21102014,1,11,1150,93,3,7,1,11,3,1,1,1,1,2,1
1,16,3,0,1,1,20102014,2003,20102014,2130,1,1,21102014,1,21102014,1,11,1150,93,3,11,1,7,1,2,1,1,1,2,1
1,16,4,0,1,1,21102014,805,21102014,912,1,1,21102014,1,21102014,1,11,1150,93,3,34,1,7,1,2,1,1,2,2,2
1,16,5,0,1,1,21102014,1539,21102014,1642,1,1,21102014,1,21102014,1,11,1150,93,3,39,1,8,3,2,1,1,1,2,1
1,16,6,0,1,1,21102014,927,21102014,1043,1,1,21102014,1,21102014,1,11,1150,93,3,40,1,5,1,2,1,1,1,1,1
1,16,7,0,1,3,21102014,918,21102014,1120,1,1,21102014,1,21102014,1,11,1150,93,3,44,1,6,1,2,1,1,1,2,1
1,16,8,0,1,3,20102014,1724,20102014,1811,1,1,21102014,1,21102014,1,11,1150,93,3,52,1,3,1,1,1,1,1,2,1
1,16,9,0,1,3,20102014,1443,20102014,1620,1,1,21102014,1,21102014,1,11,1150,93,3,54,1,3,0,0,1,1,1,2,1
1,16,10,0,1,3,21102014,1624,21102014,1854,1,1,21102014,1,21102014,1,11,1150,93,3,58,1,10,2,2,1,1,1,2,1
1,16,12,0,1,3,21102014,1210,21102014,1403,1,1,21102014,1,21102014,1,11,1150,93,3,67,2,8,1,2,1,1,1,2,1
1,16,13,0,1,2,20102014,1410,20102014,1549,1,1,20102014,1,20102014,1,11,1150,93,3,72,1,4,1,0,1,1,1,2,1
1,16,14,0,1,2,21102014,829,21102014,1010,1,1,21102014,1,21102014,1,11,1150,93,3,75,1,7,1,2,1,1,2,2,2
1,16,15,0,1,2,21102014,1030,21102014,1142,1,1,21102014,1,21102014,1,11,1150,93,3,77,1,8,1,2,1,1,2,2,2
1,16,16,0,1,2,21102014,1230,21102014,1400,1,1,21102014,1,21102014,1,11,1150,93,3,87,1,10,2,3,1,1,2,2,2
1,16,17,0,1,2,21102014,1430,21102014,1547,1,1,21102014,1,21102014,1,11,1150,93,3,96,1,8,1,1,1,1,1,2,1
1,16,18,0,1,2,20102014,1600,20102014,1710,1,1,21102014,1,21102014,1,11,1150,93,3,106,1,3,0,0,1,1,2,2,2
1,17,1,0,1,1,21092014,801,21092014,1045,1,1,22092014,1,22092014,1,11,1150,101,3,8,2,6,0,0,1,1,1,1,1
1,17,2,0,1,1,21092014,1554,21092014,1732,1,1,23092014,1,24092014,1,11,1150,101,3,9,2,1,0,0,1,1,1,1,1
1,17,3,0,1,1,22092014,1621,22092014,1903,1,1,22092014,1,22092014,1,11,1150,101,3,0,2,7,1,2,1,1,1,1,1
1,17,4,0,1,1,21092014,1055,21092014,1255,1,1,22092014,1,22092014,1,11,1150,101,3,29,2,6,1,0,1,1,2,2,2
1,17,5,0,1,1,20092014,1634,20092014,1800,1,1,23092014,1,23092014,1,11,1150,101,3,49,2,6,1,0,1,1,1,1,1
1,17,6,0,1,1,20092014,1050,20092014,1240,1,1,21092014,1,21092014,1,11,1150,101,3,63,1,1,0,0,1,1,1,1,1
1,17,7,0,1,3,20092014,1030,21092014,1545,1,1,22092014,1,22092014,1,11,1150,101,3,78,2,4,0,0,1,1,2,2,2
1,17,8,0,1,3,21092014,1620,21092014,1821,1,1,24092014,1,24092014,1,11,1150,101,3,110,2,8,2,2,1,1,1,1,1
1,17,9,0,1,3,20092014,810,20092014,1250,1,1,22092014,1,22092014,1,11,1150,101,3,114,2,2,1,0,1,1,2,2,2
1,17,10,0,1,3,21092014,1146,23092014,1455,1,1,23092014,1,23092014,1,11,1150,101,3,122,2,4,1,0,1,1,1,1,1
1,17,11,0,1,3,20092014,1534,20092014,1658,1,1,21092014,1,21092014,1,11,1150,101,3,0,1,1,0,0,1,1,2,2,2
1,17,12,0,1,3,21092014,820,21092014,1106,1,1,21092014,1,21092014,1,11,1150,101,3,138,1,4,1,0,1,1,1,1,1
1,17,13,0,1,2,22092014,1605,23092014,940,1,1,23092014,1,23092014,1,11,1150,101,3,13,1,7,1,1,1,1,1,2,1
1,17,14,0,1,2,21092014,913,21092014,1325,1,1,22092014,1,22092014,1,11,1150,101,3,162,1,6,2,0,1,1,2,1,1
1,17,15,0,1,2,21092014,1408,21092014,1732,1,1,22092014,1,22092014,1,11,1150,101,3,15,1,5,1,0,1,1,2,1,1
1,17,16,0,1,1,20092014,1020,20092014,1302,1,1,21092014,1,21092014,1,11,1150,101,3,16,2,5,1,1,1,1,2,2,2
1,17,17,0,1,2,23092014,1303,23092014,1626,1,1,24092014,1,24092014,1,11,1150,101,3,211,1,7,1,2,1,1,1,2,1
1,17,18,0,1,2,22092014,1100,22092014,1430,1,1,23092014,1,24092014,1,11,1150,101,3,13,1,13,1,3,1,1,1,2,1
1,18,1,0,1,1,26092014,734,26092014,959,1,1,26092014,1,26092014,1,11,1150,111,3,3,2,14,3,2,1,1,2,2,2
1,18,2,0,1,1,26092014,1010,26092014,1239,1,1,27092014,1,27092014,1,11,1150,111,3,5,2,7,3,2,1,1,2,2,2
1,18,3,0,1,1,26092014,1240,26092014,1353,1,1,27092014,1,27092014,1,11,1150,111,3,12,2,4,1,2,1,1,2,2,2
1,18,4,0,1,3,26092014,1359,26092014,1551,1,1,27092014,1,27092014,1,11,1150,111,3,19,2,4,1,1,1,1,2,2,2
1,18,5,0,1,3,26092014,743,26092014,1030,1,1,27092014,1,27092014,1,11,1150,111,3,32,2,9,2,2,1,1,2,2,2
1,18,6,0,1,3,26092014,1045,26092014,1310,1,1,26092014,1,26092014,1,11,1150,111,3,0,2,8,2,3,1,1,2,2,2
1,18,7,0,1,2,26092014,835,26092014,1120,1,1,26092014,1,26092014,1,11,1150,111,3,8,2,4,0,0,1,1,2,2,2
1,18,8,0,1,2,26092014,1407,26092014,1800,1,1,26092014,1,26092014,1,11,1150,111,3,8,2,7,2,0,1,1,2,2,2
1,18,9,0,1,2,26092014,1140,26092014,1350,1,1,26092014,1,26092014,1,11,1150,111,3,9,2,8,2,0,1,1,2,2,2
1,18,10,0,1,1,25092014,730,25092014,1038,1,1,25092014,1,25092014,1,11,1150,111,3,50,2,6,1,0,1,1,2,2,2
1,18,11,0,1,1,25092014,1040,25092014,1234,1,1,25092014,1,25092014,1,11,1150,111,3,57,2,3,2,0,1,1,2,2,2
1,18,12,0,1,1,25092014,1327,25092014,1602,1,1,25092014,1,25092014,1,11,1150,111,3,57,2,8,3,2,1,1,2,2,2
1,18,13,0,1,3,25092014,1052,25092014,1223,1,1,25092014,1,25092014,1,11,1150,111,3,0,2,6,0,0,1,1,2,2,2
1,18,14,0,1,3,25092014,756,25092014,1012,1,1,25092014,1,25092014,1,11,1150,111,3,0,2,5,1,0,1,1,2,2,2
1,18,15,0,1,3,25092014,1254,25092014,1401,1,1,27092014,1,27092014,1,11,1150,111,3,70,2,4,1,1,1,1,2,2,2
1,18,16,0,1,2,25092014,1530,25092014,1725,1,1,26092014,1,26092014,1,11,1150,111,3,16,2,4,1,1,1,1,2,2,2
1,18,17,0,1,2,25092014,815,25092014,1230,1,1,25092014,1,25092014,1,11,1150,111,3,17,2,8,2,3,1,1,2,2,2
1,18,18,0,1,2,25092014,1245,25092014,1500,1,1,25092014,1,25092014,1,11,1150,111,3,18,2,5,2,2,1,1,2,2,2
1,19,1,0,1,1,29092014,1111,29092014,1325,1,1,29092014,1,29092014,1,11,1150,125,3,5,2,5,1,0,1,1,2,2,2
1,19,2,0,1,1,28092014,938,28092014,1122,1,1,28092014,1,28092014,1,11,1150,125,3,10,2,4,2,0,1,1,2,2,2
1,19,3,0,1,1,29092014,1630,29092014,1807,1,1,29092014,1,30092014,1,11,1150,125,3,11,2,4,1,2,1,1,2,2,2
1,19,4,0,1,2,29092014,1430,29092014,1642,1,1,29092014,1,29092014,1,11,1150,125,3,13,2,6,1,1,1,1,2,2,2
1,19,6,0,1,1,28092014,1247,28092014,1408,1,1,28092014,1,28092014,1,11,1150,125,3,15,2,4,1,1,1,1,2,2,2
1,19,7,0,1,3,29092014,1404,29092014,1729,1,1,30092014,1,30092014,1,11,1150,125,3,21,2,9,3,2,1,1,2,2,2
1,19,9,0,1,3,28092014,942,28092014,1337,1,1,28092014,1,29092014,1,11,1150,125,3,4,1,20,5,0,2,1,2,2,2
1,19,10,0,1,3,28092014,1609,28092014,1917,1,1,28092014,1,30092014,1,11,1150,125,3,28,2,6,2,1,1,1,2,2,2
1,19,11,0,1,3,29092014,1740,29092014,1901,1,1,30092014,1,30092014,1,11,1150,125,3,31,2,2,0,0,1,1,2,2,2
1,19,12,0,1,2,29092014,1140,29092014,1358,1,1,29092014,1,29092014,1,11,1150,125,3,32,2,6,2,0,1,1,2,2,2
1,19,13,0,1,1,29092014,1337,29092014,1509,1,1,30092014,1,30092014,1,11,1150,125,3,32,2,8,1,1,1,1,2,2,2
1,19,14,0,1,2,29092014,1328,29092014,1612,1,1,29092014,1,29092014,1,11,1150,125,3,40,2,9,1,2,1,1,2,2,2
1,19,15,0,1,2,28092014,1140,28092014,1352,1,1,29092014,1,29092014,1,11,1150,125,3,47,2,11,6,1,1,2,2,2,2
1,19,16,0,1,2,29092014,908,29092014,1111,1,1,29092014,1,29092014,1,11,1150,125,3,52,2,7,3,0,1,1,2,2,2
1,19,17,0,1,2,28092014,815,28092014,1130,1,1,28092014,1,30092014,1,11,1150,125,3,53,2,9,3,0,1,1,2,2,2
1,19,18,0,1,2,28092014,1430,28092014,1800,1,1,28092014,1,29092014,1,11,1150,125,3,55,2,8,2,0,1,1,2,2,2
1,20,1,0,1,1,9102014,1632,9102014,1828,1,1,9102014,1,9102014,1,11,1150,137,3,14,1,8,1,2,1,1,1,1,1
1,20,2,0,1,1,9102014,1500,9102014,1703,1,1,9102014,1,9102014,1,11,1150,137,3,20,2,8,3,1,1,1,1,2,1
1,20,3,0,1,2,9102014,1603,9102014,1850,1,1,9102014,1,9102014,1,11,1150,137,3,137,1,17,1,0,2,1,1,1,1
1,20,4,0,1,3,9102014,1620,9102014,1738,1,1,10102014,1,10102014,1,11,1150,137,3,46,1,4,0,0,1,1,2,1,1
1,20,5,0,1,2,9102014,810,9102014,1114,1,1,9102014,1,9102014,1,11,1150,137,3,83,2,9,3,2,1,1,1,1,1
1,20,6,0,1,2,9102014,1130,9102014,1345,1,1,9102014,1,9102014,1,11,1150,137,3,90,1,3,1,1,1,1,1,2,1
1,20,7,0,1,3,9102014,935,9102014,1134,1,1,9102014,1,9102014,1,11,1150,137,3,96,1,10,4,0,1,1,1,2,1
1,20,8,0,1,3,9102014,1245,9102014,1508,1,1,9102014,1,9102014,1,11,1150,137,3,106,1,14,1,2,1,1,2,2,2
1,20,9,0,1,1,8102014,902,8102014,1026,1,1,8102014,1,8102014,1,11,1150,137,3,121,1,10,1,0,1,1,2,2,2
1,20,10,0,1,1,9102014,1039,9102014,1146,1,1,9102014,1,9102014,1,11,1150,137,3,153,1,7,1,2,1,1,2,2,2
1,20,11,0,1,3,10102014,1442,10102014,1534,1,1,10102014,1,10102014,1,11,1150,137,3,174,1,5,1,0,1,1,1,1,1
1,20,12,0,1,1,10102014,802,10102014,945,1,1,10102014,1,10102014,1,11,1150,137,3,177,2,2,1,0,1,1,2,2,2
1,20,13,0,1,1,10102014,851,10102014,1002,1,1,10102014,1,10102014,1,11,1150,137,3,184,2,5,0,0,1,1,1,1,1
1,20,14,0,1,3,10102014,803,10102014,956,1,1,10102014,1,10102014,1,11,1150,137,3,189,2,6,1,2,1,1,1,1,1
1,20,15,0,1,3,10102014,1033,10102014,1211,1,1,10102014,1,10102014,1,11,1150,137,3,194,1,6,1,1,1,1,1,1,1
1,20,16,0,1,2,10102014,835,10102014,1120,1,1,10102014,1,10102014,1,11,1150,137,3,196,2,7,1,2,1,1,2,2,2
1,20,18,0,1,2,10102014,1145,10102014,1300,1,1,10102014,1,10102014,1,11,1150,137,3,237,1,1,0,0,1,1,2,2,2
1,21,1,0,1,3,29102014,755,29102014,927,1,1,29102014,1,29102014,1,11,1150,145,3,3,2,2,0,0,1,1,2,2,2
1,21,2,0,1,3,28102014,1240,28102014,1354,1,1,28102014,1,28102014,1,11,1150,145,3,0,2,7,1,1,1,1,1,2,1
1,21,3,0,1,3,28102014,1710,29102014,815,1,1,29102014,1,29102014,1,11,1150,145,3,5,2,5,1,1,1,1,2,2,2
1,21,4,0,1,3,28102014,1439,28102014,1541,1,1,28102014,1,28102014,1,11,1150,145,3,8,2,3,1,1,1,1,1,2,1
1,21,5,0,1,1,28102014,1236,28102014,1315,1,1,28102014,1,28102014,1,11,1150,145,3,10,2,7,0,0,1,1,1,1,1
1,21,6,0,1,1,28102014,1703,28102014,1801,1,1,28102014,1,28102014,1,11,1150,145,3,17,2,5,1,1,1,1,1,1,1
1,21,8,0,1,1,29102014,1504,29102014,1556,1,1,29102014,1,29102014,1,11,1150,145,3,46,1,5,2,0,1,1,2,2,2
1,21,9,0,1,2,28102014,1025,28102014,1200,1,1,28102014,1,28102014,1,11,1150,145,3,68,2,6,3,0,1,1,2,2,2
1,21,10,0,1,2,28102014,1220,28102014,1359,1,1,28102014,1,28102014,1,11,1150,145,3,68,1,2,1,0,1,1,2,2,2
1,21,11,1,1,2,28102014,1025,28102014,1200,1,1,28102014,1,28102014,1,11,1150,145,3,68,1,5,1,1,1,1,1,2,1
1,21,12,0,1,3,28102014,1443,28102014,1601,1,1,12102014,1,28102014,1,11,1150,145,3,121,2,7,1,3,1,1,1,2,1
1,21,13,0,1,3,29102014,1236,29102014,1438,1,1,29102014,1,29102014,1,11,1150,145,3,135,2,1,0,0,1,1,2,2,2
1,21,14,0,1,2,29102014,1555,29102014,1559,1,1,29102014,1,29102014,1,11,1150,145,3,136,1,6,1,2,1,1,2,2,2
1,21,15,0,1,2,29102014,1603,29102014,1753,1,1,29102014,1,30102014,1,11,1150,145,3,174,1,8,1,3,1,1,2,2,2
1,21,16,0,1,2,29102014,1429,29102014,1550,1,1,29102014,1,29102014,1,11,1150,145,3,179,1,6,0,0,1,1,2,2,2
1,21,17,0,1,1,29102014,1431,29102014,1542,1,1,29102014,1,29102014,1,11,1150,145,3,46,2,8,1,2,1,1,2,2,2
1,21,18,0,1,1,29102014,1339,29102014,1428,1,1,29102014,1,29102014,1,11,1150,145,3,183,2,5,1,0,1,1,2,2,2
1,22,1,0,1,1,18102014,1725,18102014,1800,1,1,18102014,1,18102014,1,11,1150,152,3,14,1,6,1,1,1,1,1,1,1
1,22,2,0,1,1,18102014,1621,18102014,1734,1,1,18102014,1,18102014,1,11,1150,152,3,29,1,3,0,0,1,1,2,2,2
1,22,3,0,1,1,18102014,1413,18102014,1552,1,1,18102014,1,18102014,1,11,1150,152,3,38,1,9,4,1,1,1,1,2,1
1,22,4,0,1,1,19102014,816,19102014,948,1,1,19102014,1,19102014,1,11,1150,152,3,55,1,8,2,2,1,1,1,2,1
1,22,5,0,1,2,18102014,1415,18102014,1659,1,1,19102014,1,19102014,1,11,1150,152,3,67,1,9,2,0,1,1,1,2,1
1,22,6,0,1,2,19102014,1301,19102014,1512,1,1,19102014,1,19102014,1,11,1150,152,3,62,1,1,1,0,1,1,2,2,2
1,22,7,0,1,3,18102014,1757,18102014,1849,1,1,18102014,1,18102014,1,11,1150,152,3,92,1,2,0,0,1,1,2,2,2
1,22,8,0,1,3,19102014,1000,19102014,1218,1,1,19102014,1,19102014,1,11,1150,152,3,100,1,7,1,2,1,1,2,2,2
1,22,9,0,1,3,18102014,1321,18102014,1412,1,1,18102014,1,18102014,1,11,1150,152,3,107,2,2,0,0,1,1,2,2,2
1,22,10,0,1,2,19102014,840,19102014,1139,1,1,19102014,1,19102014,1,11,1150,152,3,108,1,7,1,1,1,1,1,2,1
1,22,11,0,1,3,18102014,1500,18102014,1708,1,1,18102014,1,18102014,1,11,1150,152,3,116,1,9,2,3,1,1,2,2,2
1,22,12,0,1,2,19102014,1600,19102014,1803,1,1,19102014,1,19102014,1,11,1150,152,3,124,1,13,2,2,1,1,1,2,1
1,22,13,0,1,1,18102014,1154,18102014,1302,1,1,18102014,1,18102014,1,11,1150,152,3,138,2,8,2,2,1,1,2,2,2
1,22,14,0,1,1,18102014,812,18102014,923,1,1,18102014,1,18102014,1,11,1150,152,3,151,2,5,1,1,1,1,1,2,1
1,22,15,0,1,2,18102014,900,18102014,1103,1,1,18102014,1,18102014,1,11,1150,152,3,162,1,4,1,0,1,1,2,2,2
1,22,16,0,1,3,17102014,817,17102014,1047,1,1,17102014,1,17102014,1,11,1150,152,3,180,1,3,1,1,1,1,1,2,1
1,22,17,0,1,3,20102014,1030,20102014,1202,1,1,20102014,1,20102014,1,11,1150,152,3,182,2,3,2,0,1,1,1,2,1
1,22,18,0,1,2,18102014,1150,18102014,1349,1,1,18102014,1,18102014,1,11,1150,152,3,169,2,6,1,1,1,1,1,2,1
1,23,1,0,1,2,11102014,1040,11102014,1239,1,1,11102014,1,11102014,1,11,1150,162,3,3,2,4,1,0,1,1,1,2,1
1,23,2,0,1,2,11102014,1310,11102014,1506,1,1,11102014,1,11102014,1,11,1150,162,3,4,2,8,2,0,1,1,2,1,1
1,23,3,0,1,2,12102014,1053,12102014,1304,1,1,13102014,1,13102014,1,11,1150,162,3,5,2,9,4,1,1,1,2,2,2
1,23,4,0,1,2,12102014,810,12102014,1126,1,1,12102014,1,12102014,1,11,1150,162,3,6,2,6,1,1,1,1,1,2,1
1,23,5,0,1,2,11102014,1600,11102014,1758,1,1,12102014,1,12102014,1,11,1150,162,3,19,2,6,2,0,1,1,2,1,1
1,23,6,0,1,2,12102014,1220,12102014,1440,1,1,12102014,1,12102014,1,11,1150,162,3,32,2,5,1,0,1,1,1,1,1
1,23,7,0,1,3,11102014,1702,11102014,1950,1,1,11102014,1,11102014,1,11,1150,162,3,34,2,6,1,0,1,1,2,2,2
1,23,8,0,1,3,11102014,1117,11102014,1324,1,1,11102014,1,11102014,1,11,1150,162,3,0,2,6,1,1,1,1,2,2,2
1,23,9,0,1,3,11102014,1405,11102014,1657,1,1,11102014,1,11102014,1,11,1150,162,3,58,2,5,1,1,1,1,2,2,2
1,23,11,0,1,1,12102014,832,12102014,1022,1,1,12102014,1,12102014,1,11,1150,162,3,95,2,8,2,1,1,1,2,2,2
1,23,13,0,1,1,12102014,1418,12102014,1549,1,1,12102014,1,12102014,1,11,1150,162,3,111,2,10,3,0,1,1,2,2,2
1,23,14,0,1,1,12102014,1406,12102014,1623,1,1,12102014,1,12102014,1,11,1150,162,3,117,2,4,1,0,1,1,2,2,2
1,23,16,0,1,1,11102014,1034,11102014,1152,1,1,11102014,1,11102014,1,11,1150,162,3,128,2,9,4,0,1,1,2,2,2
1,23,17,0,1,3,12102014,1205,12102014,1517,1,1,12102014,1,12102014,1,11,1150,162,3,129,2,8,1,2,1,1,2,2,2
1,23,18,0,1,3,12102014,807,12102014,1053,1,1,12102014,1,12102014,1,11,1150,162,3,148,2,6,1,0,1,1,1,2,1
1,24,1,0,1,3,26102014,1138,26102014,1303,1,1,26102014,1,26102014,1,11,1150,179,3,2,2,12,1,1,1,1,2,2,2
1,24,2,0,1,3,26102014,1646,26102014,1849,1,1,26102014,1,26102014,1,11,1150,179,3,8,2,5,0,0,1,1,2,2,2
1,24,3,0,1,2,26102014,1410,26102014,1539,1,1,26102014,1,26102014,1,11,1150,179,3,3,1,8,1,0,1,1,1,2,1
1,24,4,0,1,3,26102014,1400,26102014,1639,1,1,26102014,1,26102014,1,11,1150,179,3,11,2,15,1,1,1,1,2,2,2
1,24,5,0,1,3,26102014,920,26102014,1123,1,1,26102014,1,26102014,1,11,1150,179,3,15,2,2,1,0,1,1,2,2,2
1,24,6,0,1,1,26102014,1415,26102014,1524,1,1,26102014,1,26102014,1,11,1150,179,3,13,2,6,2,0,1,1,2,2,2
1,24,7,0,1,2,26102014,1650,26102014,1803,1,1,26102014,1,26102014,1,11,1150,179,3,0,2,5,1,0,1,1,1,1,1
1,24,8,0,1,1,26102014,1528,26102014,1615,1,1,26102014,1,26102014,1,11,1150,179,3,19,2,7,2,1,1,1,2,2,2
1,24,9,0,1,2,26102014,1015,26102014,1200,1,1,26102014,1,26102014,1,11,1150,179,3,2,2,10,3,0,1,1,2,2,2
1,24,10,0,1,2,26102014,1215,26102014,1404,1,1,26102014,1,26102014,1,11,1150,179,3,0,2,7,1,1,1,1,2,2,2
1,24,11,0,1,2,26102014,819,26102014,959,1,1,26102014,1,26102014,1,11,1150,179,3,0,2,4,1,2,1,1,2,2,2
1,24,12,0,1,1,27102014,817,27102014,934,1,1,27102014,1,27102014,1,11,1150,179,3,28,2,5,1,3,1,1,1,1,1
1,24,13,0,1,1,26102014,1125,26102014,1257,1,1,26102014,1,26102014,1,11,1150,179,3,33,2,8,1,1,1,1,2,2,2
1,24,14,0,1,3,26102014,822,26102014,915,1,1,26102014,1,26102014,1,11,1150,179,3,34,2,4,1,0,1,1,2,2,2
1,24,15,0,1,1,27102014,1004,27102014,1136,1,1,27102014,1,27102014,1,11,1150,179,3,29,2,7,1,0,1,1,2,2,2
1,24,16,0,1,2,28102014,804,28102014,954,1,1,28102014,1,28102014,1,11,1150,179,3,38,2,6,2,0,1,1,1,2,1
1,24,17,0,1,3,27102014,833,27102014,1008,1,1,27102014,1,27102014,1,11,1150,179,3,40,2,8,1,0,1,1,2,2,2
1,24,18,0,1,1,26102014,1730,26102014,1828,1,1,27102014,1,27102014,1,11,1150,179,3,39,2,5,2,1,1,1,2,2,2
1,25,2,0,1,1,6102014,1022,6102014,1232,1,1,6102014,1,6102014,1,11,1150,184,3,2,2,9,1,1,1,1,2,1,1
1,25,4,0,1,1,6102014,1733,6102014,1850,1,1,6102014,1,7102014,1,11,1150,184,3,20,2,5,1,2,1,1,2,2,2
1,25,5,0,1,1,6102014,1550,6102014,1728,1,1,6102014,1,7102014,1,11,1150,184,3,22,2,5,1,2,1,1,2,2,2
1,25,6,0,1,1,6102014,815,6102014,1018,1,1,7102014,1,7102014,1,11,1150,184,3,26,1,6,1,2,1,1,2,2,2
1,25,7,0,1,3,6102014,1127,6102014,1312,1,1,6102014,1,6102014,1,11,1150,184,3,40,1,3,1,0,1,1,2,2,2
1,25,8,0,1,2,6102014,1500,6102014,1706,1,1,6102014,1,6102014,1,11,1150,184,3,47,2,10,2,1,1,1,2,2,2
1,25,9,0,1,2,6102014,806,6102014,1120,1,1,6102014,1,6102014,1,11,1150,184,3,50,2,8,2,2,1,1,2,2,2
1,25,10,0,1,3,6102014,904,6102014,1104,1,1,6102014,1,6102014,1,11,1150,184,3,40,1,6,1,1,1,1,2,2,2
1,25,11,0,1,1,7102014,1006,7102014,1116,1,1,7102014,1,7102014,1,11,1150,184,3,68,2,4,1,2,1,1,2,2,2
1,25,12,0,1,3,8102014,813,8102014,933,1,1,8102014,1,8102014,1,11,1150,184,3,72,2,6,0,0,1,1,1,2,1
1,25,13,0,1,2,6102014,1140,6102014,1426,1,1,6102014,1,6102014,1,11,1150,184,3,81,2,8,1,1,1,1,2,1,1
1,25,14,0,1,3,7102014,1114,7102014,1402,1,1,8102014,1,8102014,1,11,1150,184,3,93,2,8,1,0,1,1,1,2,1
1,25,15,0,1,2,7102014,720,7102014,1000,1,1,7102014,1,7102014,1,11,1150,184,3,94,2,5,1,1,1,1,1,2,1
1,25,16,0,1,3,6102014,1608,6102014,1742,1,1,7102014,1,7102014,1,11,1150,184,3,57,2,5,0,0,1,1,2,2,2
1,25,17,0,1,2,6102014,1720,6102014,1900,1,1,7102014,1,7102014,1,11,1150,184,3,25,2,5,1,0,1,1,2,2,2
1,25,18,0,1,2,7102014,1020,7102014,1242,1,1,7102014,1,7102014,1,11,1150,184,3,136,2,4,1,0,1,1,2,2,2
1,26,1,0,1,1,15102014,810,15102014,923,1,1,15102014,1,15102014,1,11,1150,190,3,2,1,7,1,2,1,1,1,2,1
1,26,2,0,1,1,14102014,1750,14102014,1857,1,1,14102014,1,14102014,1,11,1150,190,3,7,1,6,1,2,1,1,1,2,1
1,26,3,0,1,1,14102014,1528,14102014,1716,1,1,14102014,1,14102014,1,11,1150,190,3,11,1,12,1,0,1,1,1,1,1
1,26,4,0,1,1,15102014,1142,15102014,1238,1,1,15102014,1,15102014,1,11,1150,190,3,20,1,5,1,2,1,1,1,1,1
1,26,5,0,1,1,14102014,1000,15102014,1134,1,1,15102014,1,15102014,1,11,1150,190,3,22,1,4,0,0,1,1,2,2,2
1,26,6,0,1,1,15102014,1732,16102014,802,1,1,16102014,1,16102014,1,11,1150,190,3,25,2,5,1,2,1,1,1,2,1
1,26,7,0,1,2,14102014,1406,14102014,1613,1,1,14102014,1,15102014,1,11,1150,190,3,41,2,8,1,0,1,1,1,2,1
1,26,8,0,1,2,15102014,1352,15102014,1509,1,1,16102014,16,16102014,1,11,1150,190,3,42,2,6,1,0,1,1,2,2,2
1,26,9,0,1,2,15102014,1518,15102014,1700,1,1,15102014,1,15102014,1,11,1150,190,3,50,1,4,0,0,1,1,2,2,2
1,26,10,0,1,2,14102014,1630,14102014,1830,1,1,15102014,1,16102014,1,11,1150,190,3,37,1,12,2,3,1,1,1,2,1
1,26,11,0,1,2,15102014,1126,15102014,1250,1,1,15102014,1,15102014,1,11,1150,190,3,58,1,2,0,0,1,1,1,2,1
1,26,12,0,1,3,15102014,1110,15102014,1339,1,1,15102014,1,15102014,1,11,1150,190,3,66,2,5,1,0,1,1,1,2,1
1,26,14,0,1,3,14102014,1750,14102014,2037,1,1,14102014,1,14102014,1,11,1150,190,3,76,1,4,1,1,1,1,2,2,2
1,26,15,0,1,3,15102014,824,15102014,1031,1,1,16102014,1,16102014,1,11,1150,190,3,79,1,6,1,2,1,1,1,1,1
1,26,16,0,1,3,15102014,1531,15102014,1753,1,1,16102014,1,16102014,1,11,1150,190,3,80,1,6,1,2,1,1,1,2,1
1,26,17,0,1,3,14102014,1417,14102014,1659,1,1,14102014,1,14102014,1,11,1150,190,3,100,2,4,1,1,1,1,1,1,1
1,26,18,0,1,2,15102014,923,15102014,1119,1,1,15102014,1,15102014,1,11,1150,190,3,102,2,5,1,2,1,1,2,2,2
1,27,1,0,1,3,24102014,850,24102014,1111,1,1,24102014,1,24102014,1,11,1150,197,3,0,2,12,2,0,1,1,1,2,1
1,27,2,0,1,3,24102014,1224,24102014,1357,1,1,24102014,1,24102014,1,11,1150,197,3,0,2,5,1,1,1,1,1,2,1
1,27,3,0,1,2,21102014,823,24102014,950,1,1,24102014,1,24102014,1,11,1150,197,3,39,2,4,1,0,1,1,2,1,1
1,27,4,0,1,2,24102014,1015,24102014,1154,1,1,24102014,1,24102014,1,11,1150,197,3,41,1,7,2,0,1,1,1,2,1
1,27,5,0,1,3,25102014,1620,25102014,1742,1,1,25102014,1,25102014,1,11,1150,197,3,56,2,6,1,2,1,1,1,2,1
1,27,6,0,1,2,24102014,1320,24102014,1500,1,1,24102014,1,24102014,1,11,1150,197,3,62,2,9,1,3,1,1,1,2,1
