"PASSAGE","GRAPPE","MENAGE","EXTENSION","AS01QA","AS01Q01","AS01Q03","AS01Q07","AS01Q08","AS01Q09","AS01Q10","AS01Q10A","AS01Q10B"
2,147,13,0,2,2,1,191802,4,5,40,1,1
2,147,15,0,1,1,1,22782,0,1,5,1,1
2,147,15,0,3,3,1,28006,5,1,30,1,1
2,147,15,0,5,4,1,0,1,1,10,1,2
2,147,15,0,2,2,1,11816,4,1,25,1,1
2,147,15,0,4,3,2,280067,5,1,30,1,1
2,147,18,0,4,3,1,10774,5,1,70,1,1
2,147,18,0,3,2,1,0,4,1,60,1,1
2,147,18,0,1,1,1,101436,1,1,10,1,1
2,147,18,0,2,1,2,41580,1,1,10,1,1
2,148,1,0,3,3,1,0,20,1,90,1,1
2,148,1,0,2,2,1,0,30,1,120,1,1
2,148,1,0,1,1,1,8776,0,1,0,1,1
2,148,3,0,1,1,1,16547,0,1,0,1,1
2,148,5,0,4,4,1,0,6,1,130,1,1
2,148,5,0,2,2,1,260292,3,1,20,1,1
2,148,5,0,3,3,1,0,6,1,130,1,1
2,148,5,0,5,5,1,0,0,1,0,1,1
2,148,5,0,1,1,1,496748,3,1,20,1,2
2,148,6,0,3,3,1,422963,4,1,40,1,1
2,148,6,0,2,2,1,984166,3,1,30,1,1
2,148,6,0,1,1,1,17379,0,1,0,1,1
2,148,7,0,4,4,1,0,4,1,30,1,1
2,148,7,0,6,6,1,0,3,1,15,1,2
2,148,7,0,2,2,1,721053,4,1,30,1,1
2,148,7,0,1,1,1,19954,0,1,0,1,1
2,148,7,0,7,7,1,0,7,1,90,1,1
2,148,7,0,3,3,1,178116,3,1,30,1,1
2,148,7,0,5,5,1,548457,5,1,60,1,1
2,148,8,0,1,1,1,507272,0,1,0,1,1
2,148,8,0,2,2,1,43565,3,1,30,1,1
2,148,9,0,1,1,1,169181,0,1,5,1,1
2,148,9,0,3,3,1,220652,2,1,60,1,1
2,148,9,0,2,2,1,15911,1,1,10,1,1
2,148,10,0,2,2,1,102078,0,1,10,1,1
2,148,10,0,1,1,1,221566,0,1,10,1,1
2,148,10,0,3,3,1,0,1,1,30,1,1
2,148,11,0,2,2,1,58001,3,1,30,1,1
2,148,11,0,1,1,1,65159,4,1,40,1,1
2,148,12,0,3,3,1,6557,1,1,10,1,1
2,148,12,0,1,1,1,21402,1,1,10,1,1
2,148,12,0,2,2,1,14596,1,1,15,1,1
2,148,14,0,2,2,1,12077,1,1,10,1,1
2,148,14,0,4,4,2,0,0,1,0,1,2
2,148,14,0,3,3,1,1,1,1,10,1,1
2,148,14,0,5,5,1,923,1,1,10,1,1
2,148,14,0,1,1,1,55147,0,1,0,1,2
2,148,15,0,1,1,1,32293,0,1,5,1,1
2,149,1,0,1,1,1,10015,0,1,5,1,1
2,149,1,0,5,5,1,112076,0,1,2,1,1
2,149,1,0,9,9,1,191344,4,1,30,1,2
2,149,1,0,6,6,1,0,15,1,120,1,2
2,149,1,0,7,7,1,0,16,1,125,1,2
2,149,1,0,2,2,1,110150,1,1,10,1,1
2,149,1,0,10,1,1,,,,,,
2,149,1,0,4,4,1,437803,7,1,90,1,1
2,149,1,0,3,3,1,129341,0,1,5,1,1
2,149,1,0,8,8,1,178052,3,1,25,1,2
2,149,2,0,3,3,1,207868,1,1,15,1,1
2,149,2,0,1,1,1,467043,0,1,5,1,2
2,149,2,0,4,4,1,627994,3,1,45,1,1
2,149,2,0,2,2,1,299484,0,1,5,1,1
2,149,3,0,1,1,1,301319,0,1,10,1,1
2,149,5,0,2,2,1,20174,1,1,20,1,1
2,149,5,0,3,3,1,165531,2,1,30,1,1
2,149,5,0,1,1,1,38441,0,1,0,1,1
2,149,6,0,2,2,1,12143,0,1,5,1,1
2,149,6,0,1,1,1,18541,0,1,0,1,1
2,149,6,0,3,3,1,335176,3,1,20,1,2
2,149,8,0,1,1,1,81521,3,1,30,1,1
2,149,8,0,2,2,1,24804,0,1,0,1,1
2,149,9,0,1,1,1,19150,0,1,0,1,1
2,149,9,0,3,3,1,4463,0,1,5,1,1
2,149,9,0,4,4,1,0,0,1,10,1,2
2,149,9,0,2,2,1,6977,0,1,5,1,1
2,149,10,0,2,2,1,73339,0,1,10,1,1
2,149,10,0,1,1,1,33399,0,1,0,1,1
2,149,10,0,3,3,1,15614,1,1,20,1,1
2,149,11,0,3,1,3,378851,0,1,5,1,1
2,149,11,0,2,1,2,378851,0,1,5,1,1
2,149,11,0,1,1,1,378851,0,1,5,1,1
2,149,12,0,2,2,1,38511,0,1,0,1,1
2,149,12,0,1,1,1,36965,0,1,0,1,1
2,149,15,0,1,1,1,391379,0,1,0,1,1
2,149,15,0,3,3,1,235907,1,1,10,1,1
2,149,15,0,2,2,1,488507,0,1,7,1,1
2,149,17,0,1,1,1,14940,0,1,2,1,1
2,149,17,0,2,2,1,6064,1,1,10,1,1
2,149,18,0,3,3,1,923365,1,1,30,1,1
2,149,18,0,4,4,1,0,15,1,120,1,1
2,149,18,0,1,1,1,11567,0,1,0,1,1
2,149,18,0,2,2,1,876516,2,1,50,1,1
2,150,1,0,2,2,1,0,3,1,60,1,2
2,150,1,0,1,1,1,0,3,1,60,1,1
2,150,3,0,1,1,1,27416,4,1,40,1,1
2,150,3,0,2,2,1,11925,4,1,40,1,1
2,150,4,0,1,1,1,0,1,1,75,1,1
2,150,5,0,1,1,1,0,7,1,60,1,1
2,150,7,0,3,3,1,105107,9,3,15,1,1
2,150,7,0,2,2,1,852584,9,3,15,1,1
2,150,7,0,1,1,1,375808,1,3,15,1,1
2,150,8,0,1,1,1,34060,3,1,30,1,1
2,150,10,0,1,1,1,14131,4,1,60,1,1
2,150,10,0,2,2,1,14927,2,1,30,1,1
2,150,10,0,3,3,1,35236,4,1,60,1,1
2,150,11,0,4,3,1,736400,3,1,50,1,1
2,150,11,0,2,1,2,7364,2,1,30,1,1
2,150,11,0,1,1,1,5288,2,1,30,1,1
2,150,11,0,3,2,1,33893,3,1,60,1,1
2,150,13,0,1,1,1,11407,9,1,90,1,1
2,150,13,0,2,2,1,103956,3,1,60,1,1
2,150,15,0,3,3,1,133405,4,3,20,1,1
2,150,15,0,1,1,1,591199,2,3,10,1,1
2,150,15,0,4,4,1,805118,4,3,20,1,1
2,150,15,0,2,2,1,449192,3,3,15,1,1
2,150,15,0,5,5,1,708333,1,3,7,1,1
2,150,16,0,3,3,1,257919,6,1,100,1,1
2,150,16,0,2,2,1,210196,3,1,30,1,1
2,150,16,0,1,1,1,217827,5,1,60,1,1
2,150,17,0,1,1,1,40163,5,1,40,1,1
2,150,17,0,4,4,1,6002,3,1,30,1,1
2,150,17,0,3,3,1,19874,3,1,30,1,1
2,150,17,0,2,2,1,22518,5,1,40,1,1
2,150,18,0,2,2,1,2955,3,1,30,1,1
2,150,18,0,1,1,1,85826,6,1,60,1,1
2,151,1,0,1,1,1,121335,0,1,5,1,1
2,151,2,0,1,1,1,134784,0,1,5,1,1
2,151,2,0,3,2,1,356109,0,1,1,1,1
2,151,2,0,2,1,2,204466,0,1,5,1,1
2,151,3,0,2,1,2,20026,0,1,5,1,1
2,151,3,0,1,1,1,34616,0,1,5,1,1
2,151,3,0,3,2,1,0,20,5,300,1,2
2,151,5,0,2,2,1,377949,0,1,5,1,1
2,151,5,0,1,1,1,720376,0,1,5,1,1
2,151,6,0,1,1,1,132344,0,1,10,1,1
2,151,6,0,2,1,2,337157,0,1,10,1,1
2,151,6,0,3,1,3,376514,0,1,10,1,1
2,151,7,0,1,1,1,1,1,1,15,1,1
2,151,7,0,2,2,1,0,3,1,30,1,1
2,151,7,0,3,3,1,265194,0,1,5,2,1
2,151,10,0,1,1,1,0,2,1,240,1,1
2,151,10,0,2,1,2,0,20,1,240,1,1
2,151,10,0,4,2,2,927132,1,1,10,1,1
2,151,10,0,3,2,1,731385,1,1,10,1,1
2,151,11,0,1,1,1,527183,1,1,10,1,1
2,151,12,0,2,2,1,205989,3,1,15,1,1
2,151,12,0,1,1,1,376181,2,1,10,1,1
2,151,13,0,3,2,2,525818,1,1,4,1,1
2,151,13,0,1,1,1,238566,1,1,4,1,1
2,151,13,0,2,2,1,520669,1,1,4,1,1
2,151,13,0,4,2,3,152337,1,1,4,1,1
2,151,14,0,2,2,1,30926,0,1,10,1,1
2,151,14,0,1,1,1,11860,0,1,5,1,1
2,151,15,0,3,2,2,121020,2,1,30,1,1
2,151,15,0,1,1,1,668378,0,1,25,1,1
2,151,15,0,2,2,1,383036,2,1,30,1,1
2,151,16,0,1,1,1,226123,0,1,2,1,1
2,151,17,0,1,1,1,0,0,1,2,1,1
2,151,17,0,2,2,1,0,7,1,60,1,1
2,151,18,0,1,1,1,23166,0,1,5,1,1
2,152,1,0,1,1,1,45747,0,1,0,1,1
2,152,1,0,2,2,1,26987,3,1,120,1,1
2,152,1,0,3,3,1,0,10,1,600,1,2
2,152,1,0,4,4,1,10607,5,1,350,1,2
2,152,2,0,2,2,1,37466,2,1,30,1,1
2,152,2,0,3,3,1,0,10,1,150,1,1
2,152,2,0,1,1,1,11536,0,1,2,1,1
2,152,2,0,4,4,1,34593,2,1,10,1,2
2,152,3,0,1,1,1,295020,0,1,2,1,1
2,152,3,0,3,3,1,0,30,1,240,1,1
2,152,3,0,2,2,1,224518,7,1,120,1,1
2,152,4,0,1,1,1,173126,0,1,0,1,1
2,152,4,0,3,3,1,343832,4,1,120,1,2
2,152,4,0,2,2,1,355460,1,1,20,1,1
2,152,4,0,5,5,1,0,5,1,140,1,2
2,152,4,0,4,4,1,215286,3,1,140,1,2
2,152,5,0,3,3,1,117684,5,1,60,1,1
2,152,5,0,4,4,1,0,10,1,120,1,1
2,152,5,0,1,1,1,179241,0,1,0,1,1
2,152,5,0,2,2,1,39677,3,1,35,1,1
2,152,5,0,5,4,2,0,10,1,120,1,1
2,152,6,0,2,2,1,12192,0,1,5,1,1
2,152,6,0,3,3,1,5795,0,1,11,1,1
2,152,6,0,1,1,1,12438,0,1,2,1,1
2,152,7,0,3,3,1,0,7,1,70,1,1
2,152,7,0,1,1,1,34544,0,1,5,1,1
2,152,7,0,2,2,1,0,4,1,30,1,1
2,152,8,0,1,1,1,51703,0,1,3,1,1
2,152,8,0,3,3,1,0,5,1,60,1,1
2,152,8,0,2,2,1,32473,3,1,20,1,2
2,152,8,0,5,5,1,0,7,1,90,1,1
2,152,8,0,4,4,1,16694,2,1,15,1,2
2,152,9,0,1,1,1,0,3,6,30,1,1
2,152,9,0,2,2,1,0,8,5,120,1,1
2,152,11,0,1,1,1,51703,0,1,0,1,1
2,152,11,0,2,2,1,32473,1,1,20,1,1
2,152,11,0,3,3,1,16694,0,1,0,1,1
2,152,12,0,2,2,1,705106,0,1,0,1,1
2,152,12,0,1,1,1,93123,15,1,15,1,1
2,152,13,0,1,1,1,0,13,1,120,1,1
2,152,13,0,2,2,1,25385,1,1,5,1,1
2,152,13,0,3,3,1,0,11,1,90,1,1
2,152,15,0,4,4,1,269015,2,1,30,1,1
2,152,15,0,1,1,1,396834,0,1,2,1,1
2,152,15,0,3,3,1,0,4,1,120,1,1
2,152,15,0,2,2,1,0,2,1,30,1,1
2,152,16,0,3,3,1,313947,4,1,60,1,1
2,152,16,0,5,5,1,0,20,1,400,1,2
2,152,16,0,1,1,1,226468,2,1,15,1,1
2,152,16,0,4,4,1,934947,3,1,40,1,1
2,152,16,0,2,2,1,180337,0,1,0,1,1
2,152,17,0,2,2,1,172817,13,1,50,1,1
2,152,17,0,1,1,1,173495,0,1,0,1,1
2,152,17,0,3,3,1,0,15,1,140,1,1
2,152,18,0,2,2,1,31429,1,1,10,1,1
2,152,18,0,3,3,1,0,15,1,140,1,1
2,152,18,0,4,4,1,0,5,1,70,1,2
2,152,18,0,1,1,1,22252,0,1,1,1,1
2,153,2,0,1,1,1,70196,5,1,30,1,1
2,153,3,0,4,4,1,0,2,1,20,1,2
2,153,3,0,3,3,1,1474,2,1,20,1,1
2,153,3,0,1,1,1,48500,3,1,30,1,1
2,153,3,0,2,2,1,11309,3,1,30,1,1
2,153,4,0,1,1,1,19830,2,2,30,1,1
2,153,5,0,2,2,1,36185,2,1,10,1,1
2,153,5,0,1,1,1,18412,3,1,20,1,1
2,153,6,0,2,2,1,0,4,1,45,2,1
2,153,6,0,3,3,1,0,2,1,20,2,2
2,153,6,0,1,1,1,10467,3,1,30,2,1
2,153,8,0,1,1,1,10455,2,1,15,2,1
2,153,9,0,1,1,1,76012,4,1,60,1,1
2,153,10,0,3,3,1,9153,1,1,15,1,1
2,153,10,0,1,1,1,70290,2,1,30,1,1
2,153,10,0,2,2,1,21612,2,1,30,1,1
2,153,11,0,1,1,1,70476,1,1,10,1,1
2,153,12,0,1,1,1,38462,3,1,45,1,1
2,153,12,0,2,2,1,0,1,1,7,1,1
2,153,13,0,2,2,1,0,2,1,30,2,1
2,153,13,0,1,1,1,14672,1,1,10,2,1
2,153,14,0,1,1,1,60405,1,1,6,1,1
2,153,14,0,2,2,1,10814,2,2,6,1,1
2,153,15,0,1,1,1,21460,1,2,5,1,1
2,153,16,0,1,1,1,19163,3,1,45,1,1
2,153,16,0,2,2,1,21136,3,1,45,1,1
2,153,18,0,1,1,1,60791,3,1,35,1,1
2,153,18,0,2,2,1,13726,2,1,20,1,1
2,154,1,0,1,1,1,158746,2,3,10,1,1
2,154,3,0,3,1,3,0,9,1,120,1,1
2,154,3,0,2,1,2,0,9,1,120,1,1
2,154,3,0,1,1,1,78581,9,1,120,1,1
2,154,4,0,3,2,2,1752,7,1,60,1,1
2,154,4,0,1,1,1,48288,4,1,35,1,1
2,154,4,0,4,2,3,9041,7,1,60,1,1
2,154,4,0,2,2,1,54930,7,1,60,1,1
2,154,5,0,1,1,1,9744,14,3,30,1,1
2,154,5,0,2,2,1,0,7,3,15,1,2
2,154,6,0,2,2,1,20868,4,1,30,1,1
2,154,6,0,1,1,1,14185,11,1,60,1,1
2,154,7,0,1,1,1,33703,7,3,50,1,1
2,154,7,0,2,2,1,18735,7,3,50,1,1
2,154,9,0,1,1,1,84959,6,1,60,1,1
2,154,9,0,2,2,1,81341,4,1,30,1,1
2,154,9,0,3,2,2,8690,4,1,30,1,1
2,154,11,0,2,2,1,7003,8,1,120,1,1
2,154,11,0,1,1,1,892452,6,1,120,1,1
2,154,11,0,3,2,2,5780,8,1,120,1,1
2,154,11,0,4,2,3,36507,8,1,120,2,2
2,154,13,0,1,1,1,0,5,1,60,2,2
2,154,13,0,2,1,2,0,6,1,60,2,2
2,154,14,0,2,1,2,23228,5,1,60,1,1
2,154,14,0,3,2,1,0,5,1,60,1,2
2,154,14,0,1,1,1,23228,5,1,60,1,1
2,154,16,0,1,1,1,72491,7,1,60,1,1
2,154,17,0,1,1,1,16504,6,1,30,1,2
2,154,17,0,2,1,2,16504,6,1,30,1,2
2,155,1,0,2,1,2,0,1,2,1,1,1
2,155,1,0,1,1,1,0,1,2,1,1,1
2,155,2,0,2,2,1,113572,4,1,40,1,1
2,155,2,0,1,1,1,118449,3,1,30,1,1
2,155,3,0,1,1,1,31134,3,1,60,1,1
2,155,4,0,1,1,1,27768,1,3,1,1,1
2,155,5,0,1,1,1,76430,3,1,1,1,1
2,155,7,0,1,1,1,45958,3,1,1,1,1
2,155,8,0,1,1,1,71560,0,1,10,1,1
2,155,9,0,2,2,1,845809,4,1,5,1,1
2,155,9,0,1,1,1,290473,4,1,5,1,1
2,155,11,0,2,1,2,4543,2,1,1,1,1
2,155,11,0,1,1,1,23629,2,1,25,1,1
2,155,12,0,2,1,2,43334,5,3,25,1,1
2,155,12,0,1,1,1,37085,8,3,25,1,1
2,155,14,0,2,1,2,2233,5,1,60,1,1
2,155,14,0,4,1,4,472,5,1,60,1,1
2,155,14,0,1,1,1,35424,5,1,60,1,1
2,155,14,0,5,2,1,39464,2,1,30,1,1
2,155,14,0,3,1,3,131,5,1,60,1,1
2,155,15,0,1,1,1,76955,7,1,60,1,1
2,155,16,0,1,1,1,48541,1,1,5,1,1
2,155,16,0,2,1,2,0,1,1,5,2,1
2,155,17,0,2,2,1,34147,3,1,30,1,1
2,155,17,0,1,1,1,9257,0,1,0,1,1
2,155,17,0,3,3,1,0,8,1,120,1,1
2,155,18,0,3,3,1,45823,3,1,30,1,1
2,155,18,0,1,1,1,85535,2,1,20,1,1
2,155,18,0,2,2,1,56030,3,1,30,1,1
2,156,1,0,2,2,1,29457,1,1,15,1,1
2,156,1,0,1,1,1,21342,2,1,20,1,1
2,156,2,0,2,2,1,4766,2,1,30,1,1
2,156,2,0,1,1,1,800897,1,1,15,1,1
2,156,3,0,2,2,1,182170,2,1,20,1,1
2,156,3,0,3,3,1,0,0,1,10,1,2
2,156,3,0,1,1,1,49822,10,1,120,1,1
2,156,4,0,5,3,1,0,0,1,0,2,2
2,156,4,0,3,1,3,147688,3,3,1,1,1
2,156,4,0,4,2,1,25712,2,3,3,2,1
2,156,4,0,2,1,2,147688,3,3,1,1,1
2,156,4,0,6,4,1,0,0,1,0,2,2
2,156,4,0,1,1,1,147688,3,3,1,1,1
2,156,6,0,1,1,1,104195,3,1,45,1,1
2,156,6,0,2,2,1,29779,4,1,50,1,1
2,156,6,0,3,3,1,11418,3,1,45,1,2
2,156,8,0,3,3,1,46904,5,1,60,1,1
2,156,8,0,1,1,1,13936,1,1,10,1,1
2,156,8,0,2,2,1,13113,1,1,30,1,1
2,156,12,0,1,1,1,16972,2,1,45,1,1
2,156,13,0,2,2,1,0,10,1,3,1,1
2,156,13,0,1,1,1,65884,1,1,20,1,1
2,156,13,0,3,3,1,2685,0,1,3,1,1
2,156,14,0,2,2,1,33248,2,1,50,1,1
2,156,14,0,1,1,1,85333,1,1,20,1,1
2,156,15,0,2,2,1,68240,5,1,30,1,1
2,156,15,0,1,1,1,11832,0,1,5,1,1
2,156,16,0,1,1,1,62269,0,1,2,1,1
2,156,17,0,1,1,1,4766,1,1,30,1,1
2,156,18,0,1,1,1,54482,2,1,30,1,1
2,161,5,0,1,1,1,0,43,3,35,1,2
2,161,7,0,1,1,1,0,15,1,45,1,1
2,161,10,0,2,2,1,30032,4,1,60,1,1
2,161,10,0,3,3,1,57297,5,1,80,1,1
2,161,10,0,1,1,1,36856,3,1,45,1,2
2,161,12,0,1,1,1,0,25,4,40,1,1
2,162,5,0,1,1,1,25663,7,1,60,1,1
2,162,6,0,1,1,1,484,1,1,30,1,1
2,163,2,0,1,1,1,0,85,4,120,1,2
2,163,8,0,1,1,1,0,18,4,30,1,2
2,163,8,0,2,2,1,0,18,4,30,1,2
2,163,10,0,1,1,1,0,60,3,90,1,1
2,164,7,0,1,1,1,0,20,4,30,1,1
2,164,9,0,2,2,1,0,18,3,30,1,1
2,164,9,0,1,1,1,0,33,3,45,1,1
2,165,2,0,1,1,1,0,33,4,15,1,1
2,165,3,0,1,1,1,16243,3,1,30,1,1
2,165,3,0,3,3,1,25924,3,1,30,1,1
2,165,3,0,2,2,1,39866,4,1,45,1,1
2,165,6,0,1,1,1,0,17,1,120,2,1
2,165,7,0,2,2,1,20729,4,1,40,1,1
2,165,7,0,1,1,1,79967,4,1,40,1,1
2,165,8,0,1,1,1,0,3,1,40,1,1
2,165,11,1,1,1,1,0,4,1,30,2,1
2,166,6,0,1,1,1,9767,2,1,30,1,1
2,166,7,1,1,1,1,999999,999,9,999,9,9
2,168,2,0,2,2,1,5231,1,1,15,1,1
2,168,2,0,4,4,1,0,9,1,85,1,2
2,168,2,0,7,7,1,6532,7,1,75,1,1
2,168,2,0,6,6,1,0,15,1,85,1,2
2,168,2,0,5,5,1,8611,16,1,90,1,1
2,168,2,0,3,3,1,0,7,1,60,1,2
2,168,2,0,1,1,1,4350,2,1,20,1,1
2,168,3,0,14,4,1,789,2,1,30,1,1
2,168,3,0,1,1,1,,,,,,
2,168,3,0,9,9,1,10746,2,1,45,1,1
2,168,3,0,15,5,1,1782,1,1,15,1,1
2,168,3,0,3,3,1,,,,,,
2,168,3,0,6,6,1,4522,2,1,40,1,1
2,168,3,0,13,3,1,2434,1,1,10,1,1
2,168,3,0,4,4,1,,,,,,
2,168,3,0,12,2,1,1876,1,1,4,1,1
2,168,3,0,2,2,1,,,,,,
2,168,3,0,7,7,1,2784,1,1,15,1,1
2,168,3,0,10,0,1,14653,1,1,30,1,1
2,168,3,0,5,5,1,,,,,,
2,168,3,0,8,8,1,10478,2,1,45,1,1
2,168,3,0,11,1,1,2831,1,1,5,1,1
2,168,4,0,2,2,1,17546,4,1,30,1,1
2,168,4,0,3,3,1,9302,6,1,45,1,1
2,168,4,0,1,1,1,11385,5,1,35,1,1
2,168,5,0,3,3,1,9302,6,1,45,1,1
2,168,5,0,2,2,1,17546,4,1,30,1,1
2,168,5,0,1,1,1,11385,5,1,35,1,1
2,168,6,0,1,1,1,17178,5,5,40,1,1
2,168,6,0,2,2,1,5154,1,1,9,1,1
2,168,6,0,4,4,1,26230,0,1,2,1,1
2,168,6,0,3,3,1,5924,1,1,3,1,1
2,168,7,0,1,1,1,8385,1,1,5,1,1
2,168,8,0,1,1,1,27661,0,1,1,1,1
2,168,9,0,1,1,1,9646,1,1,15,1,1
2,168,9,0,2,2,1,4655,1,1,15,1,1
2,168,11,0,1,1,1,13280,1,1,8,1,1
2,168,11,0,2,2,1,11516,3,5,30,1,1
2,168,11,0,3,3,1,14607,3,5,30,1,1
2,168,12,0,1,1,1,8575,1,1,15,1,1
2,168,12,0,2,2,1,6997,1,1,15,1,1
2,169,3,0,2,2,1,0,3,1,50,1,1
2,169,3,0,4,4,1,0,2,1,20,1,1
2,169,3,0,1,1,1,0,2,1,40,1,1
2,169,3,0,3,3,1,0,4,1,90,1,1
2,169,4,0,4,4,1,0,18,4,120,1,1
2,169,4,0,2,2,1,2177,1,2,25,1,1
2,169,4,0,1,1,1,3679,1,1,20,1,1
2,169,4,0,3,3,1,0,18,4,120,1,1
2,169,4,0,5,5,1,0,18,4,120,1,1
2,169,5,0,3,3,1,43161,5,5,90,1,1
2,169,5,0,2,2,1,58620,7,5,60,1,1
2,169,5,0,1,1,1,39645,1,1,20,1,1
2,169,7,0,1,1,1,5348,1,1,20,1,1
2,169,10,0,1,1,1,0,18,2,120,1,1
2,169,11,0,3,3,1,0,18,1,255,2,1
2,169,11,0,2,2,1,0,16,1,240,2,1
2,169,11,0,1,1,1,5503,2,1,15,1,1
2,170,1,0,2,2,1,0,2,1,50,1,1
2,170,1,0,1,1,1,0,3,1,60,1,1
2,170,1,0,3,3,1,0,2,1,60,1,1
2,170,2,0,1,1,1,0,6,1,75,2,1
2,170,4,0,2,2,1,0,999,9,999,2,1
2,170,4,0,1,1,1,14729,5,1,40,1,1
2,170,5,0,3,3,2,0,16,3,60,2,1
2,170,5,0,4,4,1,15815,3,1,30,1,1
2,170,5,0,2,2,1,0,16,3,60,2,1
2,170,5,0,1,1,1,14961,2,1,15,1,1
2,170,6,0,1,1,1,4463,5,5,30,1,1
2,170,6,0,2,2,1,4355,6,5,35,1,1
2,170,8,0,3,3,1,0,12,1,120,1,1
2,170,8,0,1,1,1,13962,4,1,50,1,1
2,170,8,0,2,2,1,0,17,1,245,1,1
2,170,9,0,1,1,1,38574,5,1,30,1,1
2,170,12,0,1,1,1,0,19,2,120,1,2
2,171,2,0,1,1,1,9458,1,1,5,1,1
2,171,3,0,1,1,1,15056,2,5,30,1,1
2,171,4,0,2,2,1,15257,1,1,6,1,1
2,171,4,0,1,1,1,7789,1,1,5,1,1
2,171,6,0,1,1,1,20620,4,1,60,1,1
2,171,6,0,2,2,1,0,15,1,150,1,1
2,171,7,0,1,1,1,61455,0,1,10,1,1
2,171,8,0,3,3,1,665,1,1,10,1,1
2,171,8,0,2,2,1,11332,2,1,30,1,1
2,171,8,0,1,1,1,7291,1,1,10,1,1
2,171,9,0,1,1,1,15439,2,1,30,1,1
2,171,10,0,1,1,1,25529,3,1,25,1,1
2,171,10,0,2,2,1,0,30,1,24,1,1
2,171,11,0,2,2,1,3701,1,1,10,1,1
2,171,11,0,1,1,1,1912,1,1,10,1,1
2,171,12,0,2,2,1,2251,2,1,15,1,1
2,171,12,0,1,1,1,15653,2,1,15,1,1
2,172,4,0,2,2,1,7519,2,5,180,1,1
2,172,4,0,1,1,1,2637,1,5,120,1,1
2,172,6,0,1,1,1,15987,1,1,15,1,1
2,172,11,0,1,1,1,9250,10,3,20,1,1
2,172,12,0,3,3,1,6342,6,1,90,1,1
2,172,12,0,2,2,1,1802,6,1,90,1,1
2,172,12,0,1,1,1,6681,5,1,75,1,1
2,173,2,0,5,5,1,0,1,1,10,1,1
2,173,2,0,2,2,1,0,2,1,10,1,1
2,173,2,0,4,4,1,0,1,1,10,1,1
2,173,2,0,1,1,1,0,1,1,10,1,1
2,173,2,0,3,3,1,0,2,1,10,1,1
2,173,3,0,2,2,1,0,5,1,45,1,1
2,173,3,0,1,1,1,0,3,1,20,1,1
2,173,4,1,1,1,1,0,12,1,180,1,1
2,173,5,0,3,3,1,0,2,1,18,1,1
2,173,5,0,1,1,1,0,1,1,8,1,1
2,173,5,0,2,2,1,0,4,1,45,1,1
2,173,6,0,3,3,1,15607,2,1,1,1,1
2,173,6,0,1,1,1,1929,5,1,45,1,1
2,173,6,0,2,2,1,24313,2,1,7,1,1
2,173,7,0,2,2,1,3494,4,1,60,1,1
2,173,7,0,1,1,1,4782,4,1,60,1,1
2,173,8,0,2,2,1,4337,7,1,60,1,1
2,173,8,0,1,1,1,20512,3,1,20,1,1
2,173,9,0,1,1,1,3162,3,1,45,1,1
2,173,9,0,2,2,1,11087,3,1,45,1,1
2,173,9,0,3,3,1,4480,4,1,60,1,1
2,173,10,0,2,2,1,1477,2,1,17,1,1
2,173,10,0,1,1,1,7739,10,1,90,1,1
2,173,10,0,3,3,1,1477,2,1,10,1,1
2,173,11,0,1,1,1,12082,4,1,40,1,1
2,173,11,0,5,5,1,6694,6,1,60,1,1
2,173,11,0,4,4,1,2955,4,1,40,1,1
2,173,11,0,3,3,1,7034,3,1,30,1,1
2,173,11,0,2,2,1,12082,4,1,35,1,1
2,173,12,0,3,3,1,19491,1,1,5,1,1
2,173,12,0,2,2,1,38828,1,1,5,1,1
2,173,12,0,4,4,1,22458,1,1,20,1,1
2,173,12,0,1,1,1,9468,1,1,15,1,1
2,173,14,0,4,4,1,0,1,1,20,1,1
2,173,14,0,5,5,1,0,6,1,90,1,1
2,173,14,0,1,1,1,4939,1,1,20,1,1
2,173,14,0,3,3,1,0,2,1,30,1,1
2,173,14,0,8,8,1,0,1,1,20,1,1
2,173,14,0,2,2,1,7414,1,1,15,1,1
2,173,14,0,7,7,1,0,1,1,15,1,1
2,173,14,0,6,6,1,0,1,1,20,1,1
2,173,15,0,4,4,1,0,2,1,30,1,1
2,173,15,0,3,3,1,3034,1,1,20,1,1
2,173,15,0,1,1,1,12272,4,1,70,1,1
2,173,15,0,2,2,1,2453,4,1,65,1,1
2,173,16,0,1,1,1,11708,2,1,30,1,1
2,173,16,0,2,2,1,6974,2,1,30,1,2
2,173,17,0,3,3,1,2386,2,1,30,1,1
2,173,17,0,1,1,1,11410,3,1,45,1,1
2,173,17,0,4,4,1,2478,2,1,40,1,1
2,173,17,0,2,2,1,8391,4,1,60,1,1
2,173,18,0,1,1,1,9577,2,1,40,1,1
2,173,18,0,3,3,1,10552,2,1,30,1,1
2,173,18,0,2,2,1,10371,0,1,10,1,1
2,174,1,0,1,1,1,43342,0,1,7,1,1
2,174,3,0,1,1,1,26948,0,1,7,1,1
2,174,4,0,1,1,1,89228,5,1,75,1,1
2,174,5,0,1,1,1,9728,2,1,30,1,1
2,174,6,0,1,1,1,58071,0,1,7,1,1
2,174,7,0,1,1,1,12694,2,1,20,1,1
2,174,8,0,1,1,1,8505,1,1,10,1,1
2,174,9,0,1,1,1,45789,1,1,10,1,1
