,hh_ID,field_ID,plot_ID,cropCode_detailed,cropCode,hhCultivated_dum,cropStand,plot_fullyCrop,plot_cropFrac,seeding_month,seeding_year,harvestStart_month,harvestEnd_month,season,wave,crop,areaPlotReported,areaPlotReported_unit,areaPlotGPS,plot_cropFrac_secondary,areaPlotReported_unitOther,lastMajor,lastMajor_hhCultOwn_dum,lastMinor,lastMinor_hhCultOwn_dum,cropCode_other,harvestStart_year,harvestEnd_year,lon,lat,region,district,ea_ID,tradAuthority_ID
11389,208074560058,RG01,R01,nkhwani,pumpkin leaves,yes,Mixed stand,no,3/4,december,2014.0,january,may,major,2016,pumpkin leaves,0.5,acre,0.54,,,2014/15,yes,2015.0,no,,,,34.513181,-14.230789,Central,Dedza,20807456,7
11390,208074560058,RG02,R01,MAIZE: LOCAL,maize,yes,Mixed stand,yes,More than 3/4,december,2014.0,april,april,major,2016,maize,0.25,acre,0.48,,,2014/15,yes,2015.0,no,,,,34.513181,-14.230789,Central,Dedza,20807456,7
11391,208074560058,RG02,R01,nkhwani,pumpkin leaves,yes,Mixed stand,no,1/2,december,2014.0,january,april,major,2016,pumpkin leaves,0.25,acre,0.48,,,2014/15,yes,2015.0,no,,,,34.513181,-14.230789,Central,Dedza,20807456,7
11392,208074560078,RG01,R01,GROUNDNUT: CHALIMBANA,groundnut,yes,Pure stand / Sole,,,december,2014.0,april,april,major,2016,groundnut,1.0,acre,0.12,,,2014/15,yes,2015.0,no,,,,34.513181,-14.230789,Central,Dedza,20807456,7
11393,208074560078,RG02,R01,GROUNDNUT: CHALIMBANA,groundnut,yes,Pure stand / Sole,,,december,2014.0,april,april,major,2016,groundnut,0.5,acre,0.33,,,2014/15,yes,2015.0,no,,,,34.513181,-14.230789,Central,Dedza,20807456,7
11394,208074560078,RG03,R01,MAIZE: HYBRID RECYCLED,maize,yes,Pure stand / Sole,,,december,2014.0,april,april,major,2016,maize,0.5,acre,0.21,,,2014/15,yes,2015.0,no,,,,34.513181,-14.230789,Central,Dedza,20807456,7
11395,208074560116,RG01,R01,MAIZE: LOCAL,maize,yes,Pure stand / Sole,,,december,2014.0,may,may,major,2016,maize,1.0,acre,1.0,,,2014/15,yes,2015.0,no,,,,34.513181,-14.230789,Central,Dedza,20807456,7
11396,208074560135,RG01,R01,MAIZE: HYBRID,maize,yes,Pure stand / Sole,,,december,2014.0,may,june,major,2016,maize,30.0,acre,26.99,,,2014/15,yes,2015.0,no,,,,34.513181,-14.230789,Central,Dedza,20807456,7
11397,208074560174,RG01,R01,MAIZE: LOCAL,maize,yes,Pure stand / Sole,,,december,2014.0,april,april,major,2016,maize,1.0,acre,1.46,,,2014/15,yes,2015.0,no,,,,34.513181,-14.230789,Central,Dedza,20807456,7
11398,208074560174,RG02,R01,MAIZE: LOCAL,maize,yes,Pure stand / Sole,,,december,2014.0,april,april,major,2016,maize,1.0,acre,1.0,,,2014/15,yes,2015.0,no,,,,34.513181,-14.230789,Central,Dedza,20807456,7
11399,208074560174,RG02,R02,GROUNDNUT: CHALIMBANA,groundnut,yes,Pure stand / Sole,,,december,2014.0,april,april,major,2016,groundnut,0.25,acre,0.14,,,2014/15,yes,2015.0,no,,,,34.513181,-14.230789,Central,Dedza,20807456,7
11400,208074560174,RG03,R01,MAIZE: LOCAL,maize,yes,Mixed stand,yes,More than 3/4,december,2014.0,april,april,major,2016,maize,1.0,acre,1.22,,,2014/15,yes,2015.0,no,,,,34.513181,-14.230789,Central,Dedza,20807456,7
11401,208074560174,RG03,R01,peas,peas,yes,Mixed stand,no,3/4,december,2014.0,april,april,major,2016,peas,1.0,acre,1.22,,,2014/15,yes,2015.0,no,,,,34.513181,-14.230789,Central,Dedza,20807456,7
11402,208074560194,RG01,R01,MAIZE: HYBRID,maize,yes,Pure stand / Sole,,,december,2014.0,april,april,major,2016,maize,1.5,acre,2.53,,,2014/15,yes,2015.0,no,,,,34.513181,-14.230789,Central,Dedza,20807456,7
11403,208074560194,RG02,R01,MAIZE: HYBRID,maize,yes,Mixed stand,yes,More than 3/4,december,2014.0,april,april,major,2016,maize,1.5,acre,2.5,,,2014/15,yes,2015.0,no,,,,34.513181,-14.230789,Central,Dedza,20807456,7
11404,208074560194,RG02,R01,nkhwani,pumpkin leaves,yes,Mixed stand,no,1/2,december,2014.0,january,may,major,2016,pumpkin leaves,1.5,acre,2.5,,,2014/15,yes,2015.0,no,,,,34.513181,-14.230789,Central,Dedza,20807456,7
11405,208074560213,RG01,R01,MAIZE: LOCAL,maize,yes,Pure stand / Sole,,,december,2014.0,april,april,major,2016,maize,2.0,acre,1.85,,,2014/15,yes,2015.0,no,,,,34.513181,-14.230789,Central,Dedza,20807456,7
11406,208074560213,RG02,R01,MAIZE: LOCAL,maize,yes,Pure stand / Sole,,,december,2014.0,april,april,major,2016,maize,1.0,acre,0.72,,,2014/15,yes,2015.0,no,,,,34.513181,-14.230789,Central,Dedza,20807456,7
11407,208074560252,RG01,R01,MAIZE: LOCAL,maize,yes,Mixed stand,yes,More than 3/4,december,2014.0,may,may,major,2016,maize,0.3,acre,0.6,,,2014/15,yes,2015.0,no,,,,34.513181,-14.230789,Central,Dedza,20807456,7
11408,208074560252,RG01,R01,nkhwani,pumpkin leaves,yes,Mixed stand,yes,More than 3/4,december,2014.0,may,june,major,2016,pumpkin leaves,0.3,acre,0.6,,,2014/15,yes,2015.0,no,,,,34.513181,-14.230789,Central,Dedza,20807456,7
11409,208074560252,RG01,R01,THERERE/OKRA,okra,yes,Mixed stand,no,1/2,december,2014.0,may,may,major,2016,okra,0.3,acre,0.6,,,2014/15,yes,2015.0,no,,,,34.513181,-14.230789,Central,Dedza,20807456,7
11410,208074560271,RG01,R01,MAIZE: HYBRID,maize,yes,Mixed stand,yes,More than 3/4,december,2014.0,april,april,major,2016,maize,2.0,acre,2.0,,,2014/15,yes,2015.0,no,,,,34.513181,-14.230789,Central,Dedza,20807456,7
11411,208074560271,RG01,R01,nkhwani,pumpkin leaves,yes,Mixed stand,yes,More than 3/4,december,2014.0,may,may,major,2016,pumpkin leaves,2.0,acre,2.0,,,2014/15,yes,2015.0,no,,,,34.513181,-14.230789,Central,Dedza,20807456,7
11412,208074560291,RG01,R01,MAIZE: LOCAL,maize,yes,Pure stand / Sole,,,december,2014.0,april,april,major,2016,maize,1.0,acre,0.64,,,2014/15,yes,2015.0,no,,,,34.513181,-14.230789,Central,Dedza,20807456,7
11413,208074560329,RG01,R01,MAIZE: HYBRID RECYCLED,maize,yes,Pure stand / Sole,,,december,2014.0,april,april,major,2016,maize,0.5,acre,0.63,,,2014/15,yes,2015.0,no,,,,34.513181,-14.230789,Central,Dedza,20807456,7
11414,208074560349,RG01,R01,MAIZE: HYBRID,maize,yes,Pure stand / Sole,,,december,2014.0,april,april,major,2016,maize,1.0,acre,0.76,,,2014/15,yes,2015.0,no,,,,34.513181,-14.230789,Central,Dedza,20807456,7
11415,208074560349,RG02,R01,MAIZE: HYBRID,maize,yes,Pure stand / Sole,,,december,2014.0,april,april,major,2016,maize,0.5,acre,0.68,,,2014/15,yes,2015.0,no,,,,34.513181,-14.230789,Central,Dedza,20807456,7
11416,208074560368,RG01,R01,MAIZE: HYBRID,maize,yes,Pure stand / Sole,,,december,2014.0,may,may,major,2016,maize,0.5,acre,0.54,,,2014/15,yes,2015.0,no,,,,34.513181,-14.230789,Central,Dedza,20807456,7
11417,208074560406,RG01,R01,MAIZE: LOCAL,maize,yes,Mixed stand,no,More than 3/4,december,2014.0,april,april,major,2016,maize,1.0,acre,1.9,,,2014/15,yes,2015.0,no,,,,34.513181,-14.230789,Central,Dedza,20807456,7
11418,208074560406,RG01,R01,peas,peas,yes,Mixed stand,no,1/2,december,2014.0,april,april,major,2016,peas,1.0,acre,1.9,,,2014/15,yes,2015.0,no,,,,34.513181,-14.230789,Central,Dedza,20807456,7
11419,208084570005,RG01,R01,MAIZE: LOCAL,maize,yes,Mixed stand,yes,More than 3/4,december,2015.0,june,june,major,2016,maize,0.5,acre,0.49,,,2015/16,yes,2016.0,no,,,,34.469011,-14.37646,Central,Dedza,20808457,8
11420,208084570005,RG01,R01,IRISH [MALAWI] POTATO,irish potato,yes,Mixed stand,yes,More than 3/4,november,2015.0,february,march,major,2016,irish potato,0.5,acre,0.49,,,2015/16,yes,2016.0,no,,,,34.469011,-14.37646,Central,Dedza,20808457,8
11421,208084570017,RG01,R01,MAIZE: LOCAL,maize,yes,Mixed stand,yes,More than 3/4,november,2015.0,may,may,major,2016,maize,2.0,acre,1.07,,,2015/16,yes,2016.0,no,,,,34.469011,-14.37646,Central,Dedza,20808457,8
11422,208084570017,RG01,R01,nkhwani,pumpkin leaves,yes,Mixed stand,no,1/4,november,2015.0,january,may,major,2016,pumpkin leaves,2.0,acre,1.07,,,2015/16,yes,2016.0,no,,,,34.469011,-14.37646,Central,Dedza,20808457,8
11423,208084570030,RG01,R01,MAIZE: LOCAL,maize,yes,Pure stand / Sole,,,december,2015.0,june,june,major,2016,maize,0.4,acre,0.62,,,2015/16,yes,2016.0,yes,,,,34.469011,-14.37646,Central,Dedza,20808457,8
11424,208084570042,RG01,R01,MAIZE: LOCAL,maize,yes,Mixed stand,yes,More than 3/4,december,2015.0,june,june,major,2016,maize,2.0,acre,1.13,,,2015/16,yes,2016.0,yes,,,,34.469011,-14.37646,Central,Dedza,20808457,8
11425,208084570042,RG01,R01,beans,beans,yes,Mixed stand,yes,More than 3/4,january,2016.0,june,june,major,2016,beans,2.0,acre,1.13,,,2015/16,yes,2016.0,yes,,,,34.469011,-14.37646,Central,Dedza,20808457,8
11426,208084570055,RG01,R01,MAIZE: LOCAL,maize,yes,Mixed stand,yes,More than 3/4,november,2015.0,may,june,major,2016,maize,1.0,acre,0.8,,,2015/16,yes,2016.0,no,,,,34.469011,-14.37646,Central,Dedza,20808457,8
11427,208084570055,RG01,R01,IRISH [MALAWI] POTATO,irish potato,yes,Mixed stand,yes,Less than 1/4,november,2015.0,march,april,major,2016,irish potato,1.0,acre,0.8,,,2015/16,yes,2016.0,no,,,,34.469011,-14.37646,Central,Dedza,20808457,8
11428,208084570055,RG02,R01,MAIZE: LOCAL,maize,yes,Mixed stand,yes,More than 3/4,november,2015.0,may,june,major,2016,maize,4.0,acre,4.35,,,2015/16,yes,2016.0,no,,,,34.469011,-14.37646,Central,Dedza,20808457,8
11429,208084570055,RG02,R01,IRISH [MALAWI] POTATO,irish potato,yes,Mixed stand,no,1/4,november,2015.0,march,april,major,2016,irish potato,4.0,acre,4.35,,,2015/16,yes,2016.0,no,,,,34.469011,-14.37646,Central,Dedza,20808457,8
11430,208084570067,RG01,R01,MAIZE: LOCAL,maize,yes,Mixed stand,yes,More than 3/4,november,2015.0,july,july,major,2016,maize,2.0,acre,2.34,,,2015/16,yes,2016.0,yes,,,,34.469011,-14.37646,Central,Dedza,20808457,8
11431,208084570067,RG01,R01,IRISH [MALAWI] POTATO,irish potato,yes,Mixed stand,yes,More than 3/4,november,2015.0,december,january,major,2016,irish potato,2.0,acre,2.34,,,2015/16,yes,2016.0,yes,,,,34.469011,-14.37646,Central,Dedza,20808457,8
11432,208084570080,RG01,R01,MAIZE: HYBRID RECYCLED,maize,yes,Mixed stand,yes,More than 3/4,december,2015.0,april,may,major,2016,maize,0.5,acre,0.43,,,2015/16,yes,2016.0,no,,,,34.469011,-14.37646,Central,Dedza,20808457,8
11433,208084570080,RG01,R01,beans,beans,yes,Mixed stand,no,1/4,december,2015.0,march,march,major,2016,beans,0.5,acre,0.43,,,2015/16,yes,2016.0,no,,,,34.469011,-14.37646,Central,Dedza,20808457,8
11434,208084570092,RG01,R01,MAIZE: LOCAL,maize,yes,Mixed stand,yes,More than 3/4,november,2015.0,may,june,major,2016,maize,0.5,acre,0.51,,,2015/16,yes,2016.0,no,,,,34.469011,-14.37646,Central,Dedza,20808457,8
11435,208084570092,RG01,R01,beans,beans,yes,Mixed stand,no,1/2,december,2015.0,march,may,major,2016,beans,0.5,acre,0.51,,,2015/16,yes,2016.0,no,,,,34.469011,-14.37646,Central,Dedza,20808457,8
11436,208084570092,RG01,R01,nkhwani,pumpkin leaves,yes,Mixed stand,yes,1/4,november,2015.0,january,june,major,2016,pumpkin leaves,0.5,acre,0.51,,,2015/16,yes,2016.0,no,,,,34.469011,-14.37646,Central,Dedza,20808457,8
11437,208084570105,RG01,R01,MAIZE: LOCAL,maize,yes,Mixed stand,yes,More than 3/4,december,2015.0,june,june,major,2016,maize,1.0,acre,0.49,,,2015/16,yes,2016.0,yes,,,,34.469011,-14.37646,Central,Dedza,20808457,8
11438,208084570105,RG01,R01,IRISH [MALAWI] POTATO,irish potato,yes,Mixed stand,yes,More than 3/4,december,2015.0,february,june,major,2016,irish potato,1.0,acre,0.49,,,2015/16,yes,2016.0,yes,,,,34.469011,-14.37646,Central,Dedza,20808457,8
11439,208084570117,RG01,R01,MAIZE: LOCAL,maize,yes,Pure stand / Sole,,,november,2015.0,june,july,major,2016,maize,2.0,acre,2.73,,,2015/16,yes,2016.0,no,,,,34.469011,-14.37646,Central,Dedza,20808457,8
11440,208084570130,RG01,R01,MAIZE: HYBRID,maize,yes,Mixed stand,yes,3/4,november,2015.0,may,june,major,2016,maize,1.0,acre,2.27,,,2015/16,yes,2016.0,yes,,,,34.469011,-14.37646,Central,Dedza,20808457,8
11441,208084570130,RG01,R01,beans,beans,yes,Mixed stand,yes,3/4,november,2015.0,march,march,major,2016,beans,1.0,acre,2.27,,,2015/16,yes,2016.0,yes,,,,34.469011,-14.37646,Central,Dedza,20808457,8
11442,208084570130,RG02,R01,MAIZE: HYBRID,maize,yes,Mixed stand,yes,3/4,november,2015.0,may,june,major,2016,maize,1.5,acre,1.56,,,2015/16,yes,2016.0,yes,,,,34.469011,-14.37646,Central,Dedza,20808457,8
11443,208084570130,RG02,R01,beans,beans,yes,Mixed stand,yes,3/4,november,2015.0,march,april,major,2016,beans,1.5,acre,1.56,,,2015/16,yes,2016.0,yes,,,,34.469011,-14.37646,Central,Dedza,20808457,8
11444,208084570142,RG01,R01,MAIZE: LOCAL,maize,yes,Mixed stand,yes,More than 3/4,december,2015.0,june,june,major,2016,maize,2.0,acre,0.9,,,2015/16,yes,2016.0,yes,,,,34.469011,-14.37646,Central,Dedza,20808457,8
11445,208084570142,RG01,R01,beans,beans,yes,Mixed stand,no,1/4,december,2015.0,june,june,major,2016,beans,2.0,acre,0.9,,,2015/16,yes,2016.0,yes,,,,34.469011,-14.37646,Central,Dedza,20808457,8
11446,208084570142,RG01,R01,nkhwani,pumpkin leaves,yes,Mixed stand,yes,3/4,december,2015.0,april,june,major,2016,pumpkin leaves,2.0,acre,0.9,,,2015/16,yes,2016.0,yes,,,,34.469011,-14.37646,Central,Dedza,20808457,8
11447,208084570155,RG01,R01,MAIZE: LOCAL,maize,yes,Mixed stand,yes,More than 3/4,october,2015.0,june,june,major,2016,maize,0.5,acre,1.07,,,2015/16,yes,2016.0,no,,,,34.469011,-14.37646,Central,Dedza,20808457,8
11448,208084570155,RG01,R01,IRISH [MALAWI] POTATO,irish potato,yes,Mixed stand,yes,More than 3/4,november,2015.0,february,march,major,2016,irish potato,0.5,acre,1.07,,,2015/16,yes,2016.0,no,,,,34.469011,-14.37646,Central,Dedza,20808457,8
11449,208084570155,RG02,R01,MAIZE: LOCAL,maize,yes,Mixed stand,yes,More than 3/4,november,2015.0,june,june,major,2016,maize,0.25,acre,0.29,,,2015/16,yes,2016.0,no,,,,34.469011,-14.37646,Central,Dedza,20808457,8
11450,208084570155,RG02,R01,beans,beans,yes,Mixed stand,yes,More than 3/4,november,2015.0,june,june,major,2016,beans,0.25,acre,0.29,,,2015/16,yes,2016.0,no,,,,34.469011,-14.37646,Central,Dedza,20808457,8
11451,208084570167,RG01,R01,MAIZE: LOCAL,maize,yes,Mixed stand,yes,More than 3/4,november,2015.0,june,june,major,2016,maize,1.0,acre,1.18,,,2015/16,yes,2016.0,no,,,,34.469011,-14.37646,Central,Dedza,20808457,8
11452,208084570167,RG01,R01,beans,beans,yes,Mixed stand,yes,More than 3/4,november,2015.0,may,may,major,2016,beans,1.0,acre,1.18,,,2015/16,yes,2016.0,no,,,,34.469011,-14.37646,Central,Dedza,20808457,8
11453,208084570180,RG01,R01,MAIZE: LOCAL,maize,yes,Mixed stand,yes,More than 3/4,december,2015.0,june,june,major,2016,maize,1.5,acre,1.88,,,2015/16,yes,2016.0,no,,,,34.469011,-14.37646,Central,Dedza,20808457,8
11454,208084570180,RG01,R01,IRISH [MALAWI] POTATO,irish potato,yes,Mixed stand,yes,More than 3/4,november,2015.0,march,april,major,2016,irish potato,1.5,acre,1.88,,,2015/16,yes,2016.0,no,,,,34.469011,-14.37646,Central,Dedza,20808457,8
11455,208084570192,RG01,R01,MAIZE: LOCAL,maize,yes,Mixed stand,yes,More than 3/4,december,2015.0,may,june,major,2016,maize,1.0,acre,0.54,,,2015/16,yes,2016.0,no,,,,34.469011,-14.37646,Central,Dedza,20808457,8
11456,208084570192,RG01,R01,beans,beans,yes,Mixed stand,yes,1/2,december,2015.0,march,june,major,2016,beans,1.0,acre,0.54,,,2015/16,yes,2016.0,no,,,,34.469011,-14.37646,Central,Dedza,20808457,8
11457,208084570192,RG01,R01,nkhwani,pumpkin leaves,yes,Mixed stand,no,Less than 1/4,december,2015.0,february,june,major,2016,pumpkin leaves,1.0,acre,0.54,,,2015/16,yes,2016.0,no,,,,34.469011,-14.37646,Central,Dedza,20808457,8
11458,208204580015,RG01,R01,MAIZE: LOCAL,maize,yes,Strip Intercrop,yes,More than 3/4,december,2014.0,june,july,major,2016,maize,0.5,acre,0.25,,,2014/15,yes,2015.0,no,,,,34.308217,-14.386206,Central,Dedza,20820458,20
11459,208204580015,RG01,R01,beans,beans,yes,Strip Intercrop,no,1/4,december,2014.0,june,june,major,2016,beans,0.5,acre,0.25,,,2014/15,yes,2015.0,no,,,,34.308217,-14.386206,Central,Dedza,20820458,20
