case_id,ea_id,ag_c0a,ag_c01,ag_j0a,ag_j01,ag_j02,ag_s00
307052480072,30705248,2009/2010,Yes,2009/2010,No,,No
307052480077,30705248,2009/2010,Yes,2009/2010,No,,Yes
307052480098,30705248,2009/2010,Yes,2009/2010,No,,No
307052480103,30705248,2009/2010,Yes,2009/2010,No,,Yes
307052480108,30705248,2009/2010,Yes,2009/2010,No,,No
307053910088,30705391,,Yes,,,,No
307053910119,30705391,,Yes,,,,Yes
307053910324,30705391,,Yes,,No,,Yes
307066190007,30706619,,Yes,,No,,Yes
307066190016,30706619,,Yes,,No,,No
307066190033,30706619,,Yes,,No,,Yes
307066190042,30706619,,Yes,,No,,No
307066190051,30706619,,Yes,,Yes,Yes,No
307066190059,30706619,,Yes,,No,,No
307066190068,30706619,,Yes,,No,,No
307066190077,30706619,,Yes,,No,,No
307066190085,30706619,,Yes,,No,,No
307066190094,30706619,,Yes,,No,,Yes
307066190111,30706619,,Yes,,No,,Yes
307066190129,30706619,,Yes,,Yes,No,Yes
307066190146,30706619,,Yes,,No,,Yes
307066190163,30706619,,Yes,,No,,No
307066190172,30706619,,Yes,,No,,No
307066190181,30706619,,Yes,,Yes,Yes,No
307067430024,30706743,2009/2010,Yes,2009/2010,No,,No
307067430036,30706743,2009/2010,Yes,2009/2010,No,,Yes
307067430048,30706743,2009/2010,Yes,2008/2009,No,,Yes
307067430061,30706743,2009/2010,Yes,2008/2009,No,,Yes
307067430086,30706743,2009/2010,Yes,2009/2010,No,,Yes
307067430098,30706743,2009/2010,Yes,2009/2010,No,,No
307067430111,30706743,2009/2010,Yes,2009/2010,No,,No
307067430123,30706743,2009/2010,Yes,2009/2010,No,,No
307067430148,30706743,2009/2010,Yes,2009/2010,No,,No
307067430160,30706743,2009/2010,Yes,2009/2010,No,,Yes
307067430173,30706743,2009/2010,Yes,2009/2010,No,,No
307067430210,30706743,2009/2010,Yes,2008/2009,No,,No
307067430222,30706743,2008/2009,Yes,2009/2010,No,,Yes
307067430235,30706743,2009/2010,Yes,2008/2009,No,,No
307067430247,30706743,2009/2010,Yes,2009/2010,No,,No
307067430260,30706743,2009/2010,Yes,2008/2009,No,,No
307077220008,30707722,2009/2010,Yes,2009/2010,No,,No
307077220033,30707722,2009/2010,Yes,2009/2010,Yes,Yes,No
307077220046,30707722,2009/2010,Yes,2009/2010,No,,No
307077220059,30707722,2009/2010,Yes,2009/2010,No,,Yes
307077220084,30707722,2009/2010,Yes,2009/2010,No,,No
307077220109,30707722,2009/2010,Yes,2009/2010,No,,No
307077220121,30707722,2009/2010,Yes,2009/2010,No,,Yes
307077220134,30707722,2009/2010,Yes,2009/2010,No,,No
307077220146,30707722,2009/2010,Yes,2009/2010,No,,Yes
307077220171,30707722,2009/2010,Yes,2009/2010,No,,Yes
307077220184,30707722,2009/2010,Yes,2009/2010,No,,No
307077220209,30707722,2009/2010,Yes,2009/2010,No,,Yes
307077220221,30707722,2009/2010,Yes,2009/2010,No,,Yes
307077220234,30707722,2009/2010,Yes,2009/2010,No,,Yes
307077220246,30707722,2009/2010,Yes,2009/2010,No,,Yes
307075340010,30707534,2008/2009,Yes,2008/2009,No,,No
307075340012,30707534,2008/2009,Yes,2008/2009,No,,No
307075340017,30707534,2008/2009,Yes,2008/2009,No,,No
307075340030,30707534,2009/2010,Yes,2008/2009,Yes,Yes,Yes
307075340064,30707534,2008/2009,Yes,2008/2009,No,,No
307075340065,30707534,2008/2009,Yes,2008/2009,No,,Yes
307075340098,30707534,2008/2009,Yes,2008/2009,No,,Yes
307075340099,30707534,2008/2009,Yes,2008/2009,No,,Yes
307075340128,30707534,2008/2009,Yes,2008/2009,No,,Yes
307075340129,30707534,2008/2009,Yes,2008/2009,No,,No
307075340130,30707534,2008/2009,No,2008/2009,No,,Yes
307075340152,30707534,2008/2009,Yes,2008/2009,No,,Yes
307075340155,30707534,2008/2009,Yes,2008/2009,No,,No
307075340157,30707534,2008/2009,Yes,2008/2009,No,,Yes
307075340177,30707534,2008/2009,Yes,2008/2009,No,,Yes
307075340199,30707534,2008/2009,Yes,2008/2009,No,,Yes
307086650012,30708665,,Yes,,No,,No
307086650014,30708665,,Yes,,No,,No
307086650028,30708665,,Yes,,Yes,No,No
307086650051,30708665,,Yes,,Yes,No,No
307086650078,30708665,,Yes,,No,,Yes
307086650091,30708665,,Yes,,Yes,Yes,No
307086650104,30708665,,Yes,,No,,No
307086650127,30708665,,Yes,,No,,Yes
307086650146,30708665,,Yes,,No,,No
307086650188,30708665,,Yes,,No,,Yes
307086650208,30708665,,Yes,,No,,No
307086650234,30708665,,Yes,,No,,No
307086650260,30708665,,Yes,,No,,No
307086650302,30708665,,Yes,,No,,No
307086650313,30708665,,Yes,,,,Yes
307083380008,30708338,2009/2010,Yes,2008/2009,No,,No
307083380045,30708338,2009/2010,Yes,2008/2009,No,,No
307083380064,30708338,2009/2010,Yes,2008/2009,No,,No
307083380120,30708338,2009/2010,Yes,2008/2009,No,,Yes
307083380138,30708338,2009/2010,Yes,2008/2009,No,,No
307083380157,30708338,2009/2010,Yes,2008/2009,No,,Yes
307083380194,30708338,2009/2010,Yes,2008/2009,Yes,No,Yes
307083380232,30708338,2009/2010,Yes,2008/2009,No,,Yes
307083380250,30708338,2009/2010,Yes,2008/2009,No,,Yes
307083380288,30708338,2009/2010,Yes,2008/2009,No,,Yes
307083380306,30708338,2009/2010,Yes,2008/2009,No,,No
307083380325,30708338,2009/2010,Yes,2008/2009,No,,No
307083380344,30708338,2008/2009,Yes,2008/2009,No,,No
307083380362,30708338,2008/2009,Yes,2008/2009,Yes,Yes,Yes
307091160010,30709116,2009/2010,Yes,2009/2010,No,,No
307091160019,30709116,2009/2010,Yes,2009/2010,No,,No
307091160027,30709116,2009/2010,No,2009/2010,No,,No
307091160044,30709116,2009/2010,Yes,2009/2010,No,,No
307091160053,30709116,2009/2010,Yes,2009/2010,No,,Yes
307091160070,30709116,2009/2010,Yes,2009/2010,No,,No
307091160095,30709116,2009/2010,Yes,2009/2010,No,,Yes
307091160112,30709116,2009/2010,No,2009/2010,No,,Yes
307091160121,30709116,2009/2010,Yes,2009/2010,No,,Yes
307091160138,30709116,2009/2010,Yes,2009/2010,No,,No
307091160147,30709116,2009/2010,Yes,2009/2010,No,,No
307091160155,30709116,2009/2010,Yes,2009/2010,No,,No
307091160172,30709116,2009/2010,Yes,2009/2010,No,,Yes
307094380002,30709438,,Yes,,No,,Yes
307094380012,30709438,,Yes,,No,,Yes
307094380021,30709438,,Yes,,No,,No
307094380066,30709438,,Yes,,No,,Yes
307094380073,30709438,,Yes,,No,,No
307094380118,30709438,,Yes,,No,,Yes
307094380119,30709438,,Yes,,No,,No
307094380126,30709438,,Yes,,No,,Yes
307094380169,30709438,,Yes,,,,No
307094380190,30709438,,Yes,,No,,Yes
307094380207,30709438,,Yes,,Yes,Yes,Yes
307094380214,30709438,,Yes,,No,,No
307094380222,30709438,,Yes,,No,,Yes
307094380230,30709438,,Yes,,No,,No
307094380240,30709438,,Yes,,No,,No
307093580020,30709358,2009/2010,Yes,2009/2010,No,,Yes
307093580027,30709358,2009/2010,Yes,2009/2010,Yes,Yes,Yes
307093580041,30709358,2009/2010,Yes,2009/2010,No,,No
307093580054,30709358,2009/2010,Yes,2009/2010,No,,No
307093580081,30709358,2009/2010,Yes,2009/2010,No,,Yes
307093580095,30709358,2009/2010,Yes,2009/2010,No,,Yes
307093580108,30709358,2009/2010,Yes,2009/2010,No,,No
307093580122,30709358,2009/2010,Yes,2009/2010,No,,Yes
307093580149,30709358,2009/2010,Yes,2009/2010,No,,No
307093580162,30709358,2009/2010,Yes,2009/2010,No,,No
307093580176,30709358,2009/2010,Yes,2009/2010,Yes,Yes,Yes
307093580189,30709358,2009/2010,Yes,2009/2010,No,,No
307093580216,30709358,2009/2010,Yes,2009/2010,No,,Yes
307093580230,30709358,2009/2010,No,2009/2010,No,,Yes
307093580243,30709358,2009/2010,Yes,2009/2010,No,,Yes
307093580270,30709358,2009/2010,Yes,2009/2010,No,,Yes
307096500022,30709650,2009/2010,Yes,2008/2009,No,,No
307096500039,30709650,2009/2010,Yes,2008/2009,No,,No
307096500057,30709650,2009/2010,Yes,2008/2009,No,,Yes
307096500075,30709650,2009/2010,No,2008/2009,No,,Yes
307096500111,30709650,2009/2010,Yes,2008/2009,No,,No
307096500129,30709650,2009/2010,Yes,2008/2009,No,,No
307096500147,30709650,2009/2010,Yes,2008/2009,No,,No
307096500164,30709650,2009/2010,Yes,2008/2009,No,,No
307096500200,30709650,2009/2010,Yes,2008/2009,No,,Yes
307096500236,30709650,2009/2010,Yes,2008/2009,No,,Yes
307096500254,30709650,2009/2010,Yes,2008/2009,No,,No
307096500289,30709650,2009/2010,Yes,2009/2010,No,,Yes
307096500307,30709650,2009/2010,Yes,2008/2009,No,,Yes
307096500325,30709650,2009/2010,Yes,2008/2009,No,,Yes
307096500361,30709650,2009/2010,Yes,2008/2009,No,,Yes
307096980036,30709698,2009/2010,Yes,2009/2010,No,,No
307101280022,30710128,2009/2010,Yes,2008/2009,No,,No
307101280036,30710128,2008/2009,Yes,2008/2009,Yes,Yes,No
307101280039,30710128,2008/2009,Yes,2008/2009,Yes,Yes,Yes
307101280051,30710128,2008/2009,Yes,2008/2009,No,,No
307101280052,30710128,2008/2009,Yes,2008/2009,No,,No
307101280061,30710128,2008/2009,Yes,2008/2009,Yes,No,Yes
307101280095,30710128,2008/2009,Yes,2008/2009,No,,Yes
307101280098,30710128,2008/2009,Yes,2008/2009,No,,No
307101280111,30710128,2008/2009,Yes,2008/2009,Yes,Yes,Yes
307101280120,30710128,2008/2009,Yes,2008/2009,Yes,Yes,No
307101280125,30710128,2008/2009,Yes,2008/2009,Yes,Yes,Yes
307101280129,30710128,2008/2009,Yes,2008/2009,Yes,Yes,No
307101280147,30710128,2009/2010,Yes,2009/2010,No,,No
307101280157,30710128,2008/2009,Yes,2008/2009,No,,Yes
307101280169,30710128,2008/2009,Yes,2009/2010,No,,No
307101280179,30710128,2008/2009,Yes,2008/2009,No,,No
307101570006,30710157,2009/2010,Yes,2008/2009,No,,Yes
307101570019,30710157,2009/2010,Yes,2008/2009,No,,Yes
307101570045,30710157,2009/2010,Yes,2008/2009,No,,No
307101570058,30710157,2009/2010,Yes,2008/2009,Yes,,No
307101570084,30710157,2009/2010,Yes,2008/2009,No,,Yes
307101570109,30710157,2009/2010,Yes,2008/2009,Yes,Yes,Yes
307101570135,30710157,2009/2010,Yes,2008/2009,No,,Yes
307101570161,30710157,2009/2010,Yes,2008/2009,No,,Yes
307101570174,30710157,2009/2010,Yes,2008/2009,No,,Yes
307101570187,30710157,2009/2010,Yes,2008/2009,No,,No
307101570213,30710157,2009/2010,Yes,2009/2010,No,,No
307101570226,30710157,2009/2010,Yes,2009/2010,Yes,,Yes
307101570238,30710157,2009/2010,Yes,2008/2009,Yes,Yes,Yes
307101570264,30710157,2009/2010,Yes,2009/2010,No,,No
307100790004,30710079,,Yes,,,,No
307100790010,30710079,,Yes,,No,,No
307100790015,30710079,,No,,,,Yes
307100790020,30710079,,Yes,,,,Yes
307100790046,30710079,,Yes,,No,,No
307100790067,30710079,,Yes,,No,,No
307100790087,30710079,,Yes,,No,,Yes
307100790093,30710079,,No,,No,,Yes
307100790103,30710079,,Yes,,No,,Yes
307104510011,30710451,2009/2010,No,2009/2010,No,,Yes
307116840016,30711684,,Yes,,No,,No
307116840056,30711684,,Yes,,No,,No
307116840099,30711684,,Yes,,Yes,Yes,Yes
307116840112,30711684,,Yes,,No,,Yes
307116840146,30711684,,Yes,,No,,No
307116840151,30711684,,Yes,,No,,Yes
307116840173,30711684,,Yes,,No,,Yes
307116840184,30711684,,Yes,,No,,No
307116840228,30711684,,Yes,,No,,Yes
307116840251,30711684,,Yes,,No,,Yes
307116840266,30711684,,Yes,,No,,No
307116840272,30711684,,Yes,,No,,No
307116840280,30711684,,Yes,,No,,No
307116840282,30711684,,Yes,,No,,Yes
307116840287,30711684,,Yes,,No,,No
307116840296,30711684,,Yes,,No,,No
307206660029,30720666,2009/2010,Yes,2008/2009,No,,No
308013050009,30801305,2009/2010,Yes,2009/2010,No,,Yes
308013050017,30801305,2009/2010,Yes,2009/2010,No,,No
308013050024,30801305,2008/2009,Yes,2009/2010,No,,No
308013050031,30801305,2009/2010,Yes,2009/2010,No,,No
308013050045,30801305,2009/2010,Yes,2009/2010,No,,No
308013050059,30801305,2009/2010,Yes,2009/2010,No,,No
308013050067,30801305,2009/2010,Yes,2009/2010,No,,Yes
308013050081,30801305,2009/2010,Yes,2009/2010,No,,No
308013050088,30801305,2009/2010,Yes,2009/2010,No,,Yes
308013050095,30801305,2009/2010,Yes,2009/2010,No,,No
308013050117,30801305,2009/2010,Yes,2009/2010,No,,Yes
308013050124,30801305,2009/2010,Yes,2009/2010,No,,No
308013050131,30801305,2009/2010,Yes,2009/2010,No,,No
308013050145,30801305,2009/2010,Yes,2009/2010,No,,Yes
308013860024,30801386,2009/2010,Yes,2009/2010,No,,No
308013860037,30801386,2009/2010,Yes,2009/2010,No,,No
308013860065,30801386,2009/2010,Yes,2009/2010,No,,Yes
308013860092,30801386,2009/2010,Yes,2009/2010,No,,No
308013860106,30801386,2009/2010,Yes,2009/2010,No,,Yes
308013860119,30801386,2009/2010,Yes,2009/2010,No,,No
308013860133,30801386,2009/2010,Yes,2009/2010,No,,Yes
308013860160,30801386,2009/2010,Yes,2009/2010,No,,No
308013860174,30801386,2009/2010,Yes,2009/2010,No,,Yes
308013860188,30801386,2009/2010,Yes,2009/2010,No,,No
308013860201,30801386,2009/2010,Yes,2009/2010,No,,No
308013860229,30801386,2009/2010,Yes,2009/2010,No,,Yes
308013860242,30801386,2009/2010,Yes,2009/2010,No,,Yes
308013860256,30801386,2009/2010,Yes,2009/2010,No,,No
308013860283,30801386,2009/2010,Yes,2009/2010,No,,No
308013000014,30801300,2008/2009,Yes,2008/2009,No,,Yes
308013000029,30801300,2008/2009,Yes,2008/2009,No,,No
308013000030,30801300,2008/2009,Yes,2008/2009,No,,No
308013000034,30801300,2008/2009,No,2008/2009,No,,Yes
308013000046,30801300,2008/2009,Yes,2009/2010,Yes,No,Yes
308013000051,30801300,2008/2009,Yes,2008/2009,No,,No
308013000054,30801300,2008/2009,Yes,2008/2009,Yes,,No
308013000064,30801300,2008/2009,Yes,2008/2009,No,,No
308013000065,30801300,2008/2009,Yes,2008/2009,No,,No
308013000074,30801300,2008/2009,Yes,2008/2009,No,,No
308013000097,30801300,2008/2009,Yes,2008/2009,No,,No
308013000100,30801300,2009/2010,Yes,2008/2009,Yes,Yes,Yes
308013000102,30801300,2008/2009,Yes,2008/2009,No,,Yes
308013000103,30801300,2008/2009,Yes,2008/2009,No,,No
308013000112,30801300,2008/2009,Yes,2008/2009,No,,Yes
308016790005,30801679,,Yes,,No,,Yes
308016790014,30801679,,Yes,,No,,Yes
308016790023,30801679,,Yes,,Yes,Yes,No
308016790038,30801679,,Yes,,No,,Yes
308016790041,30801679,,Yes,,No,,No
308016790050,30801679,,Yes,,No,,No
308016790078,30801679,,Yes,,No,,No
308016790087,30801679,,Yes,,No,,Yes
308016790096,30801679,,Yes,,No,,No
308016790115,30801679,,Yes,,No,,No
308016790124,30801679,,Yes,,No,,Yes
308016790133,30801679,,Yes,,No,,Yes
308016790152,30801679,,Yes,,No,,Yes
308016790161,30801679,,Yes,,No,,No
308016790170,30801679,,No,,No,,Yes
308016790188,30801679,,Yes,,No,,No
308016310015,30801631,2009/2010,Yes,2009/2010,No,,Yes
308016310027,30801631,2009/2010,Yes,2009/2010,No,,No
308016310039,30801631,2009/2010,Yes,2009/2010,No,,No
308016310051,30801631,2009/2010,Yes,2009/2010,Yes,Yes,Yes
308016310074,30801631,2009/2010,Yes,2009/2010,No,,No
308016310086,30801631,2009/2010,Yes,2009/2010,No,,No
308016310097,30801631,2009/2010,Yes,2009/2010,No,,Yes
308016310109,30801631,2009/2010,Yes,2009/2010,No,,Yes
308016310133,30801631,2009/2010,Yes,2009/2010,No,,Yes
308016310144,30801631,2009/2010,No,2009/2010,No,,Yes
308016310156,30801631,2009/2010,Yes,2009/2010,No,,Yes
308016310168,30801631,2009/2010,Yes,2009/2010,No,,No
308016310191,30801631,2009/2010,Yes,2009/2010,No,,No
308016310203,30801631,2009/2010,Yes,2009/2010,No,,No
308016310215,30801631,2009/2010,Yes,2009/2010,No,,No
308012050009,30801205,2009/2010,Yes,2009/2010,No,,Yes
308012050031,30801205,2009/2010,Yes,2009/2010,No,,Yes
308012050042,30801205,2009/2010,Yes,2009/2010,No,,Yes
308012050053,30801205,2009/2010,Yes,2009/2010,No,,Yes
308012050075,30801205,2009/2010,Yes,2009/2010,No,,Yes
308012050086,30801205,2009/2010,Yes,2009/2010,No,,No
308012050098,30801205,2009/2010,Yes,2009/2010,No,,No
308012050109,30801205,2009/2010,Yes,2009/2010,No,,Yes
308012050131,30801205,2009/2010,Yes,2009/2010,No,,No
308012050142,30801205,2009/2010,Yes,2009/2010,No,,Yes
308012050153,30801205,2009/2010,Yes,2009/2010,No,,No
308012050164,30801205,2009/2010,Yes,2009/2010,No,,Yes
308012050186,30801205,2009/2010,Yes,2009/2010,No,,Yes
308012050197,30801205,2009/2010,Yes,2009/2010,No,,Yes
308012050208,30801205,2009/2010,Yes,2009/2010,No,,Yes
308012050230,30801205,2009/2010,Yes,2009/2010,No,,Yes
308016720009,30801672,,Yes,,No,,No
308016720019,30801672,,Yes,,No,,Yes
308016720022,30801672,,Yes,,No,,No
308016720032,30801672,,Yes,,No,,No
308016720042,30801672,,Yes,,No,,No
308016720056,30801672,,Yes,,No,,No
308016720060,30801672,,Yes,,No,,Yes
308016720066,30801672,,Yes,,No,,Yes
308016720074,30801672,,Yes,,No,,No
308016720123,30801672,,Yes,,No,,No
308016720128,30801672,,Yes,,No,,Yes
308016720130,30801672,,Yes,,No,,No
308016720142,30801672,,Yes,,No,,No
308016720201,30801672,,Yes,,,,Yes
308016720203,30801672,,Yes,,No,,No
308016720219,30801672,,Yes,,No,,No
308020360017,30802036,2009/2010,Yes,2009/2010,No,,No
308020360030,30802036,2009/2010,Yes,2009/2010,No,,No
308020360045,30802036,2009/2010,Yes,2009/2010,No,,Yes
308020360060,30802036,2009/2010,Yes,2009/2010,No,,No
308020360089,30802036,2009/2010,Yes,2009/2010,No,,Yes
308020360104,30802036,2009/2010,Yes,2009/2010,No,,No
308020360119,30802036,2009/2010,Yes,2009/2010,No,,Yes
308020360154,30802036,2009/2010,Yes,2009/2010,No,,No
308020360164,30802036,2009/2010,Yes,2009/2010,No,,No
308020360179,30802036,2009/2010,Yes,2009/2010,No,,Yes
308020360194,30802036,2009/2010,Yes,2009/2010,No,,No
308020360209,30802036,2009/2010,Yes,2009/2010,No,,No
308020360238,30802036,2009/2010,Yes,2009/2010,No,,Yes
308020360253,30802036,2009/2010,Yes,2009/2010,No,,No
308020360268,30802036,2009/2010,Yes,2009/2010,No,,No
308020360298,30802036,2009/2010,Yes,2009/2010,No,,No
308025790019,30802579,2008/2009,Yes,2008/2009,No,,No
308025790035,30802579,2008/2009,Yes,2008/2009,No,,No
308025790051,30802579,2008/2009,Yes,2008/2009,No,,Yes
308025790067,30802579,2008/2009,Yes,2008/2009,No,,No
308025790098,30802579,2008/2009,Yes,2008/2009,Yes,Yes,Yes
308025790130,30802579,2008/2009,Yes,2008/2009,No,,Yes
308025790146,30802579,2008/2009,Yes,2008/2009,No,,No
308025790178,30802579,2008/2009,Yes,2008/2009,No,,No
308025790194,30802579,2008/2009,Yes,2008/2009,No,,No
308025790210,30802579,2008/2009,Yes,2008/2009,No,,No
308025790226,30802579,2008/2009,Yes,2008/2009,No,,No
308025790257,30802579,2008/2009,Yes,2008/2009,No,,Yes
308025790273,30802579,2008/2009,Yes,2008/2009,No,,No
308025790289,30802579,2008/2009,Yes,2008/2009,No,,No
308025790321,30802579,2008/2009,Yes,2008/2009,No,,Yes
308024850006,30802485,2009/2010,Yes,2009/2010,No,,No
308024850016,30802485,2009/2010,Yes,2009/2010,No,,Yes
308024850026,30802485,2009/2010,Yes,2009/2010,No,,No
308024850036,30802485,2009/2010,Yes,2009/2010,No,,No
308024850046,30802485,2009/2010,Yes,2009/2010,No,,No
308024850066,30802485,2009/2010,Yes,2009/2010,No,,Yes
308024850076,30802485,2009/2010,Yes,2009/2010,No,,No
308024850086,30802485,2009/2010,Yes,2009/2010,No,,No
308024850116,30802485,2009/2010,Yes,2009/2010,No,,No
308024850126,30802485,2009/2010,Yes,2009/2010,No,,Yes
308024850136,30802485,2009/2010,Yes,2009/2010,No,,No
308024850146,30802485,2009/2010,Yes,2009/2010,No,,Yes
308024850166,30802485,2009/2010,Yes,2009/2010,No,,Yes
308024850175,30802485,2009/2010,Yes,2009/2010,No,,No
308024850185,30802485,2009/2010,Yes,2009/2010,No,,No
308032330009,30803233,2008/2009,Yes,2008/2009,Yes,Yes,Yes
308032330011,30803233,2008/2009,Yes,2008/2009,Yes,Yes,Yes
308032330012,30803233,2009/2010,Yes,2008/2009,No,,No
308032330040,30803233,2009/2010,Yes,2008/2009,No,,Yes
308032330043,30803233,2008/2009,Yes,2008/2009,No,,No
308032330083,30803233,2008/2009,Yes,2008/2009,No,,Yes
308032330092,30803233,2008/2009,Yes,2008/2009,No,,Yes
308032330112,30803233,2008/2009,Yes,2008/2009,No,,No
308032330113,30803233,2008/2009,Yes,2008/2009,No,,Yes
308032330126,30803233,2008/2009,Yes,2008/2009,No,,Yes
308032330152,30803233,2008/2009,Yes,2008/2009,No,,Yes
308032330161,30803233,2008/2009,Yes,2008/2009,No,,Yes
308032330171,30803233,2009/2010,Yes,2008/2009,No,,Yes
308032330178,30803233,2008/2009,Yes,2008/2009,No,,No
308032330199,30803233,2009/2010,Yes,2008/2009,No,,No
308032330202,30803233,2008/2009,Yes,2008/2009,No,,Yes
308031150019,30803115,,Yes,,No,,No
308031150028,30803115,,Yes,,,,No
308031150038,30803115,,Yes,,No,,Yes
308031150048,30803115,,Yes,,No,,No
308031150067,30803115,,Yes,,No,,No
308031150077,30803115,,Yes,,No,,No
308031150087,30803115,,Yes,,No,,No
308031150116,30803115,,Yes,,No,,No
308031150126,30803115,,Yes,,No,,No
308031150136,30803115,,Yes,,No,,No
308031150146,30803115,,Yes,,No,,No
308031150165,30803115,,Yes,,No,,Yes
308031150175,30803115,,Yes,,No,,Yes
308031150185,30803115,,Yes,,No,,No
308031150204,30803115,,Yes,,No,,Yes
308034800017,30803480,2009/2010,Yes,2009/2010,No,,No
308034800026,30803480,2009/2010,Yes,2009/2010,No,,Yes
308034800035,30803480,2009/2010,Yes,2009/2010,No,,Yes
308034800044,30803480,2009/2010,Yes,2009/2010,No,,No
308034800061,30803480,2009/2010,Yes,2009/2010,No,,No
308034800070,30803480,2009/2010,Yes,2009/2010,No,,No
308034800079,30803480,2009/2010,Yes,2009/2010,No,,No
308034800088,30803480,2009/2010,Yes,2009/2010,No,,Yes
308034800106,30803480,2009/2010,Yes,2009/2010,No,,No
308034800114,30803480,2009/2010,Yes,2009/2010,No,,Yes
308034800132,30803480,2009/2010,Yes,2009/2010,No,,No
308034800150,30803480,2009/2010,Yes,2009/2010,No,,No
308034800159,30803480,2009/2010,Yes,2009/2010,No,,Yes
308034800168,30803480,2009/2010,Yes,2009/2010,No,,No
308034800183,30803480,2009/2010,Yes,2009/2010,No,,Yes
308033210030,30803321,2009/2010,Yes,2009/2010,No,,No
308033210050,30803321,2009/2010,Yes,2009/2010,No,,Yes
308033210070,30803321,2009/2010,Yes,2009/2010,No,,No
308033210091,30803321,2009/2010,Yes,2009/2010,No,,No
308033210132,30803321,2009/2010,Yes,2009/2010,No,,Yes
308033210152,30803321,2009/2010,Yes,2009/2010,No,,No
308033210173,30803321,2009/2010,Yes,2009/2010,No,,No
308033210193,30803321,2009/2010,Yes,2009/2010,No,,No
308033210234,30803321,2009/2010,Yes,2009/2010,No,,No
308033210254,30803321,2009/2010,Yes,2009/2010,No,,Yes
308033210275,30803321,2009/2010,Yes,2009/2010,No,,Yes
308033210295,30803321,2009/2010,Yes,2009/2010,No,,No
308033210336,30803321,2009/2010,Yes,2009/2010,No,,No
308033210356,30803321,2009/2010,Yes,2009/2010,No,,Yes
308033210377,30803321,2009/2010,Yes,2009/2010,No,,No
308033210418,30803321,2009/2010,Yes,2009/2010,No,,Yes
308044160002,30804416,,Yes,,No,,Yes
308044160015,30804416,,Yes,,No,,No
308044160041,30804416,,Yes,,No,,Yes
308044160071,30804416,,Yes,,No,,Yes
308044160091,30804416,,Yes,,No,,No
308044160099,30804416,,Yes,,No,,No
