ea_id,com_cd01,com_cd02a,com_cd02b,com_cd03,com_cd04,com_cd05,com_cd06,com_cd07a,com_cd07b,com_cd08a,com_cd08b,com_cd09,com_cd10a,com_cd10b,com_cd11,com_cd12,com_cd13a,com_cd13b,com_cd13c,com_cd14,com_cd15,com_cd16a,com_cd16b,com_cd17,com_cd18a,com_cd18b,com_cd19,com_cd20a,com_cd20b,com_cd21,com_cd22a,com_cd22b,com_cd23,com_cd24a,com_cd24b,com_cd25,com_cd26,com_cd27a,com_cd27b,com_cd28,com_cd29,com_cd30,com_cd31,com_cd32,com_cd33,com_cd34,com_cd35,com_cd36a,com_cd36b,com_cd37,com_cd38,com_cd39,com_cd40a,com_cd40b,com_cd41,com_cd42,com_cd43,com_cd44,com_cd45,com_cd46,com_cd47,com_cd48,com_cd49a,com_cd49b,com_cd50,com_cd51a,com_cd51b,com_cd52,com_cd53,com_cd54,com_cd55,com_cd56,com_cd57,com_cd58,com_cd59,com_cd60a,com_cd60b,com_cd61,com_cd62,com_cd63,com_cd64,com_cd65a,com_cd65b,com_cd65c,com_cd65d,com_cd65e,com_cd65f,com_cd65g,com_cd66,com_cd67a,com_cd67b,com_cd68,com_cd69a,com_cd69b,com_cd70,com_cd71
20601141,DIRT ROAD (MAINTAINED),24,km,yes,4,4,no,20,km,20,minute,no,34,km,500,no,40,km,mzuzu,600,no,24,km,yes,,,yes,,,no,24,km,yes,,,11,0,2,km,12,1274,yes,,no,,,no,,,0,0,,4,km,8,294,no,1,0,0,0,yes,,,yes,,,ALWAYS AVAILABLE,GOVERNMENT FACILITY,yes,yes,,,,,24,meter,RELIGIOUS FACILITY,yes,0,no,,,,,,,,no,24,km,no,24,km,no,no
20601626,TAR/ASPHALT,20,meter,yes,12,12,yes,,,10,minute,no,20,km,200,yes,,,,,yes,,,yes,,,yes,,,yes,,,yes,,,13,2,2,km,21,2318,yes,,no,,,no,,,,,,3,km,11,280,no,0,0,1,1,yes,,,yes,,,SOMETIMES AVAILABLE,GOVERNMENT FACILITY,yes,no,yes,male,yes,no,20,km,GOVERNMENT FACILITY,yes,150,yes,yes,yes,yes,no,no,2,,no,22,km,yes,,,no,no
20601658,DIRT ROAD (MAINTAINED),20,km,yes,8,12,no,13,km,1,hour,yes,,,,yes,,,,,no,5,km,no,8,km,no,10,km,no,10,km,no,10,km,12,0,2,,8,1115,yes,,no,,,no,,,,,,2,km,8,130,no,0,0,0,0,yes,400,meter,no,10,km,,,,no,yes,male,yes,yes,25,km,GOVERNMENT FACILITY,no,,no,,,,,,,,no,15,km,no,15,km,no,no
20601701,GRADED GRAVELED,15,km,yes,0,12,no,15,km,20,minute,yes,,,,yes,,,,,no,8,km,no,8,km,yes,,,no,10,km,no,8,km,15,2,300,meter,10,1639,yes,,no,,,no,,,,,,400,meter,7,233,no,0,0,0,0,yes,,,yes,,,ALWAYS AVAILABLE,GOVERNMENT FACILITY,no,no,yes,male,yes,no,12,km,GOVERNMENT FACILITY,no,,no,,,,,,,,no,12,km,no,12,km,yes,
20602363,TAR/ASPHALT,100,meter,yes,12,12,yes,,,20,minute,yes,,,,yes,,,,,yes,,,yes,,,no,4,km,yes,,,yes,,,12,2,300,meter,37,1789,yes,,yes,ALMOST ALL,COOKED FOOD,no,400,meter,33,633,yes,300,meter,12,190,no,0,0,0,0,no,400,meter,no,4,km,,,,no,,,,,7,km,RELIGIOUS FACILITY,no,,no,,,,,,,,no,30,km,no,30,km,no,no
20602479,GRADED GRAVELED,,,yes,5,12,no,8,km,20,minute,no,42,km,500,no,,,,,no,6,km,no,6,km,yes,,,yes,,,no,6,km,3,0,1,km,8,730,yes,,no,,,no,,,,,,7,km,10,300,no,0,0,0,0,yes,,,no,10,km,,,,no,yes,female,yes,yes,24,km,RELIGIOUS FACILITY,yes,,yes,yes,yes,yes,yes,yes,2,,no,42,km,no,15,km,no,no
20602607,DIRT TRACK,20,km,yes,12,12,yes,,,1,hour,yes,,,,yes,,,,,no,4,km,no,4,km,no,4,km,no,5,km,no,4,km,3,0,96,meter,12,1200,yes,,no,,,no,7,km,17,340,yes,4,km,11,220,no,0,0,0,0,no,,,no,5,km,,,yes,no,,,,,30,km,RELIGIOUS FACILITY,yes,,yes,no,yes,yes,yes,no,2,,no,35,km,no,35,km,no,no
20602617,DIRT ROAD (MAINTAINED),2,km,yes,0,12,no,3,km,10,hour,yes,,,,yes,,,,,no,4,km,no,4,km,no,5,km,no,5,km,no,5,km,10,1,2,km,13,1320,yes,,no,,,no,,,,,,3,km,8,340,no,0,0,0,0,yes,,,no,7,km,,,,yes,,,,,20,km,GOVERNMENT FACILITY,no,,no,,,,,,,,no,15,km,no,15,km,no,no
20603090,DIRT ROAD (MAINTAINED),25,km,no,0,7,no,12,km,10,hour,no,30,km,300,yes,,,,,no,12,km,yes,,,yes,,,no,12,km,no,12,km,7,0,200,meter,9,1420,yes,,no,,,no,,,,,,6,km,8,294,no,0,0,0,0,yes,,,no,12,km,,,,no,no,,,,12,km,GOVERNMENT FACILITY,no,,yes,,,,,,,,no,12,km,no,12,km,no,yes
20603121,DIRT ROAD (MAINTAINED),20,km,yes,0,12,no,20,km,1,hour,yes,,,,yes,,,,,no,20,km,no,8,km,no,10,km,no,20,km,no,20,km,7,0,4,km,11,1040,yes,,no,,,no,,,,,,6,km,15,180,,,,,,yes,,,no,20,km,,,,no,yes,male,no,no,20,km,RELIGIOUS FACILITY,no,,no,,,,,,,,no,20,km,no,20,km,no,no
20603133,GRADED GRAVELED,20,km,yes,8,8,no,20,km,1,hour,yes,,,,yes,,,,,no,20,km,no,20,km,no,20,km,no,20,km,no,20,km,6,0,500,meter,6,806,yes,,no,,,no,25,km,18,418,yes,5,km,8,520,no,0,0,0,0,yes,,,no,20,km,,,,yes,,,,,25,km,GOVERNMENT FACILITY,no,,yes,yes,yes,yes,no,yes,2,,no,20,km,no,20,km,no,no
20603189,GRADED GRAVELED,1,km,yes,12,12,yes,,,20,minute,yes,,,,no,22,km,lilongwe,250,yes,,,yes,,,yes,,,no,3,km,no,6,km,10,1,1,km,17,2051,yes,,no,,,no,2,km,24,623,yes,,,,,,0,0,0,0,yes,,,no,6,km,,,,no,no,,,,6,km,GOVERNMENT FACILITY,yes,,no,,,,,,,,no,6,km,no,10,km,yes,
20603337,DIRT TRACK,40,km,no,0,2,no,40,km,20,minute,no,40,km,1200,yes,,,,,no,30,km,yes,,,no,25,km,no,30,km,no,25,km,7,0,500,meter,9,937,yes,,no,,,no,,,,,,15,km,12,310,no,0,0,0,0,no,,,no,11,km,,,,no,yes,male,yes,no,40,km,RELIGIOUS FACILITY,no,,no,no,no,no,no,no,2,,no,90,km,no,40,km,no,no
20603455,GRADED GRAVELED,20,km,yes,0,12,no,20,km,10,minute,yes,,,,yes,,,,,no,20,km,yes,,,yes,,,no,20,km,yes,,,5,0,200,meter,10,1189,yes,,no,,,no,,,,,,5,km,8,250,no,0,0,0,0,yes,,,no,1,km,,,,no,,,,,20,km,GOVERNMENT FACILITY,yes,,no,,,,,,,,no,20,km,no,20,km,no,no
20603533,DIRT ROAD (MAINTAINED),3,mile,yes,12,12,yes,,,4,minute,yes,,,,no,24,km,lilongwe,200,no,2,km,yes,,,yes,,,yes,,,yes,,,14,2,1,km,27,2763,yes,,no,,,no,5,km,24,623,yes,2,km,16,330,yes,0,0,1,0,yes,,,yes,,,ALWAYS AVAILABLE,GOVERNMENT FACILITY,yes,no,yes,male,yes,no,24,km,GOVERNMENT FACILITY,yes,0,yes,,,,,,,,yes,,,yes,,,yes,
20604071,GRADED GRAVELED,7,km,yes,12,12,no,7,km,20,minute,yes,,,,yes,,,,,no,10,km,no,8,km,no,8,km,no,10,km,no,10,km,3,0,2,km,9,1216,yes,,no,,,no,,,,,,6,km,13,360,no,0,0,0,0,yes,10,meter,no,8,km,,,,no,,,,,8,km,RELIGIOUS FACILITY,no,,no,no,no,no,no,no,2,,no,30,km,no,30,km,no,no
20604376,TAR/ASPHALT,0,meter,yes,12,12,yes,,,10,hour,yes,,,,yes,,,,,yes,,,yes,,,yes,,,yes,,,yes,,,10,1,400,meter,16,1400,yes,,no,,,yes,,,,,,400,meter,13,480,yes,1,1,0,0,yes,,,yes,,,ALWAYS AVAILABLE,RELIGIOUS FACILITY,yes,no,,,,,0,meter,RELIGIOUS FACILITY,no,,yes,yes,no,no,yes,yes,2,,no,53,km,no,53,km,yes,
20604638,DIRT ROAD (MAINTAINED),7,km,yes,12,12,yes,,,10,hour,no,30,km,450,yes,,,,,no,4,km,no,4,km,no,4,km,no,4,km,no,4,km,8,2,200,meter,12,1100,yes,,no,,,no,,,,,,4,km,22,700,yes,0,0,0,0,yes,,,no,5,km,,,,no,yes,female,yes,yes,4,km,RELIGIOUS FACILITY,yes,0,no,no,no,no,no,no,,,no,25,km,no,25,km,no,no
20605302,DIRT ROAD (MAINTAINED),10,km,no,6,4,no,7,km,10,day,no,24,km,500,yes,,,,,no,7,km,no,7,km,no,8,km,no,8,km,no,8,km,8,0,2,km,8,1235,yes,,no,,,no,,,,,,,,22,700,yes,0,0,0,0,yes,,,no,8,km,,,,no,yes,male,yes,yes,7,km,RELIGIOUS FACILITY,yes,,yes,,,,,,,,no,24,km,no,24,km,no,no
20606168,GRADED GRAVELED,60,km,yes,0,12,yes,,,1,hour,yes,,,,yes,,,,,no,12,km,no,9,km,no,9,km,no,9,km,no,9,km,4,0,40,km,8,960,yes,,no,,,no,,,,,,7,km,9,280,no,0,0,0,0,yes,700,meter,no,8,km,,,,no,,,,,45,km,GOVERNMENT FACILITY,no,,no,,,,,,,,no,10,km,no,45,km,no,no
20606297,DIRT ROAD (MAINTAINED),30,km,yes,12,12,yes,,,40,hour,yes,,,,yes,,,,,yes,,,yes,,,yes,,,yes,,,no,20,km,9,1,4,km,7,720,yes,,no,,,no,,,,,,3,km,12,241,no,0,0,0,1,yes,,,yes,,,SOMETIMES AVAILABLE,GOVERNMENT FACILITY,no,no,yes,female,yes,yes,14,km,GOVERNMENT FACILITY,yes,,yes,,,,,,,,no,38,km,no,40,km,yes,
20607260,TAR/ASPHALT,0,meter,yes,12,12,yes,,,10,minute,no,20,km,120,yes,,,,,yes,,,yes,,,no,15,km,no,5,km,no,5,km,20,2,3,km,18,1554,yes,,no,,,no,,,,,,5,km,7,200,yes,0,0,0,0,no,200,km,yes,,,ALWAYS AVAILABLE,PRIVATE FACILITY,no,no,yes,female,yes,no,5,km,PRIVATE FACILITY,yes,150,yes,no,no,yes,no,yes,2,,no,5,km,no,5,km,no,no
20607315,GRADED GRAVELED,200,meter,yes,12,12,yes,,,20,minute,yes,,,,no,18,mile,lilongwe,200,no,4,km,no,6,km,no,7,mile,no,8,km,no,8,km,12,0,500,meter,17,1115,yes,,no,,,no,0,,0,0,,700,meter,7,400,no,0,0,0,0,yes,,,no,10,km,,,,no,,,,,25,km,GOVERNMENT FACILITY,yes,,yes,,,,,,,,no,25,km,no,25,km,no,no
20607733,TAR/ASPHALT,4,km,yes,12,12,no,4,km,10,hour,yes,,,,yes,,,,,no,4,km,no,8,km,no,4,km,no,4,km,yes,,,2,0,3,km,8,980,yes,,no,,,no,,,,,,7,km,12,210,no,0,0,0,0,yes,,,no,4,km,,,,no,no,,,,4,km,GOVERNMENT FACILITY,yes,,no,,,,,,,,no,8,km,no,8,km,no,no
20608499,DIRT ROAD (MAINTAINED),30,km,yes,12,12,yes,,,,,yes,,,,yes,,,,,no,25,km,yes,,,no,5,km,no,25,km,no,25,km,7,0,2,km,7,1169,yes,,no,,,no,,,,,,2,km,6,18,no,0,0,0,0,yes,,,no,40,km,,,,no,yes,male,yes,yes,30,km,RELIGIOUS FACILITY,no,,yes,,,,,,,,no,25,km,no,60,km,yes,
20609754,GRADED GRAVELED,35,km,yes,0,12,no,35,km,30,minute,yes,,,,yes,,,,,no,30,km,no,15,km,no,8,km,no,35,km,no,35,km,80,0,200,meter,7,541,yes,,no,,,no,,,,,,4,km,9,212,no,0,0,0,0,yes,,,no,7,km,,,,no,,,,,55,km,GOVERNMENT FACILITY,no,,no,,,,,,,,no,30,km,no,40,km,no,no
20610050,DIRT ROAD (MAINTAINED),2,km,yes,12,12,yes,,,20,minute,no,25,km,25,no,25,km,lilongwe,250,no,2,km,yes,,,yes,,,yes,,,yes,,,10,1,3,km,14,1200,yes,,no,,,no,,,,,,2,km,11,255,yes,0,0,0,0,yes,,,yes,,,ALWAYS AVAILABLE,GOVERNMENT FACILITY,yes,no,,,,,17,km,RELIGIOUS FACILITY,yes,,no,,,,,,,,no,1,km,no,2,km,yes,
20610249,DIRT ROAD (MAINTAINED),13,km,yes,0,12,no,13,km,10,minute,no,30,km,450,yes,,,,,no,12,km,no,13,km,no,13,km,no,12,km,no,12,km,7,2,20,meter,4,579,yes,,no,,,no,,,,,,12,km,11,255,yes,0,0,0,0,yes,,,no,12,km,,,,no,no,,,,12,km,GOVERNMENT FACILITY,no,,yes,,,,,,,,no,30,km,no,30,km,no,no
20611336,GRADED GRAVELED,5,km,no,12,12,yes,,,20,minute,yes,,,,yes,,,,,yes,,,no,15,km,no,10,km,no,10,km,no,10,km,20,1,500,meter,38,2606,yes,,no,,,no,8,km,17,380,yes,7,km,12,220,no,0,0,0,0,yes,20,meter,no,1,km,,,,no,,,,,10,km,GOVERNMENT FACILITY,no,0,no,,,,,,,,no,10,km,no,10,km,no,no
20612564,DIRT TRACK,4,km,yes,0,12,no,4,km,20,minute,yes,,,,yes,,,,,no,7,km,no,4,km,no,8,km,no,8,km,yes,,,4,1,2,km,12,980,yes,,no,,,no,,,,,,5,km,8,280,no,0,0,0,0,yes,,,no,8,km,,,,yes,,,,,12,km,GOVERNMENT FACILITY,no,,no,,,,,,,,no,12,km,no,12,km,no,no
20613324,DIRT ROAD (MAINTAINED),4,km,yes,12,12,no,4,km,30,minute,yes,,,,no,22,km,lilongwe,200,no,3,km,yes,,,no,8,km,yes,,,yes,,,10,0,1,km,13,676,yes,,no,,,no,,,,,,3,km,14,360,yes,0,0,1,1,yes,,,yes,,,ALWAYS AVAILABLE,GOVERNMENT FACILITY,yes,yes,,,,,30,km,RELIGIOUS FACILITY,yes,,no,,,,,,,,no,23,km,yes,,,no,no
20614477,TAR/ASPHALT,20,meter,yes,12,12,yes,,,20,hour,no,14,km,300,yes,,,,,no,4,km,no,4,km,no,8,km,no,10,km,no,5,km,5,0,200,meter,17,1800,yes,,no,,,no,8,km,33,633,yes,3,km,8,47,no,1,0,0,0,yes,,,no,10,km,,,,no,,,,,20,km,RELIGIOUS FACILITY,yes,0,yes,,,,,,,,no,25,km,yes,,,yes,
20614589,DIRT ROAD (MAINTAINED),8,km,yes,0,12,no,8,km,30,minute,yes,,,,yes,,,,,no,2,mile,no,2,mile,no,2,mile,no,3,mile,no,4,mile,5,0,400,meter,16,740,yes,,yes,ALMOST ALL,COOKED FOOD,no,,,,,,16,km,20,280,yes,0,0,0,0,yes,100,meter,no,4,mile,,,,no,yes,male,yes,no,4,mile,RELIGIOUS FACILITY,yes,,no,no,no,no,no,no,,,no,8,km,no,9,km,no,no
20615064,DIRT TRACK,30,km,yes,8,9,yes,,,,,no,,,300,no,40,km,mzuzu,500,no,6,,yes,,,yes,,,no,8,km,no,8,,8,2,1,km,13,1300,yes,,yes,ALMOST ALL,both,no,,,,,,1,km,7,220,no,0,0,0,0,no,,,yes,,,ALWAYS AVAILABLE,GOVERNMENT FACILITY,yes,no,yes,female,yes,no,2,,GOVERNMENT FACILITY,yes,,no,,,,,,,,no,40,km,no,40,km,yes,
20615735,DIRT TRACK,24,km,yes,11,11,yes,,,30,minute,no,24,km,25,yes,,,,,no,18,km,yes,,,yes,,,yes,,,yes,,,10,2,300,meter,20,2300,yes,,yes,3/4,both,no,400,meter,15,320,yes,2,km,10,240,no,0,0,0,0,yes,,,yes,,,ALWAYS AVAILABLE,GOVERNMENT FACILITY,no,no,yes,male,yes,yes,14,km,GOVERNMENT FACILITY,yes,0,no,no,no,no,no,no,2,,no,30,km,no,30,km,no,no
20615752,TAR/ASPHALT,38,km,yes,12,12,no,38,km,20,minute,yes,,,,yes,,,,,no,3,km,no,3,km,yes,,,no,4,km,yes,,,7,0,4,km,15,679,yes,,no,,,no,,,,,,4,km,12,163,no,0,0,0,0,yes,,,no,4,km,,,,no,,,,,30,km,GOVERNMENT FACILITY,no,,no,,,,,,,,no,52,km,no,52,km,no,no
20701527,DIRT ROAD (MAINTAINED),20,km,yes,0,8,no,20,km,0,,no,20,km,200,no,10,km,lilongwe,600,no,12,km,yes,,,yes,,,no,8,km,no,12,km,9,0,2,km,6,577,yes,,no,,,no,,,,,,15,km,15,700,yes,0,0,0,0,yes,,,no,10,km,,,,no,no,,,,12,km,RELIGIOUS FACILITY,yes,,yes,yes,no,yes,no,yes,2,,no,15,km,no,20,km,no,yes
20701659,TAR/ASPHALT,200,meter,yes,12,12,yes,,,10,minute,yes,,,,no,210,km,lilongwe,700,no,12,km,no,12,km,no,4,km,no,12,km,no,12,km,2,0,,,18,1117,yes,,no,,,no,,,,,,12,km,16,450,no,0,0,0,0,yes,,,no,12,km,,,,no,,,,,12,km,GOVERNMENT FACILITY,yes,,no,,,,,,,,no,12,km,yes,,,no,no
20702011,TAR/ASPHALT,0,km,yes,12,12,yes,,,10,minute,no,40,km,300,no,70,km,lilongwe,500,no,3,km,yes,,,no,3,km,no,3,km,yes,,,10,0,5,km,9,1311,yes,,no,,,no,18,km,12,550,yes,10,km,8,255,no,0,0,0,0,yes,,,no,3,km,ALWAYS AVAILABLE,GOVERNMENT FACILITY,yes,no,no,,,,40,km,GOVERNMENT FACILITY,no,0,yes,no,no,yes,yes,yes,2,,no,40,km,no,40,km,no,no
20702282,DIRT ROAD (MAINTAINED),1,km,yes,0,12,no,1,km,20,minute,no,60,km,300,no,56,km,lilongwe,300,no,1,km,no,1,km,no,15,km,no,15,km,yes,,,6,0,3,km,11,897,yes,,no,,,no,30,km,17,540,yes,3,km,14,522,no,1,0,0,0,yes,,,no,8,km,ALWAYS AVAILABLE,RELIGIOUS FACILITY,yes,no,yes,male,no,no,8,km,RELIGIOUS FACILITY,yes,0,yes,no,no,no,no,yes,1,ELDERLY,no,60,km,no,60,km,no,no
20702464,DIRT TRACK,20,km,no,0,6,no,20,km,10,minute,no,33,km,250,no,102,km,mzuzu,450,no,7,km,no,7,km,no,7,km,no,7,km,yes,,,7,0,0,meter,9,780,yes,,no,,,no,12,km,15,520,yes,10,km,15,460,no,0,0,0,0,yes,,,no,7,km,ALWAYS AVAILABLE,GOVERNMENT FACILITY,yes,no,yes,female,yes,yes,3,km,GOVERNMENT FACILITY,yes,0,yes,yes,no,yes,yes,yes,2,,no,33,km,no,33,km,no,no
20702471,DIRT ROAD (MAINTAINED),8,km,yes,12,12,no,8,km,5,minute,no,75,km,850,no,70,km,lilongwe,700,yes,,,yes,,,no,8,km,no,10,km,yes,,,15,0,0,km,10,1912,yes,,no,,,no,55,km,11,212,yes,0,km,6,173,no,0,0,0,0,yes,,,yes,,,ALWAYS AVAILABLE,GOVERNMENT FACILITY,no,yes,,,,,75,km,GOVERNMENT FACILITY,yes,0,yes,yes,no,yes,yes,yes,2,,no,75,km,no,75,km,no,no
20702542,DIRT ROAD (MAINTAINED),10,km,no,0,8,no,10,km,5,hour,no,50,km,500,no,82,km,lilongwe,600,no,10,km,no,10,km,no,7,km,no,7,km,yes,,,7,0,0,km,12,722,yes,,no,,,no,20,km,19,530,yes,8,km,9,140,no,0,0,0,0,yes,,,no,7,km,ALWAYS AVAILABLE,GOVERNMENT FACILITY,yes,no,yes,male,yes,yes,50,km,GOVERNMENT FACILITY,no,,yes,no,no,yes,yes,no,2,,no,50,km,no,50,km,no,no
20703025,TAR/ASPHALT,200,meter,yes,12,12,yes,,,10,minute,yes,,,,no,72,km,lilongwe,480,no,3,km,no,6,km,no,6,km,no,6,km,no,6,km,7,1,2,km,18,1102,yes,,yes,ALMOST ALL,COOKED FOOD,no,6,km,24,480,yes,5,km,10,218,no,1,0,0,0,yes,,,no,8,km,,,,no,yes,male,yes,yes,7,km,GOVERNMENT FACILITY,yes,,yes,yes,no,no,yes,no,2,,no,6,km,yes,,,no,no
20703083,TAR/ASPHALT,200,km,yes,12,12,yes,,,20,minute,yes,,,,no,110,km,lilongwe,500,yes,,,yes,,,no,10,km,yes,,,no,400,meter,7,2,450,meter,36,3232,yes,,no,,,no,600,meter,17,530,yes,0,km,0,0,,0,0,0,0,yes,,,no,8,km,,,,no,yes,male,yes,yes,14,km,GOVERNMENT FACILITY,yes,,no,no,no,no,no,no,2,,no,14,km,yes,,,no,no
20703316,DIRT ROAD (MAINTAINED),18,km,yes,10,12,yes,,,30,minute,yes,,,,no,238,km,lilongwe,850,yes,,,yes,,,yes,,,no,19,km,no,19,km,9,0,400,km,14,125,yes,,no,,,yes,,,,,,400,km,9,310,yes,0,0,0,0,yes,,,yes,,,ALWAYS AVAILABLE,GOVERNMENT FACILITY,yes,no,yes,male,yes,yes,38,km,GOVERNMENT FACILITY,yes,,yes,,,,,,,,no,40,km,no,48,km,no,yes
20703565,DIRT ROAD (MAINTAINED),1,km,no,12,12,no,1,km,20,minute,yes,,,,no,90,km,lilongwe,200,no,8,km,yes,,,no,30,km,no,15,km,no,15,km,2,0,4,km,10,338,yes,,no,,,no,,,,,,10,km,15,700,yes,0,0,0,0,yes,,,no,15,,,,,no,,,,,15,km,GOVERNMENT FACILITY,no,,no,,,,,,,,no,25,km,no,25,km,no,no
20703595,TAR/ASPHALT,200,meter,yes,12,12,yes,,,20,minute,yes,,,,no,260,km,lilongwe,450,yes,,,yes,,,yes,,,yes,,,yes,,,15,2,400,meter,13,1048,yes,,no,,,no,600,meter,17,340,yes,,,,,,0,0,0,0,yes,,,yes,,,,,,no,,,,,6,km,GOVERNMENT FACILITY,yes,,yes,no,no,yes,yes,yes,2,,no,13,km,no,13,km,no,yes
20704037,DIRT ROAD (MAINTAINED),10,km,no,0,6,no,10,km,5,minute,no,30,km,300,no,110,km,mzuzu,700,no,3,km,no,3,km,no,3,km,no,3,km,yes,,,15,0,0,meter,9,789,yes,,no,,,no,30,km,22,540,yes,3,km,11,990,no,0,0,0,0,yes,,,no,3,km,,,,no,yes,female,yes,yes,30,km,GOVERNMENT FACILITY,no,150,yes,no,no,yes,yes,yes,2,,no,30,km,no,30,km,no,no
20704289,DIRT ROAD (MAINTAINED),12,km,no,0,5,no,12,km,20,minute,no,45,km,600,no,130,km,lilongwe,800,no,6,km,no,4,km,no,6,km,no,6,km,yes,,,15,0,5,km,10,1470,yes,,no,,,no,45,km,19,530,yes,6,km,9,789,no,0,0,0,0,yes,,,no,6,km,ALWAYS AVAILABLE,GOVERNMENT FACILITY,yes,no,yes,male,yes,yes,45,km,GOVERNMENT FACILITY,no,50,no,,,,,,,,no,45,km,no,45,km,no,no
20704353,DIRT TRACK,22,km,yes,0,4,no,22,km,10,minute,no,27,km,480,no,117,km,lilongwe,700,no,27,km,no,4,km,no,8,km,no,27,km,yes,,,18,0,4,km,7,717,no,6,no,,,no,27,km,19,530,yes,14,km,6,210,no,0,0,0,0,yes,,,no,17,km,,,,no,,,,,27,km,GOVERNMENT FACILITY,yes,0,yes,no,yes,yes,yes,no,2,,no,27,km,no,27,km,no,no
20704738,DIRT TRACK,2,km,yes,0,2,no,2,km,30,minute,no,40,km,400,no,88,km,lilongwe,600,no,2,km,no,2,km,no,10,km,no,18,km,no,2,km,1,0,2,km,12,1042,yes,,no,,,no,18,km,17,540,yes,12,km,12,298,yes,0,0,0,0,no,2,km,no,12,km,ALWAYS AVAILABLE,GOVERNMENT FACILITY,yes,no,yes,male,no,yes,40,km,GOVERNMENT FACILITY,no,,no,no,no,no,no,no,2,,no,40,km,no,8,km,no,no
20705328,DIRT ROAD (MAINTAINED),46,km,no,0,7,no,23,km,10,hour,yes,,,,no,160,km,lilongwe,400,yes,,,yes,,,no,23,km,no,23,km,no,23,km,9,1,200,meter,9,867,yes,,no,,,no,,,,,,200,meter,6,55,no,,,,,yes,,,yes,,,ALWAYS AVAILABLE,GOVERNMENT FACILITY,no,no,yes,male,yes,yes,468,km,GOVERNMENT FACILITY,yes,,yes,yes,no,no,no,no,2,,no,68,km,no,68,km,no,yes
20705372,DIRT TRACK,18,km,no,0,7,no,9,km,4,hour,yes,,,,no,164,km,lilongwe,1350,no,8,km,no,8,km,no,4,km,no,8,km,no,8,km,2,0,2,km,7,1017,yes,,no,,,no,10,km,11,212,no,12,km,8,208,no,0,0,0,0,no,8,km,no,8,km,ALWAYS AVAILABLE,GOVERNMENT FACILITY,yes,no,yes,male,no,no,45,km,GOVERNMENT FACILITY,yes,0,yes,no,no,yes,yes,no,1,ENCOURAGE PEOPLE,no,45,km,no,4,km,no,no
20705495,DIRT ROAD (MAINTAINED),40,km,yes,12,10,yes,,,20,minute,no,40,km,350,no,150,km,lilongwe,800,yes,,,yes,,,yes,,,yes,,,yes,,,12,2,0,meter,16,1796,yes,,no,,,no,0,meter,8,370,no,0,km,11,280,no,0,0,0,1,yes,,,yes,,,ALWAYS AVAILABLE,GOVERNMENT FACILITY,yes,yes,,,,,40,km,GOVERNMENT FACILITY,yes,0,yes,no,no,yes,yes,yes,2,,no,40,km,no,40,km,no,no
20705652,DIRT ROAD (MAINTAINED),25,km,no,0,12,no,7,km,25,minute,no,25,km,300,no,135,km,lilongwe,1000,no,3,km,no,3,km,no,18,km,no,18,km,yes,,,7,1,3,km,9,927,yes,,no,,,no,18,km,19,530,yes,18,km,12,480,no,0,0,0,0,yes,,,yes,,,ALWAYS AVAILABLE,GOVERNMENT FACILITY,yes,no,yes,female,yes,yes,25,km,GOVERNMENT FACILITY,no,50,no,,,,,,,,no,25,km,no,25,km,no,no
20705657,GRADED GRAVELED,5,meter,yes,12,12,yes,,,6,minute,no,8,km,250,no,120,km,lilongwe,950,yes,,,yes,,,no,6,km,no,6,km,yes,,,11,0,0,km,8,1000,yes,,no,,,no,6,km,11,212,yes,3,km,9,200,yes,0,0,0,0,yes,,,yes,,,ALWAYS AVAILABLE,GOVERNMENT FACILITY,yes,yes,,,,,8,km,GOVERNMENT FACILITY,no,0,yes,yes,no,yes,yes,yes,2,,no,8,km,no,8,km,no,no
20706163,DIRT ROAD (MAINTAINED),2,km,no,0,0,no,3,km,7,minute,no,55,km,250,no,140,km,lilongwe,500,yes,,,yes,,,no,34,km,yes,,,yes,,,10,2,3,km,14,1343,yes,,no,,,no,,,,,no,3,km,9,211,no,0,0,0,0,yes,,,yes,,,ALWAYS AVAILABLE,RELIGIOUS FACILITY,yes,no,yes,male,yes,yes,64,km,GOVERNMENT FACILITY,yes,0,yes,,,,,,,,no,64,km,no,64,km,yes,
20706294,TAR/ASPHALT,100,meter,yes,12,12,yes,,,20,minute,yes,,,,yes,,,,,yes,,,yes,,,no,17,km,no,6,km,yes,,,14,2,4,km,12,510,yes,,no,,,yes,10,km,,,,,,,,,2,2,0,1,yes,,,yes,,,ALWAYS AVAILABLE,RELIGIOUS FACILITY,yes,no,yes,male,yes,yes,500,km,RELIGIOUS FACILITY,yes,,yes,,,,,,,,no,42,km,no,42,km,no,no
20720368,DIRT ROAD (MAINTAINED),5,meter,yes,12,12,yes,,,5,minute,yes,,,,no,110,km,lilongwe,700,yes,,,no,11,km,no,10,meter,no,10,meter,yes,,,0,0,2,km,34,3200,yes,,yes,ALMOST ALL,COOKED FOOD,no,4,km,23,566,yes,2,km,22,426,no,0,0,1,0,yes,,,no,2,km,,,,no,no,,,,2,km,GOVERNMENT FACILITY,yes,0,no,no,no,no,no,no,2,,no,10,meter,no,10,meter,no,no
