case_id,visit,ea_id,ag_r00,ag_r27,ag_r28,ag_r29,ag_r30,ag_r31
301053250273,1,30105325,Yes,0,0,0,0,0
301063310023,1,30106331,Yes,0,0,0,0,0
301063310058,1,30106331,No,,,,,
301063310075,1,30106331,No,,,,,
301063310109,1,30106331,No,,,,,
301063310127,1,30106331,No,,,,,
301063310144,1,30106331,No,,,,,
301063310161,1,30106331,Yes,0,0,0,0,0
301063310196,1,30106331,Yes,0,0,0,0,0
301063310213,1,30106331,Yes,0,0,0,0,0
301063310230,1,30106331,No,,,,,
301063310248,1,30106331,No,,,,,
301063310282,1,30106331,Yes,0,0,0,0,0
301063310300,1,30106331,Yes,0,0,0,0,0
301063310317,1,30106331,No,,,,,
301063310351,1,30106331,Yes,0,0,200,0,0
301060050002,1,30106005,No,,,,,
301060050040,1,30106005,Yes,0,0,0,0,0
301060050053,1,30106005,Yes,0,0,0,0,0
301060050065,1,30106005,Yes,0,0,0,0,0
301060050078,1,30106005,No,,,,,
301060050091,1,30106005,No,,,,,
301060050103,1,30106005,Yes,0,0,0,0,0
301060050116,1,30106005,Yes,0,0,0,0,0
301060050154,1,30106005,No,,,,,
301060050167,1,30106005,No,,,,,
301060050179,1,30106005,No,,,,,
301060050192,1,30106005,Yes,0,0,0,0,0
301060050205,1,30106005,Yes,0,0,0,0,0
301060050217,1,30106005,Yes,0,0,0,0,0
301060050230,1,30106005,No,,,,,
301060050255,1,30106005,No,,,,,
301067500002,1,30106750,No,,,,,
301067500018,1,30106750,No,,,,,
301067500049,1,30106750,Yes,0,0,0,0,0
301067500065,1,30106750,No,,,,,
301067500081,1,30106750,Yes,0,0,0,0,0
301067500113,1,30106750,Yes,0,0,0,0,0
301067500129,1,30106750,No,,,,,
301067500145,1,30106750,No,,,,,
301067500176,1,30106750,No,,,,,
301067500192,1,30106750,No,,,,,
301067500208,1,30106750,No,,,,,
301067500247,1,30106750,No,,,,,
301067500256,1,30106750,No,,,,,
301067500271,1,30106750,No,,,,,
301067500303,1,30106750,Yes,0,0,0,0,0
301067500319,1,30106750,No,,,,,
301076240005,1,30107624,No,,,,,
301076240010,1,30107624,No,,,,,
301076240026,1,30107624,No,,,,,
301076240032,1,30107624,No,,,,,
301076240037,1,30107624,No,,,,,
301076240044,1,30107624,Yes,0,0,0,0,0
301076240048,1,30107624,No,,,,,
301076240053,1,30107624,Yes,0,0,0,0,0
301076240059,1,30107624,No,,,,,
301076240064,1,30107624,No,,,,,
301076240070,1,30107624,Yes,0,0,0,0,0
301076240086,1,30107624,No,,,,,
301076240091,1,30107624,Yes,0,0,0,0,0
301076240102,1,30107624,No,,,,,
301076240113,1,30107624,No,,,,,
301073950044,1,30107395,No,,,,,
301073950066,1,30107395,Yes,0,0,0,0,0
301073950088,1,30107395,Yes,0,0,0,0,0
301073950111,1,30107395,No,,,,,
301073950155,1,30107395,Yes,0,0,0,0,0
301073950178,1,30107395,No,,,,,
301073950200,1,30107395,Yes,0,0,0,0,0
301073950222,1,30107395,Yes,0,0,0,0,0
301073950267,1,30107395,No,,,,,
301073950289,1,30107395,No,,,,,
301073950312,1,30107395,No,,,,,
301073950334,1,30107395,No,,,,,
301073950379,1,30107395,Yes,0,0,0,0,0
301073950401,1,30107395,Yes,0,0,0,0,0
301073950423,1,30107395,No,,,,,
301073950468,1,30107395,No,,,,,
301081170018,1,30108117,No,,,,,
301081170044,1,30108117,No,,,,,
301081170071,1,30108117,No,,,,,
301081170097,1,30108117,No,,,,,
301081170123,1,30108117,No,,,,,
301081170176,1,30108117,Yes,0,0,0,0,0
301081170202,1,30108117,No,,,,,
301081170229,1,30108117,No,,,,,
301081170308,1,30108117,No,,,,,
301081170334,1,30108117,Yes,0,0,0,0,0
301081170360,1,30108117,No,,,,,
301081170387,1,30108117,Yes,0,0,0,0,0
301081170439,1,30108117,No,,,,,
301081170466,1,30108117,Yes,0,0,0,0,0
301081170492,1,30108117,Yes,0,0,0,0,0
301081170545,1,30108117,Yes,0,0,0,0,0
301084010009,1,30108401,No,,,,,
301084010010,1,30108401,Yes,0,0,0,0,0
301084010012,1,30108401,No,,,,,
301084010037,1,30108401,No,,,,,
301084010039,1,30108401,No,,,,,
301084010064,1,30108401,No,,,,,
301084010070,1,30108401,Yes,0,0,50,0,0
301084010099,1,30108401,No,,,,,
301084010104,1,30108401,No,,,,,
301084010139,1,30108401,Yes,0,0,0,0,0
301084010150,1,30108401,Yes,0,0,0,0,0
301084010167,1,30108401,No,,,,,
301084010179,1,30108401,No,,,,,
301084010219,1,30108401,Yes,0,0,0,0,0
301084010268,1,30108401,Yes,0,0,0,0,0
301084010274,1,30108401,No,,,,,
301097240008,1,30109724,No,,,,,
301097240036,1,30109724,Yes,0,0,0,0,0
301097240038,1,30109724,No,,,,,
301097240090,1,30109724,No,,,,,
301097240117,1,30109724,No,,,,,
301097240145,1,30109724,No,,,,,
301097240199,1,30109724,No,,,,,
301097240226,1,30109724,Yes,0,0,0,0,0
301097240254,1,30109724,No,,,,,
301097240308,1,30109724,Yes,0,0,0,0,0
301097240335,1,30109724,No,,,,,
301097240363,1,30109724,No,,,,,
301097240417,1,30109724,Yes,0,0,0,0,200
301097240444,1,30109724,No,,,,,
301097240471,1,30109724,Yes,0,0,0,0,0
301097240526,1,30109724,No,,,,,
301202620024,1,30120262,Yes,0,0,0,0,0
301202620048,1,30120262,Yes,0,0,0,0,0
301202620071,1,30120262,Yes,0,0,0,0,0
301202620142,1,30120262,Yes,0,0,0,0,0
301202620166,1,30120262,Yes,0,0,0,0,0
301202620190,1,30120262,No,,,,,
301202620214,1,30120262,Yes,0,0,0,0,0
301202620288,1,30120262,No,,,,,
301202620332,1,30120262,No,,,,,
301202620380,1,30120262,No,,,,,
301202620403,1,30120262,No,,,,,
301202620474,1,30120262,No,,,,,
302014980024,1,30201498,No,,,,,
302014980040,1,30201498,Yes,0,0,0,0,0
302014980056,1,30201498,Yes,0,0,0,0,0
302014980072,1,30201498,Yes,0,0,0,0,0
302014980103,1,30201498,No,,,,,
302014980119,1,30201498,No,,,,,
302014980151,1,30201498,No,,,,,
302014980182,1,30201498,No,,,,,
302014980198,1,30201498,No,,,,,
302014980214,1,30201498,No,,,,,
302014980229,1,30201498,Yes,0,0,0,0,0
302014980245,1,30201498,Yes,0,0,0,0,0
302014980261,1,30201498,No,,,,,
302014980277,1,30201498,No,,,,,
302014980292,1,30201498,Yes,0,0,0,0,0
302014980308,1,30201498,No,,,,,
302015870009,1,30201587,No,,,,,
302015870042,1,30201587,No,,,,,
302015870063,1,30201587,Yes,0,0,0,0,0
302015870153,1,30201587,No,,,,,
302015870159,1,30201587,No,,,,,
302015870164,1,30201587,No,,,,,
302015870174,1,30201587,No,,,,,
302015870192,1,30201587,No,,,,,
302015870223,1,30201587,Yes,0,0,800,0,0
302015870242,1,30201587,No,,,,,
302015870245,1,30201587,No,,,,,
302015870261,1,30201587,Yes,0,0,0,0,0
302015870274,1,30201587,Yes,0,0,0,0,0
302015870280,1,30201587,No,,,,,
302015870298,1,30201587,No,,,,,
302015870318,1,30201587,No,,,,,
302011460011,1,30201146,No,,,,,
302011460017,1,30201146,No,,,,,
302011460025,1,30201146,No,,,,,
302011460034,1,30201146,Yes,0,0,0,0,0
302011460051,1,30201146,No,,,,,
302011460059,1,30201146,No,,,,,
302011460069,1,30201146,No,,,,,
302011460076,1,30201146,No,,,,,
302011460093,1,30201146,No,,,,,
302011460101,1,30201146,No,,,,,
302011460110,1,30201146,No,,,,,
302011460118,1,30201146,Yes,0,0,0,0,0
302011460135,1,30201146,No,,,,,
302011460143,1,30201146,Yes,0,0,0,0,0
302011460152,1,30201146,Yes,0,0,0,0,0
302011460169,1,30201146,No,,,,,
302010760006,1,30201076,No,,,,,
302010760014,1,30201076,Yes,0,0,0,0,0
302010760030,1,30201076,No,,,,,
302010760038,1,30201076,Yes,0,0,0,0,0
302010760055,1,30201076,No,,,,,
302010760063,1,30201076,Yes,0,0,0,0,0
302010760071,1,30201076,No,,,,,
302010760079,1,30201076,Yes,0,0,0,0,0
302010760095,1,30201076,Yes,0,0,0,0,0
302010760103,1,30201076,No,,,,,
302010760112,1,30201076,No,,,,,
302010760120,1,30201076,No,,,,,
302010760136,1,30201076,No,,,,,
302010760144,1,30201076,Yes,0,0,0,0,0
302010760152,1,30201076,Yes,0,0,0,0,0
302010760160,1,30201076,No,,,,,
302024030008,1,30202403,No,,,,,
302024030013,1,30202403,Yes,0,0,0,0,0
302024030019,1,30202403,Yes,0,0,0,0,0
302024030024,1,30202403,No,,,,,
302024030035,1,30202403,No,,,,,
302024030041,1,30202403,No,,,,,
302024030046,1,30202403,Yes,0,0,0,0,0
302024030063,1,30202403,No,,,,,
302024030068,1,30202403,Yes,0,0,0,0,0
302024030074,1,30202403,Yes,0,0,0,0,0
302024030079,1,30202403,Yes,0,0,0,0,0
302024030090,1,30202403,No,,,,,
302024030096,1,30202403,Yes,0,0,0,0,0
302024030101,1,30202403,Yes,0,0,0,0,0
302024030103,1,30202403,No,,,,,
302022520003,1,30202252,Yes,0,0,0,0,0
302022520008,1,30202252,Yes,0,0,0,0,0
302022520019,1,30202252,Yes,0,0,0,0,0
302022520033,1,30202252,Yes,0,0,100,0,0
302022520049,1,30202252,No,,,,,
302022520088,1,30202252,No,,,,,
302022520117,1,30202252,No,,,,,
302022520119,1,30202252,No,,,,,
302022520121,1,30202252,No,,,,,
302022520126,1,30202252,No,,,,,
302022520153,1,30202252,Yes,0,0,0,0,0
302022520158,1,30202252,Yes,0,0,0,0,0
302022520173,1,30202252,Yes,0,0,0,0,0
302022520180,1,30202252,Yes,0,0,0,0,0
302022520185,1,30202252,No,,,,,
302022520205,1,30202252,Yes,0,0,0,0,0
302031220029,1,30203122,No,,,,,
302031220035,1,30203122,No,,,,,
302031220052,1,30203122,Yes,0,0,0,0,0
302031220069,1,30203122,No,,,,,
302031220104,1,30203122,No,,,,,
302031220121,1,30203122,Yes,0,0,0,0,0
302031220138,1,30203122,No,,,,,
302031220156,1,30203122,No,,,,,
302031220173,1,30203122,Yes,0,0,0,0,0
302031220207,1,30203122,No,,,,,
302031220225,1,30203122,No,,,,,
302031220242,1,30203122,No,,,,,
302031220277,1,30203122,No,,,,,
302031220294,1,30203122,No,,,,,
302031220311,1,30203122,No,,,,,
302031220346,1,30203122,No,,,,,
302030440035,1,30203044,Yes,0,0,0,0,0
302030440052,1,30203044,No,,,,,
302030440071,1,30203044,Yes,0,0,0,0,0
302030440089,1,30203044,No,,,,,
302030440126,1,30203044,No,,,,,
302030440144,1,30203044,No,,,,,
302030440162,1,30203044,Yes,0,0,0,0,0
302030440181,1,30203044,Yes,0,0,0,0,0
302030440217,1,30203044,Yes,0,0,0,0,0
302030440235,1,30203044,No,,,,,
302030440254,1,30203044,Yes,0,0,0,0,0
302030440272,1,30203044,Yes,0,0,0,0,0
302030440310,1,30203044,No,,,,,
302030440326,1,30203044,No,,,,,
302030440345,1,30203044,Yes,0,0,0,0,0
302030440381,1,30203044,No,,,,,
302031420010,1,30203142,No,,,,,
302031420019,1,30203142,Yes,0,0,0,0,0
302031420028,1,30203142,Yes,0,0,0,0,0
302031420038,1,30203142,No,,,,,
302031420056,1,30203142,Yes,0,0,0,0,0
302031420065,1,30203142,No,,,,,
302031420074,1,30203142,No,,,,,
302031420084,1,30203142,No,,,,,
302031420102,1,30203142,No,,,,,
302031420111,1,30203142,No,,,,,
302031420121,1,30203142,No,,,,,
302031420130,1,30203142,No,,,,,
302031420148,1,30203142,Yes,0,0,0,0,0
302031420158,1,30203142,Yes,0,0,1000,0,0
302031420167,1,30203142,Yes,0,0,0,0,0
302031420185,1,30203142,No,,,,,
302032560031,1,30203256,No,,,,,
302032560038,1,30203256,No,,,,,
302032560040,1,30203256,Yes,0,0,0,0,130
302032560074,1,30203256,No,,,,,
302032560086,1,30203256,Yes,0,0,20,0,0
302032560149,1,30203256,Yes,0,0,60,0,0
302032560163,1,30203256,No,,,,,
302032560182,1,30203256,Yes,0,0,0,0,0
302032560188,1,30203256,Yes,0,0,0,550,5000
302032560224,1,30203256,No,,,,,
302032560227,1,30203256,No,,,,,
302032560250,1,30203256,Yes,0,0,0,0,700
302032560272,1,30203256,No,,,,,
302032560283,1,30203256,Yes,0,0,3000,0,2000
302032560301,1,30203256,No,,,,,
302032560302,1,30203256,No,,,,,
302037670001,1,30203767,Yes,0,0,0,0,0
302037670017,1,30203767,Yes,0,0,0,0,0
302037670029,1,30203767,No,,,,,
302037670044,1,30203767,Yes,0,1000,0,0,500
302037670059,1,30203767,No,,,,,
302037670088,1,30203767,Yes,0,0,0,0,0
302037670103,1,30203767,No,,,,,
302037670118,1,30203767,No,,,,,
302037670132,1,30203767,Yes,0,0,0,0,0
302037670162,1,30203767,No,,,,,
302037670191,1,30203767,No,,,,,
302037670206,1,30203767,Yes,0,0,0,0,0
302037670235,1,30203767,Yes,0,0,0,0,0
302037670250,1,30203767,No,,,,,
302037670265,1,30203767,Yes,0,0,0,0,0
302037670294,1,30203767,Yes,0,0,0,0,0
302041260020,1,30204126,Yes,0,0,0,0,0
302041260032,1,30204126,No,,,,,
302041260045,1,30204126,No,,,,,
302041260057,1,30204126,No,,,,,
302041260081,1,30204126,No,,,,,
302041260094,1,30204126,Yes,0,0,0,0,0
302041260106,1,30204126,No,,,,,
302041260118,1,30204126,No,,,,,
302041260143,1,30204126,No,,,,,
302041260155,1,30204126,No,,,,,
302041260167,1,30204126,No,,,,,
302041260180,1,30204126,No,,,,,
302041260204,1,30204126,No,,,,,
302041260217,1,30204126,Yes,0,0,0,0,0
302041260229,1,30204126,Yes,0,0,0,0,0
302041260253,1,30204126,No,,,,,
302057020034,1,30205702,No,,,,,
302057020052,1,30205702,No,,,,,
302057020086,1,30205702,No,,,,,
302057020121,1,30205702,Yes,0,0,0,0,0
302057020138,1,30205702,No,,,,,
302057020156,1,30205702,Yes,0,0,0,0,0
302057020173,1,30205702,Yes,0,0,0,0,0
302057020208,1,30205702,Yes,0,0,0,0,0
302057020225,1,30205702,No,,,,,
302057020242,1,30205702,No,,,,,
302057020260,1,30205702,No,,,,,
302057020294,1,30205702,Yes,0,0,0,0,0
302057020312,1,30205702,No,,,,,
302057020329,1,30205702,Yes,0,0,0,0,0
302057020346,1,30205702,No,,,,,
302057020364,1,30205702,Yes,0,0,0,0,0
302065720001,1,30206572,Yes,0,0,0,0,0
302065720004,1,30206572,No,,,,,
302065720046,1,30206572,Yes,0,0,0,0,0
302065720100,1,30206572,No,,,,,
302065720131,1,30206572,No,,,,,
302065720152,1,30206572,No,,,,,
302065720201,1,30206572,Yes,0,0,0,0,0
302065720205,1,30206572,No,,,,,
302065720210,1,30206572,Yes,0,0,0,0,0
302065720211,1,30206572,No,,,,,
302065720217,1,30206572,No,,,,,
302065720221,1,30206572,No,,,,,
302065720244,1,30206572,No,,,,,
302065720269,1,30206572,No,,,,,
302065720297,1,30206572,No,,,,,
302065720322,1,30206572,No,,,,,
302063410009,1,30206341,No,,,,,
302063410019,1,30206341,No,,,,,
302063410028,1,30206341,Yes,0,0,0,0,0
302063410037,1,30206341,No,,,,,
302063410054,1,30206341,Yes,0,0,0,0,0
302063410063,1,30206341,No,,,,,
302063410072,1,30206341,Yes,0,0,0,0,0
302063410081,1,30206341,Yes,0,0,0,0,0
302063410099,1,30206341,No,,,,,
302063410107,1,30206341,Yes,0,0,0,0,0
302063410116,1,30206341,No,,,,,
302063410125,1,30206341,No,,,,,
302063410143,1,30206341,Yes,0,0,0,0,0
302063410152,1,30206341,No,,,,,
302063410161,1,30206341,No,,,,,
302063410178,1,30206341,No,,,,,
302074910009,1,30207491,No,,,,,
302074910020,1,30207491,No,,,,,
302074910032,1,30207491,Yes,0,0,0,0,0
302074910044,1,30207491,Yes,0,0,0,0,0
302074910056,1,30207491,No,,,,,
302074910068,1,30207491,No,,,,,
302074910080,1,30207491,No,,,,,
302074910092,1,30207491,Yes,0,0,0,0,0
302074910115,1,30207491,No,,,,,
302074910130,1,30207491,No,,,,,
302074910151,1,30207491,No,,,,,
302074910175,1,30207491,No,,,,,
302074910186,1,30207491,Yes,0,0,0,0,0
302074910198,1,30207491,No,,,,,
302074910222,1,30207491,Yes,0,0,0,0,0
302074910246,1,30207491,No,,,,,
302070600017,1,30207060,Yes,0,0,0,0,0
302070600030,1,30207060,No,,,,,
302070600042,1,30207060,No,,,,,
302070600055,1,30207060,No,,,,,
302070600080,1,30207060,Yes,0,0,0,0,0
302070600092,1,30207060,Yes,0,0,0,0,0
302070600105,1,30207060,No,,,,,
302070600117,1,30207060,No,,,,,
302070600142,1,30207060,Yes,0,0,0,0,0
302070600155,1,30207060,No,,,,,
302070600167,1,30207060,Yes,0,0,0,0,0
302070600180,1,30207060,No,,,,,
302070600204,1,30207060,Yes,0,0,0,0,0
302070600217,1,30207060,Yes,0,0,0,0,0
302070600254,1,30207060,Yes,0,0,0,0,0
302070600299,1,30207060,No,,,,,
302071880027,1,30207188,No,,,,,
302071880045,1,30207188,No,,,,,
302071880047,1,30207188,Yes,0,0,0,0,0
302071880071,1,30207188,Yes,0,0,0,0,0
302071880093,1,30207188,Yes,0,0,0,0,0
302071880128,1,30207188,Yes,0,0,0,0,0
302071880132,1,30207188,Yes,0,0,0,0,0
302071880136,1,30207188,Yes,0,0,0,0,0
302071880148,1,30207188,Yes,0,0,0,0,0
302071880151,1,30207188,Yes,0,0,0,0,0
302071880154,1,30207188,Yes,0,0,0,0,0
302071880159,1,30207188,No,,,,,
302071880171,1,30207188,Yes,0,0,0,0,0
302071880173,1,30207188,No,,,,,
302071880183,1,30207188,No,,,,,
302071880222,1,30207188,Yes,6000,0,0,0,0
302083960004,1,30208396,No,,,,,
302083960021,1,30208396,No,,,,,
302083960039,1,30208396,Yes,0,0,0,0,0
302083960056,1,30208396,No,,,,,
302083960073,1,30208396,Yes,0,0,0,0,0
302083960090,1,30208396,No,,,,,
302083960107,1,30208396,No,,,,,
302083960141,1,30208396,Yes,0,0,0,0,0
302083960158,1,30208396,Yes,0,0,0,0,0
302083960175,1,30208396,No,,,,,
302083960209,1,30208396,No,,,,,
302083960212,1,30208396,Yes,0,0,0,0,0
302083960227,1,30208396,No,,,,,
302083960295,1,30208396,Yes,0,0,0,0,0
302083960312,1,30208396,No,,,,,
302083960346,1,30208396,No,,,,,
302092870009,1,30209287,No,,,,,
302092870015,1,30209287,No,,,,,
302092870027,1,30209287,No,,,,,
302092870040,1,30209287,Yes,0,0,0,0,0
302092870052,1,30209287,Yes,0,0,0,0,0
302092870076,1,30209287,No,,,,,
302092870101,1,30209287,No,,,,,
302092870113,1,30209287,No,,,,,
302092870137,1,30209287,No,,,,,
302092870150,1,30209287,No,,,,,
302092870162,1,30209287,No,,,,,
302092870174,1,30209287,No,,,,,
302092870199,1,30209287,No,,,,,
302092870211,1,30209287,Yes,0,0,0,0,0
302092870223,1,30209287,Yes,0,0,0,0,0
302092870248,1,30209287,No,,,,,
302121670014,1,30212167,No,,,,,
302121670052,1,30212167,No,,,,,
302121670072,1,30212167,No,,,,,
302121670091,1,30212167,Yes,0,0,0,0,0
302121670129,1,30212167,Yes,0,0,0,0,0
302121670148,1,30212167,No,,,,,
302121670168,1,30212167,No,,,,,
302121670187,1,30212167,No,,,,,
302121670225,1,30212167,Yes,0,0,0,0,0
302121670244,1,30212167,Yes,0,0,0,0,0
302121670264,1,30212167,Yes,0,0,0,0,0
302121670283,1,30212167,No,,,,,
302121670321,1,30212167,Yes,0,0,0,0,0
302121670340,1,30212167,Yes,0,0,0,0,0
302121670359,1,30212167,No,,,,,
302121670398,1,30212167,Yes,0,0,0,0,0
302123070024,1,30212307,No,,,,,
302123070078,1,30212307,No,,,,,
302123070080,1,30212307,No,,,,,
302123070110,1,30212307,No,,,,,
302123070121,1,30212307,Yes,0,0,0,0,0
302123070173,1,30212307,No,,,,,
302123070288,1,30212307,No,,,,,
302123070294,1,30212307,No,,,,,
302123070300,1,30212307,Yes,0,0,0,0,0
302123070319,1,30212307,No,,,,,
302123070351,1,30212307,No,,,,,
302123070357,1,30212307,Yes,0,0,0,0,0
302123070394,1,30212307,No,,,,,
302123070422,1,30212307,No,,,,,
302123070520,1,30212307,No,,,,,
302123070526,1,30212307,No,,,,,
302124920003,1,30212492,No,,,,,
302124920006,1,30212492,No,,,,,
302124920012,1,30212492,Yes,0,0,0,0,0
302124920016,1,30212492,No,,,,,
302124920019,1,30212492,No,,,,,
302124920026,1,30212492,Yes,0,0,0,0,0
302124920029,1,30212492,No,,,,,
302124920032,1,30212492,No,,,,,
302124920039,1,30212492,Yes,0,0,0,0,0
302124920042,1,30212492,No,,,,,
302124920045,1,30212492,Yes,0,0,0,0,0
302124920052,1,30212492,No,,,,,
302124920055,1,30212492,Yes,0,0,0,0,0
302124920058,1,30212492,Yes,0,0,0,0,0
302124920065,1,30212492,No,,,,,
302124920068,1,30212492,No,,,,,
302220770018,1,30222077,No,,,,,
302220770043,1,30222077,No,,,,,
302220770047,1,30222077,No,,,,,
302220770068,1,30222077,Yes,0,0,0,0,0
302220770093,1,30222077,No,,,,,
302220770118,1,30222077,Yes,0,0,0,0,0
302220770169,1,30222077,No,,,,,
302220770194,1,30222077,No,,,,,
302220770219,1,30222077,No,,,,,
302220770244,1,30222077,Yes,0,0,100,0,0
302220770294,1,30222077,Yes,0,0,0,0,0
302220770445,1,30222077,Yes,0,0,0,0,0
302220770520,1,30222077,No,,,,,
303015760022,1,30301576,Yes,0,0,0,0,0
303015760033,1,30301576,Yes,0,0,0,0,0
303015760044,1,30301576,No,,,,,
303015760055,1,30301576,No,,,,,
303015760078,1,30301576,No,,,,,
303015760089,1,30301576,Yes,0,0,0,0,0
303015760100,1,30301576,Yes,0,0,0,0,0
303015760112,1,30301576,No,,,,,
303015760134,1,30301576,No,,,,,
303015760145,1,30301576,Yes,0,0,0,0,0
303015760157,1,30301576,No,,,,,
303015760168,1,30301576,Yes,0,0,0,0,0
303015760190,1,30301576,No,,,,,
303015760202,1,30301576,Yes,0,0,0,0,0
303015760213,1,30301576,Yes,0,0,0,0,0
303015760235,1,30301576,Yes,0,0,0,0,0
303015540027,1,30301554,No,,,,,
303015540040,1,30301554,Yes,0,0,0,0,0
303015540053,1,30301554,No,,,,,
303015540079,1,30301554,No,,,,,
303015540092,1,30301554,No,,,,,
303015540105,1,30301554,No,,,,,
303015540117,1,30301554,Yes,0,0,0,0,0
303015540143,1,30301554,Yes,0,0,0,0,0
303015540156,1,30301554,No,,,,,
303015540169,1,30301554,No,,,,,
303015540182,1,30301554,No,,,,,
303015540220,1,30301554,No,,,,,
303015540259,1,30301554,No,,,,,
303015900002,1,30301590,No,,,,,
303015900034,1,30301590,Yes,0,200,60,0,0
303015900035,1,30301590,Yes,0,250,0,0,0
303015900050,1,30301590,No,,,,,
303015900056,1,30301590,Yes,0,0,0,0,0
303015900065,1,30301590,Yes,0,0,0,0,0
303015900091,1,30301590,Yes,0,0,30,0,0
303015900132,1,30301590,Yes,0,0,0,0,0
303015900165,1,30301590,No,,,,,
303015900176,1,30301590,Yes,0,0,0,0,0
303015900178,1,30301590,No,,,,,
303015900188,1,30301590,No,,,,,
303015900203,1,30301590,No,,,,,
303015900207,1,30301590,No,,,,,
303015900212,1,30301590,No,,,,,
303015900217,1,30301590,No,,,,,
303022830006,1,30302283,Yes,0,0,0,0,0
303022830014,1,30302283,No,,,,,
303022830016,1,30302283,No,,,,,
303022830024,1,30302283,No,,,,,
303022830032,1,30302283,No,,,,,
303022830048,1,30302283,No,,,,,
303022830056,1,30302283,No,,,,,
303022830064,1,30302283,Yes,0,0,0,0,0
303022830072,1,30302283,Yes,0,0,0,0,0
303022830088,1,30302283,No,,,,,
303022830096,1,30302283,Yes,0,0,0,0,0
303022830104,1,30302283,No,,,,,
303022830128,1,30302283,No,,,,,
303022830136,1,30302283,Yes,24000,0,100,0,0
303022830144,1,30302283,No,,,,,
303022830160,1,30302283,Yes,0,0,0,0,0
303026920008,1,30302692,No,,,,,
303026920020,1,30302692,Yes,0,0,0,0,0
303026920042,1,30302692,Yes,0,0,0,0,0
303026920053,1,30302692,No,,,,,
303026920064,1,30302692,No,,,,,
303026920076,1,30302692,No,,,,,
303026920087,1,30302692,No,,,,,
303026920098,1,30302692,No,,,,,
303026920109,1,30302692,Yes,0,0,0,0,0
303026920132,1,30302692,No,,,,,
303026920143,1,30302692,Yes,0,0,0,0,0
303026920166,1,30302692,Yes,0,0,0,0,0
303026920188,1,30302692,No,,,,,
303026920199,1,30302692,No,,,,,
303026920211,1,30302692,Yes,0,0,0,0,0
303026920233,1,30302692,No,,,,,
303026870018,1,30302687,No,,,,,
303026870035,1,30302687,No,,,,,
303026870051,1,30302687,Yes,0,0,0,0,0
303026870068,1,30302687,Yes,0,0,0,0,0
303026870101,1,30302687,Yes,0,0,0,0,0
303026870118,1,30302687,Yes,0,0,0,0,0
303026870134,1,30302687,Yes,0,0,0,0,0
303026870151,1,30302687,Yes,0,0,0,0,0
303026870184,1,30302687,No,,,,,
303026870200,1,30302687,No,,,,,
303026870217,1,30302687,Yes,0,0,0,0,0
303026870233,1,30302687,No,,,,,
303026870266,1,30302687,No,,,,,
303026870299,1,30302687,No,,,,,
303026870332,1,30302687,No,,,,,
303026010023,1,30302601,Yes,0,0,0,0,0
303026010024,1,30302601,Yes,0,0,900,0,0
303026010044,1,30302601,No,,,,,
303026010063,1,30302601,Yes,0,0,0,0,0
303026010070,1,30302601,Yes,0,0,0,0,0
303026010120,1,30302601,Yes,0,0,0,0,0
303026010127,1,30302601,No,,,,,
303026010149,1,30302601,Yes,0,0,0,0,0
303026010171,1,30302601,Yes,0,600,0,0,700
303026010185,1,30302601,Yes,0,0,0,0,0
303026010204,1,30302601,Yes,0,0,0,0,0
303026010214,1,30302601,Yes,0,0,0,0,0
303026010247,1,30302601,No,,,,,
303026010260,1,30302601,No,,,,,
303026010270,1,30302601,Yes,0,0,0,0,0
303026010273,1,30302601,Yes,0,0,0,0,0
303023570005,1,30302357,No,,,,,
303023570017,1,30302357,No,,,,,
303023570023,1,30302357,No,,,,,
303023570035,1,30302357,No,,,,,
303023570046,1,30302357,Yes,0,0,0,0,0
303023570069,1,30302357,No,,,,,
303023570081,1,30302357,No,,,,,
303023570092,1,30302357,No,,,,,
303023570127,1,30302357,Yes,0,0,0,0,0
303023570138,1,30302357,No,,,,,
303023570150,1,30302357,No,,,,,
303023570161,1,30302357,Yes,0,0,0,0,0
