"PASSAGE","GRAPPE","MENAGE","EXTENSION","AS02EQ01","AS02EQ03","AS02EQ0","AS02EQ04","AS02EQ05","CULTURE","AS02EQ06A","AS02EQ06B","AS02EQ07A","AS02EQ07B","AS02EQ07C","AS02EQ07D","AS02EQH","AS02EQ0A","AS02EQ07E","AS02EQ07F","AS02EQ08","AS02EQ09","AS02EQ10","AS02EQ0C"
2,114,1,2,2,1,3,1,"MIL",1,10,11,63,4,788,1,3,2,,,2,,,1
2,114,1,2,2,1,4,1,"MIL",8,10,11,0,,,1,4,2,,,1,100,2,1
2,114,2,0,1,1,1,1,"MIL",1,10,11,30,4,375,1,1,1,,,2,,,1
2,114,2,0,1,1,2,1,"NIEBE",8,10,11,0,,,1,2,1,,,1,100,2,1
2,114,2,0,2,1,3,1,"MIL",1,10,11,50,4,625,1,3,2,,,2,,,1
2,114,2,0,2,1,5,1,"SORGHO",2,10,11,8,4,80,1,5,2,,,2,,,1
2,114,2,0,2,1,4,1,"NIEBE",8,10,11,2,7,125,1,4,2,,,2,,,1
2,114,2,0,2,1,6,1,"ARACHIDE",10,10,11,1,7,25,1,6,2,,,2,,,1
2,114,3,0,1,1,1,1,"MIL",1,10,12,4,4,40,1,1,1,,,1,95,2,1
2,114,3,0,1,1,2,1,"SORGHO",2,10,12,0,,,1,2,1,,,1,100,4,1
2,114,4,0,1,1,1,1,"MIL",1,9,9,48,5,120,1,1,1,,,1,70,8,1
2,114,4,0,2,1,2,1,"MIL",1,9,9,25,4,250,1,2,2,,,1,50,8,1
2,114,6,0,1,1,1,1,"MIL",1,10,12,16,4,160,1,1,1,,,2,,,1
2,114,6,0,1,1,2,1,"NIEBE",8,10,12,23,5,57,1,2,1,,,2,,,1
2,114,6,0,2,1,3,1,"MIL",1,10,12,75,4,750,1,3,2,,,2,,,1
2,114,6,0,2,1,4,1,"NIEBE",8,10,12,115,5,287,1,4,2,,,2,,,1
2,114,6,0,3,1,5,1,"NIEBE",8,10,12,60,5,150,1,5,3,,,2,,,1
2,114,7,0,1,1,1,1,"MIL",1,10,11,20,4,250,1,1,1,,,2,,,1
2,114,7,0,1,1,2,1,"NIEBE",8,10,11,1,5,25,1,2,1,,,1,90,2,1
2,114,7,0,2,1,3,1,"SORGHO",2,10,11,17,4,170,1,3,2,,,2,,,1
2,114,8,0,1,1,1,1,"MIL",1,10,11,18,4,225,1,1,1,,,2,,,1
2,114,8,0,1,1,2,1,"NIEBE",8,10,11,5,7,288,1,2,1,,,2,,,1
2,114,8,0,2,1,3,1,"MIL",1,10,11,100,4,1250,1,3,2,,,2,,,1
2,114,8,0,2,1,4,1,"NIEBE",8,10,11,11,7,633,1,4,2,,,2,,,1
2,114,9,0,1,1,1,1,"MIL",1,9,9,20,4,200,1,1,1,,,2,,,1
2,114,9,0,1,1,2,1,"NIEBE",8,9,10,2,7,115,1,2,1,,,2,,,1
2,114,9,0,2,1,3,1,"MIL",1,10,10,40,4,400,1,3,2,,,2,,,1
2,114,9,0,2,1,4,1,"NIEBE",8,10,10,3,7,173,1,4,2,,,2,,,1
2,114,10,0,1,1,1,1,"MIL",1,10,10,50,4,500,1,1,1,,,2,,,1
2,114,10,0,1,1,2,1,"NIEBE",8,10,10,46,5,140,1,2,1,,,2,,,1
2,114,10,0,2,1,3,1,"MIL",1,9,9,70,4,613,1,3,2,,,2,,,1
2,114,10,0,2,1,4,1,"NIEBE",8,10,10,33,5,83,1,4,2,,,2,,,1
2,114,10,0,3,1,5,1,"MIL",1,10,10,20,4,200,1,5,3,,,2,,,1
2,114,10,0,3,1,6,1,"SORGHO",2,10,10,40,4,300,1,6,3,,,2,,,1
2,114,10,0,3,1,7,1,"NIEBE",8,10,11,23,5,58,1,7,3,,,2,,,1
2,114,11,0,1,1,1,1,"MIL",1,9,9,16,4,160,1,1,1,,,1,80,3,1
2,114,11,0,1,1,2,1,"NIEBE",8,10,10,96,5,240,1,2,1,,,2,,,1
2,114,12,0,1,1,1,1,"MIL",1,10,12,30,4,400,1,1,1,,,2,,,1
2,114,12,0,1,1,2,1,"SORGHO",2,10,12,10,4,100,1,2,1,,,2,,,1
2,114,12,0,1,1,3,1,"NIEBE",8,10,12,23,5,57,1,3,1,,,2,,,1
2,115,2,0,1,1,1,1,"MIL",1,10,11,26,4,325,1,1,1,,,1,50,3,1
2,115,2,0,1,1,2,1,"NIEBE",8,10,11,22,5,55,1,2,1,,,1,40,3,1
2,115,3,0,1,1,1,1,"MIL",1,10,11,12,4,150,1,1,1,,,1,60,3,1
2,115,3,0,1,1,2,1,"NIEBE",8,10,11,30,5,75,1,2,1,,,1,40,3,1
2,115,3,0,2,1,3,1,"MIL",1,10,11,8,4,100,1,3,2,,,1,80,3,1
2,115,3,0,2,1,4,1,"ARACHIDE",10,10,11,4,5,4,1,4,2,,,1,90,3,1
2,115,5,0,1,1,1,1,"MIL",1,11,11,65,4,569,1,1,1,,,2,,,1
2,115,5,0,1,1,2,1,"NIEBE",8,11,11,66,5,165,1,2,1,,,2,,,1
2,115,6,0,1,1,1,1,"MIL",1,11,12,12,4,150,1,1,1,,,2,,,1
2,115,6,0,1,1,2,1,"SORGHO",2,11,12,2,4,25,1,2,1,,,2,,,1
2,115,6,0,2,1,3,1,"MIL",1,11,12,15,4,187,1,3,2,,,2,,,1
2,115,6,0,2,1,4,1,"NIEBE",8,11,12,14,5,35,1,4,2,,,2,,,1
2,115,7,0,1,1,1,1,"MIL",1,0,,,,,,1,1,0,1,1,100,7,1
2,115,9,0,1,1,1,1,"MIL",1,11,12,60,4,750,1,1,1,,,2,,,1
2,115,9,0,1,1,2,1,"NIEBE",8,0,,,,,,2,1,0,1,1,100,2,1
2,115,9,0,1,1,3,1,"GAMBO",11,11,12,20,5,26,1,3,1,,,2,,,1
2,115,9,0,2,1,4,1,"MIL",1,11,12,6,4,75,1,4,2,,,2,,,1
2,115,9,0,2,1,5,1,"NIEBE",8,0,,,,,,5,2,0,1,1,100,2,1
2,115,10,0,1,1,1,1,"MIL",1,11,11,41,4,308,1,1,1,,,2,,,1
2,115,10,0,2,1,2,1,"MIL",1,11,11,25,4,188,1,2,2,,,2,,,1
2,115,11,0,1,1,1,1,"MIL",1,11,12,10,4,150,1,1,1,,,2,,,1
2,115,11,0,1,1,2,1,"NIEBE",8,0,,,,,,2,1,0,1,1,100,2,1
2,116,1,0,1,1,1,1,"MIL",1,9,10,90,4,936,1,1,1,,,1,40,1,1
2,116,1,0,1,1,3,1,"SORGHO",2,9,10,13,4,140,1,3,1,,,2,,,1
2,116,1,0,1,1,2,1,"NIEBE",8,10,11,1,8,112,1,2,1,,,2,,,1
2,116,1,0,2,1,4,1,"MIL",1,9,10,17,4,176,1,4,2,,,2,,,1
2,116,1,0,2,1,6,1,"SORGHO",2,10,10,42,4,453,1,6,2,,,1,30,1,1
2,116,1,0,2,1,5,1,"NIEBE",8,10,11,1,8,112,1,5,2,,,2,,,1
2,116,1,0,3,1,7,1,"MIL",1,9,10,42,4,73,1,7,3,,,2,,,1
2,116,1,0,3,1,9,1,"SORGHO",2,9,10,11,4,118,1,9,3,,,2,,,1
2,116,1,0,3,1,8,1,"NIEBE",8,10,11,1,8,112,1,8,3,,,2,,,1
2,116,1,0,4,1,10,1,"ARACHIDE",10,0,,,,,,10,4,0,5,1,100,1,1
2,116,2,0,1,1,1,1,"MIL",1,3,10,12,4,124,1,1,1,,,1,80,1,1
2,116,2,0,1,1,2,1,"NIEBE",8,9,10,1,7,56,1,2,1,,,1,90,1,1
2,116,2,0,2,1,3,1,"MIL",1,9,10,4,4,41,1,3,2,,,1,90,1,1
2,116,2,0,2,1,5,1,"SORGHO",2,9,10,10,4,108,1,5,2,,,1,80,1,1
2,116,2,0,2,1,4,1,"NIEBE",8,9,10,5,5,14,1,4,2,,,1,90,1,1
2,116,3,0,1,1,1,1,"MIL",1,10,11,28,4,291,1,1,1,,,2,,,1
2,116,3,0,1,1,2,1,"NIEBE",8,10,11,3,7,168,1,2,1,,,2,,,1
2,116,11,0,1,1,1,1,"MIL",1,9,9,43,4,537,1,1,1,,,2,,,1
2,116,11,0,1,1,2,1,"NIEBE",8,10,10,3,7,168,1,2,1,,,2,,,1
2,116,11,0,1,1,3,1,"SORGHO",10,10,10,4,8,288,1,3,1,,,2,,,1
2,117,1,0,1,1,1,1,"MIL",1,9,10,7,4,75,1,1,1,,,1,70,1,1
2,117,1,0,1,1,3,1,"SORGHO",2,0,,,,,,3,1,0,5,1,100,1,1
2,117,1,0,1,1,2,1,"NIEBE",8,9,10,7,5,20,1,2,1,,,1,80,1,1
2,117,2,0,1,1,1,1,"MIL",1,9,10,5,4,52,1,1,1,,,1,70,1,1
2,117,2,0,1,1,2,1,"SORGHO",2,9,10,4,4,43,1,2,1,,,2,,,1
2,117,2,0,1,1,3,1,"NIEBE",8,9,10,10,4,112,1,3,1,,,1,60,1,1
2,117,2,0,2,1,4,1,"MIL",1,9,10,10,4,416,1,4,2,,,1,60,1,1
2,117,3,0,1,1,1,1,"MIL",1,9,10,10,4,104,1,1,1,,,1,80,1,1
2,117,3,0,1,1,2,1,"NIEBE",8,9,10,1,8,112,1,2,1,,,2,,,1
2,117,3,0,1,1,3,1,"OSSELLE",12,9,10,2,8,232,1,3,1,,,2,,,1
2,117,5,0,1,1,1,1,"MIL",1,9,10,45,4,468,1,1,1,,,2,,,1
2,117,5,0,1,1,3,1,"SORGHO",2,9,10,8,4,86,1,3,1,,,2,,,1
2,117,5,0,1,1,2,1,"NIEBE",8,9,10,3,8,336,1,2,1,,,2,,,1
2,117,6,0,1,1,1,1,"MIL",1,9,10,19,4,197,1,1,1,,,1,50,1,1
2,117,6,0,1,1,3,1,"SORGHO",2,9,10,8,4,86,1,3,1,,,1,60,1,1
2,117,6,0,1,1,2,1,"NIEBE",8,0,,,,,,2,1,0,5,1,60,1,1
2,117,7,0,1,1,1,1,"MIL",1,8,9,13,4,140,1,1,1,,,2,,,1
2,117,7,0,1,1,3,1,"SORGHO",2,9,10,3,5,8,1,3,1,,,1,90,1,1
2,117,7,0,1,1,2,1,"NIEBE",8,9,10,18,5,52,1,2,1,,,2,,,1
2,117,7,0,2,1,4,1,"MIL",1,8,9,9,4,97,1,4,2,,,2,,,1
2,117,7,0,2,1,6,1,"SORGHO",2,0,,,,,,6,2,0,1,1,100,4,1
2,117,7,0,2,1,5,1,"NIEBE",8,9,10,8,5,22,1,5,2,,,2,,,1
2,117,8,0,1,1,1,1,"MIL",1,8,9,77,4,83,1,1,1,,,2,,,1
2,117,8,0,1,1,3,1,"SORGHO",2,9,10,2,4,22,1,3,1,,,2,,,1
2,117,8,0,1,1,2,1,"NIEBE",8,9,10,75,5,217,1,2,1,,,2,,,1
2,117,9,0,1,1,1,1,"MIL",1,8,9,95,4,594,1,1,1,,,2,,,1
2,117,9,0,1,1,3,1,"SORGHO",2,9,9,20,4,224,1,3,1,,,2,,,1
2,117,9,0,1,1,2,1,"NIEBE",8,9,10,100,5,290,1,2,1,,,2,,,1
2,117,9,0,2,1,4,1,"MIL",1,8,9,100,4,100,1,4,2,,,2,,,1
2,117,9,0,2,1,6,1,"SORGHO",2,9,10,30,4,336,1,6,2,,,2,,,1
2,117,9,0,2,1,5,1,"NIEBE",8,8,9,100,5,290,1,5,2,,,2,,,1
2,117,10,0,1,1,1,1,"MIL",1,8,9,8,4,86,1,1,1,,,1,70,6,1
2,117,10,0,1,1,3,1,"SORGHO",2,9,10,1,4,112,1,3,1,,,1,80,6,1
2,117,10,0,1,1,2,1,"NIEBE",8,9,10,37,5,107,1,2,1,,,1,40,1,1
2,117,12,0,1,1,1,1,"MIL",1,8,9,32,4,345,1,1,1,,,2,,,1
2,117,12,0,1,1,3,1,"SORGHO",2,9,10,3,4,33,1,3,1,,,2,,,1
2,117,12,0,1,1,2,1,"NIEBE",8,9,10,95,5,275,1,2,1,,,2,,,1
2,117,12,0,2,1,4,1,"MIL",1,8,9,60,4,648,1,4,2,,,2,,,1
2,117,12,0,2,1,6,1,"SORGHO",2,9,10,7,4,39,1,6,2,,,2,,,1
2,117,12,0,2,1,5,1,"NIEBE",8,9,10,120,5,348,1,5,2,,,2,,,1
2,117,12,0,3,1,7,1,"MIL",1,9,10,2,4,22,1,7,3,,,2,,,1
2,117,12,0,3,1,9,1,"SORGHO",2,9,10,2,4,22,1,9,3,,,2,,,1
2,117,12,0,3,1,8,1,"NIEBE",8,9,10,60,5,453,1,8,3,,,2,,,1
2,117,12,0,4,1,10,1,"MIL",1,8,9,2,4,194,1,10,4,,,2,,,1
2,117,12,0,4,1,12,1,"SORGHO",2,9,10,4,4,44,1,12,4,,,2,,,1
2,117,12,0,4,1,11,1,"NIEBE",8,9,10,8,5,23,1,11,4,,,1,80,1,1
2,117,13,0,1,1,1,1,"MIL",1,9,10,45,4,702,1,1,1,,,2,,,1
2,117,13,0,1,1,2,1,"NIEBE",8,0,,,,,,2,1,0,5,1,100,2,1
2,117,14,0,1,1,1,1,"MIL",1,9,10,16,4,249,1,1,1,,,2,,,1
2,117,14,0,2,1,2,1,"MIL",1,10,10,15,4,234,1,2,2,,,2,,,1
2,117,14,0,3,1,3,1,"MIL",1,10,11,40,4,624,1,3,3,,,2,,,1
2,117,14,0,3,1,4,1,"SORGHO",2,10,11,13,4,175,1,4,3,,,2,,,1
2,117,14,0,3,1,5,1,"NIEBE",8,10,11,24,5,67,1,5,3,,,2,,,1
2,117,17,0,1,1,1,1,"MIL",1,9,9,64,4,998,1,1,1,,,2,,,1
2,117,17,0,1,1,3,1,"SORGHO",8,10,11,56,5,157,1,3,1,,,2,,,1
2,117,18,0,1,1,1,1,"MIL",1,9,9,20,4,312,1,1,1,,,2,,,1
2,117,18,0,1,1,2,1,"SORGHO",2,10,10,3,4,40,1,2,1,,,1,50,2,1
2,117,18,0,2,1,3,1,"MIL",1,9,9,16,4,249,1,3,2,,,2,,,1
2,117,18,0,2,1,4,1,"SORGHO",2,10,10,2,4,27,1,4,2,,,1,50,2,1
2,118,1,0,1,1,1,1,"MIL",1,9,10,90,4,936,1,1,1,,,2,,,1
2,118,1,0,1,1,3,1,"SORGHO",2,0,,,,,,3,1,0,1,1,100,1,1
2,118,1,0,1,1,2,1,"NIEBE",8,9,10,2,8,224,1,2,1,,,2,,,1
2,118,1,0,2,1,4,1,"MIL",1,9,10,20,4,208,1,4,2,,,2,,,1
2,118,1,0,2,1,6,1,"SORGHO",2,0,,,,,,6,2,0,1,1,100,1,1
2,118,1,0,2,1,5,1,"NIEBE",8,9,10,1,8,112,1,5,2,,,1,60,1,1
2,118,2,0,1,1,1,1,"MIL",1,9,10,90,4,936,1,1,1,,,1,20,1,1
2,118,2,0,1,1,2,1,"sorgho",2,9,10,1,4,108,1,2,1,,,1,90,1,1
2,118,2,0,1,1,3,1,"niebe",8,9,10,4,8,448,1,3,1,,,1,40,1,1
2,118,2,0,1,1,4,1,"OSSEILLE",12,9,10,2,5,13,1,4,1,,,1,90,1,1
2,118,2,0,2,1,5,1,"MIL",1,9,10,56,4,58,1,5,2,,,1,30,1,1
2,118,2,0,2,1,6,1,"SOEGHO",2,9,10,3,4,32,1,6,2,,,1,70,1,1
2,118,2,0,2,1,7,1,"NIEBE",8,9,10,3,8,336,1,7,2,,,1,60,1,1
2,118,3,0,1,1,1,1,"MIL",1,10,10,100,4,1040,1,1,1,,,2,,,1
2,118,3,0,1,1,2,1,"SORGHO",2,10,11,10,4,108,1,2,1,,,1,70,1,1
2,118,3,0,1,1,3,1,"NIEBE",8,10,10,60,4,624,1,3,1,,,2,,,1
2,118,3,0,2,1,4,1,"MIL",1,10,10,60,5,624,1,4,2,,,2,,,1
2,118,3,0,2,1,5,1,"SORGHO",2,10,10,5,4,54,1,5,2,,,1,80,1,1
2,118,3,0,2,1,6,1,"NIEBE",8,10,11,40,5,112,1,6,2,,,2,,,1
2,118,4,0,1,1,1,1,"MIL",1,9,10,70,4,728,1,1,1,,,2,,,1
2,118,4,0,1,1,3,1,"SORGHO",2,9,10,5,4,108,1,3,1,,,2,,,1
2,118,4,0,1,1,2,1,"NIEBE",8,9,10,10,8,224,1,2,1,,,2,,,1
2,118,4,0,1,1,4,1,"CESAME",13,9,10,40,4,25,1,4,1,,,2,,,1
2,118,4,0,2,1,5,1,"MIL",1,9,10,1,8,416,1,5,2,,,2,,,1
2,118,4,0,2,1,6,1,"NIEBE",8,9,10,1,8,114,1,6,2,,,2,,,1
2,118,4,0,3,1,7,1,"MIL",1,9,10,20,4,208,1,7,3,,,1,70,1,1
2,118,6,0,1,1,1,1,"MIL",1,9,10,80,4,832,1,1,1,,,2,,,1
2,118,6,0,1,1,3,1,"SORGHO",2,9,10,1,8,167,1,3,1,,,2,,,1
2,118,6,0,1,1,2,1,"NIEBE",8,9,10,4,8,448,1,2,1,,,2,,,1
2,118,6,0,1,1,4,1,"CESAM",13,9,10,60,4,112,1,4,1,,,2,,,1
2,118,6,0,2,1,5,1,"MIL",1,9,10,60,4,624,1,5,2,,,2,,,1
2,118,6,0,2,1,7,1,"SORGHO",2,9,10,6,4,67,1,7,2,,,2,,,1
2,118,6,0,2,1,6,1,"NIEBE",8,9,10,6,4,67,1,6,2,,,2,,,1
2,118,6,0,2,1,8,1,"CESAM",13,9,10,2,8,224,1,8,2,,,2,,,1
2,118,7,0,1,1,1,1,"MIL",1,8,9,10,4,108,1,1,1,,,2,,,1
2,118,7,0,1,1,2,1,"NIEBE",8,9,10,15,5,43,1,2,1,,,2,,,1
2,118,8,0,1,1,1,1,"MIL",1,9,10,20,4,216,1,1,1,,,2,,,1
2,118,8,0,1,1,3,1,"SORGHO",2,9,10,5,4,56,1,3,1,,,2,,,1
2,118,8,0,1,1,2,1,"NIEBE",8,9,10,24,5,69,1,2,1,,,2,,,1
2,118,8,0,2,1,4,1,"MIL",1,9,10,80,4,864,1,4,2,,,2,,,1
2,118,8,0,2,1,5,1,"NIEBE",8,9,10,152,5,440,1,5,2,,,2,,,1
2,118,8,0,3,1,7,1,"MIL",1,9,10,40,4,432,1,7,3,,,2,,,1
2,118,8,0,3,1,9,1,"SORGHO",2,9,10,10,4,112,1,9,3,,,2,,,1
2,118,8,0,3,1,8,1,"NIEBE",8,9,10,40,5,116,1,8,3,,,2,,,1
2,118,9,0,1,1,1,1,"MIL",1,8,9,10,4,108,1,1,1,,,1,70,7,1
2,118,9,0,1,1,3,1,"SOGHO",2,8,9,2,4,22,1,3,1,,,1,70,7,1
2,118,9,0,1,1,2,1,"NIEBE",8,9,10,5,5,14,1,2,1,,,1,70,7,1
2,118,9,0,2,1,4,1,"MIL",1,9,10,22,4,237,1,4,2,,,1,60,7,1
2,118,9,0,2,1,6,1,"SORGHO",2,9,10,3,4,33,1,6,2,,,1,60,7,1
2,118,9,0,2,1,5,1,"NIEBE",8,8,9,12,5,34,1,5,2,,,1,60,7,1
2,118,10,0,1,1,1,1,"MIL",1,8,9,140,4,1456,1,1,1,,,2,,,1
2,118,10,0,1,1,3,1,"SORGHO",2,9,10,10,4,108,1,3,1,,,1,70,1,1
2,118,10,0,1,1,2,1,"NIEBE",8,9,10,120,5,336,1,2,1,,,2,,,1
2,118,10,0,2,1,4,1,"MIL",1,1,10,110,4,1144,1,4,2,,,2,,,1
2,118,10,0,2,1,6,1,"SORGHO",2,9,10,5,4,54,1,6,2,,,1,80,1,1
2,118,10,0,2,1,5,1,"NIEBE",8,9,10,100,5,280,1,5,2,,,2,,,1
2,118,11,0,1,1,1,1,"MIL",1,8,9,23,4,248,1,1,1,,,2,,,1
2,118,11,0,1,1,2,1,"NIEBE",8,9,10,19,5,55,1,2,1,,,2,,,1
2,118,11,0,2,1,3,1,"MIL",1,8,9,9,4,97,1,3,2,,,2,,,1
2,118,11,0,2,1,4,1,"NIEBE",8,9,10,14,5,39,1,4,2,,,2,,,1
2,118,12,0,1,1,1,1,"MIL",1,8,9,215,4,2322,1,1,1,,,2,,,1
2,118,12,0,1,1,3,1,"SORGHO",2,0,,,,,,3,1,0,1,1,100,1,1
2,118,12,0,1,1,2,1,"NIEBE",8,9,10,400,5,1160,1,2,1,,,2,,,1
2,118,12,0,2,1,4,1,"MIL",1,8,9,210,4,2268,1,4,2,,,2,,,1
2,118,12,0,2,1,6,1,"SORGHO",2,9,10,2,4,22,1,6,2,,,2,,,1
2,118,12,0,2,1,5,1,"NIEBE",8,9,10,480,5,1392,1,5,2,,,1,90,1,1
2,118,13,0,1,1,1,1,"MIL",1,9,9,30,4,300,1,1,1,,,2,,,1
2,118,13,0,1,1,2,1,"SORGHO",2,10,10,2,4,27,1,2,1,,,2,,,1
2,118,13,0,1,1,3,1,"NIEBE",8,10,10,36,5,101,1,3,1,,,2,,,1
2,118,13,0,2,1,4,1,"MIL",1,9,9,9,4,90,1,4,2,,,2,,,1
2,118,13,0,2,1,6,1,"SORGHO",2,10,10,1,4,13,1,6,2,,,2,,,1
2,118,13,0,2,1,5,1,"NIEBE",8,0,,,,,,5,2,0,5,1,100,2,1
2,118,14,0,1,1,1,1,"MIL",1,9,10,19,4,190,1,1,1,,,2,,,1
2,118,14,0,1,1,2,1,"SORGHO",2,9,10,40,4,400,1,2,1,,,2,,,1
2,118,14,0,2,1,3,1,"MIL",1,9,10,40,4,400,1,3,2,,,2,,,1
2,118,14,0,2,1,4,1,"SORGHO",2,0,,,,,,4,2,0,4,1,100,2,1
2,118,14,0,2,1,5,1,"NIEBE",8,9,10,15,4,140,1,5,2,,,2,,,1
2,118,14,0,3,1,6,1,"MIL",1,9,10,15,4,150,1,6,3,,,2,,,1
2,118,15,0,1,1,1,1,"MIL",1,9,9,28,4,280,1,1,1,,,2,,,1
2,118,15,0,1,1,2,1,"SORGHO",2,10,10,2,4,27,1,2,1,,,1,50,1,1
2,118,15,0,1,1,3,1,"NIEBE",8,10,10,3,7,168,1,3,1,,,2,,,1
2,118,15,0,2,1,4,1,"MIL",1,9,9,14,4,140,1,4,2,,,2,,,1
2,118,15,0,2,1,6,1,"SORGHO",2,10,10,5,4,67,1,6,2,,,1,50,1,1
2,118,15,0,2,1,5,1,"NIEBE",8,10,10,4,7,224,1,5,2,,,2,,,1
2,118,16,0,1,1,1,1,"MIL",1,9,9,20,4,200,1,1,1,,,2,,,1
2,118,16,0,1,1,3,1,"SORGHO",2,9,10,1,4,13,1,3,1,,,1,80,1,1
2,118,16,0,1,1,2,1,"NIEBE",8,9,10,1,7,56,1,2,1,,,2,,,1
2,118,17,0,1,1,1,1,"MIL",1,9,9,60,4,600,1,1,1,,,2,,,1
2,118,17,0,1,1,2,1,"SORGHO",2,10,10,11,4,148,1,2,1,,,2,,,1
2,118,17,0,1,1,3,1,"NIEBE",8,10,10,50,5,140,1,3,1,,,2,,,1
2,118,17,0,1,1,4,1,"CESAM",13,10,10,36,5,94,1,4,1,,,2,,,1
2,118,17,0,2,1,5,1,"MIL",1,9,9,39,4,390,1,5,2,,,2,,,1
2,118,17,0,2,1,6,1,"SORGHO",2,10,10,45,5,34,1,6,2,,,2,,,1
2,118,17,0,2,1,7,1,"NIEBE",8,10,10,45,5,126,1,7,2,,,2,,,1
2,118,17,0,2,1,9,1,"ARACHIDE",10,10,10,5,8,420,1,9,2,,,2,,,1
2,118,17,0,2,1,8,1,"CESAM",13,0,,,,,,8,2,0,5,1,100,2,1
2,118,18,0,1,1,1,1,"MIL",1,9,9,70,4,700,1,1,1,,,2,,,1
2,118,18,0,1,1,3,1,"SORGHO",2,10,10,1,4,13,1,3,1,,,2,,,1
2,118,18,0,1,1,2,1,"NIEBE",8,9,10,2,7,112,1,2,1,,,2,,,1
2,118,18,0,2,1,4,1,"MIL",1,9,10,1,7,200,1,4,2,,,2,,,1
2,118,18,0,2,1,6,1,"SORGHO",2,10,10,1,4,13,1,6,2,,,2,,,1
2,118,18,0,2,1,5,1,"NIEBE",8,10,10,1,4,56,1,5,2,,,2,,,1
2,118,18,0,3,1,7,1,"MIL",1,9,9,14,4,140,1,7,3,,,2,,,1
2,118,18,0,3,1,9,1,"SORGHO",2,10,10,1,4,13,1,9,3,,,2,,,1
2,118,18,0,3,1,8,1,"NIEBE",8,9,10,1,7,112,1,8,3,,,2,,,1
2,118,18,0,4,1,10,1,"MIL",1,9,9,12,4,120,1,10,4,,,2,,,1
2,118,18,0,4,1,12,1,"SORGHO",2,0,,,,,,12,4,0,5,1,100,2,1
2,118,18,0,4,1,11,1,"NIEBE",8,9,10,1,7,56,1,11,4,,,2,,,1
2,119,1,0,1,1,1,1,"MIL",1,10,10,25,4,450,1,1,1,,,2,,,1
2,119,1,0,1,1,2,1,"SORGHO",2,10,10,10,4,240,1,2,1,,,2,,,1
2,119,1,0,1,1,3,1,"NIEBE",8,10,10,30,5,105,1,3,1,,,2,,,1
2,119,1,0,2,1,4,1,"MIL",1,10,10,15,4,270,1,4,2,,,2,,,1
2,119,1,0,2,1,5,1,"SORGHO",2,10,10,10,4,240,1,5,2,,,2,,,1
2,119,1,0,2,1,6,1,"NIEBE",8,10,10,36,5,126,1,6,2,,,2,,,1
2,119,1,0,3,1,7,1,"SORGHO",2,10,10,16,4,384,1,7,3,,,2,,,1
2,119,2,0,1,1,1,1,"MIL",1,11,11,11,4,165,1,1,1,,,2,,,1
2,119,2,0,1,1,2,1,"SORGHO",2,11,11,1,4,15,1,2,1,,,2,,,1
2,119,2,0,1,1,3,1,"NIEBE",8,11,11,10,5,30,1,3,1,,,2,,,1
2,119,2,0,2,1,4,1,"MIL",1,11,11,30,4,450,1,4,2,,,2,,,1
2,119,2,0,2,1,5,1,"SORGHO",2,11,11,6,4,90,1,5,2,,,2,,,1
2,119,3,0,1,1,1,1,"MIL",1,10,10,5,4,90,1,1,1,,,2,,,1
2,119,3,0,1,1,2,1,"SORGHO",2,10,10,2,4,48,1,2,1,,,2,,,1
2,119,3,0,1,1,3,1,"NIEBE",8,10,10,20,5,70,1,3,1,,,2,,,1
2,119,3,0,2,1,4,1,"MIL",1,10,10,10,4,180,1,4,2,,,2,,,1
2,119,3,0,2,1,5,1,"SORGHO",2,10,10,2,4,48,1,5,2,,,2,,,1
2,119,3,0,2,1,6,1,"NIEBE",8,10,10,20,5,70,1,6,2,,,2,,,1
2,119,3,0,3,1,7,1,"MIL",1,10,10,12,4,216,1,7,3,,,2,,,1
2,119,3,0,3,1,8,1,"SORGHO",2,10,10,7,4,168,1,8,3,,,2,,,1
2,119,3,0,3,1,9,1,"NIEBE",8,10,10,35,5,126,1,9,3,,,2,,,1
2,119,4,0,1,1,1,1,"MIL",1,10,10,14,4,252,1,1,1,,,2,,,1
2,119,4,0,1,1,2,1,"SORGHO",2,10,10,1,4,24,1,2,1,,,2,,,1
2,119,4,0,1,1,3,1,"NIEBE",8,10,10,14,5,49,1,3,1,,,2,,,1
2,119,4,0,2,1,4,1,"MIL",1,10,10,7,4,126,1,4,2,,,2,,,1
2,119,4,0,2,1,5,1,"SORGHO",2,10,10,3,4,72,1,5,2,,,2,,,1
2,119,4,0,2,1,6,1,"NIEBE",8,10,10,16,5,56,1,6,2,,,2,,,1
2,119,5,0,1,1,1,1,"MIL",1,10,10,10,4,180,1,1,1,,,2,,,1
2,119,5,0,1,1,2,1,"SORGHO",2,10,10,5,4,120,1,2,1,,,2,,,1
2,119,5,0,1,1,3,1,"NIEBE",8,10,10,20,5,70,1,3,1,,,2,,,1
2,119,5,0,2,1,4,1,"MIL",1,10,10,40,4,720,1,4,2,,,2,,,1
2,119,5,0,2,1,5,1,"SORGHO",2,10,10,8,4,192,1,5,2,,,2,,,1
2,119,5,0,2,1,6,1,"NIEBE",8,10,10,35,5,126,1,6,2,,,2,,,1
2,119,6,0,1,1,1,1,"MIL",1,10,10,30,4,360,1,1,1,,,2,,,1
2,119,6,0,1,1,2,1,"NIEBE",8,10,10,50,5,525,1,2,1,,,2,,,1
